x,y
642,1587
1935,1676
1705,276
850,1078
1135,465
1550,896
296,685
1881,1643
186,1379
637,1743
1949,517
660,1574
2177,1354
375,1451
149,1463
1117,1427
202,187
207,15
516,922
544,1717
1498,247
1411,781
588,1263
465,992
645,1348
2431,401
1121,676
1601,946
1296,555
2007,751
44,1902
359,1592
2280,707
1868,60
1414,1573
2430,1278
348,881
607,1608
2412,1400
714,489
1900,264
820,211
2544,1843
755,334
1185,1466
1337,1339
2496,975
1439,852
2364,661
1581,560
1884,1224
1807,947
1131,361
355,1164
1667,1346
2149,843
1602,969
2441,66
2172,1592
888,1911
1513,997
1799,400
1219,1302
2462,1576
1946,1559
481,189
229,363
701,716
1893,1861
1676,1268
909,1814
873,1573
1699,485
2171,1492
477,1174
1183,1624
2347,1560
1462,1402
2214,1144
881,10
2251,313
1608,623
1805,967
321,103
1901,1727
1372,999
2352,731
1404,590
2524,1646
1306,1875
256,1211
978,184
2011,1482
706,1388
1578,749
2296,1003
1967,368
2211,1197
2511,1465
586,1684
1777,1436
1464,697
1549,1706
2074,1878
923,911
1845,1736
802,1212
1641,1853
2209,879
1288,998
1199,1911
896,1229
401,1110
2437,797
1940,1178
2173,1662
2305,1574
2537,1711
1089,1089
2448,1864
733,1257
1608,1247
2006,1627
1789,1265
969,1154
1953,287
2137,1579
1406,218
710,1501
2381,949
1421,1102
2033,1366
1274,558
372,1884
2547,5
2257,1015
1120,497
284,1104
858,296
1885,1290
1688,1754
7,108
2240,379
1909,643
1381,1618
1886,1533
615,1833
792,812
831,1793
1768,1570
2413,1438
1352,1876
602,1310
1354,705
2527,1424
1873,1493
946,1810
673,963
2500,1541
1655,30
1332,1457
297,982
688,1026
1341,1842
1564,1366
