x,y
1080,1242
2063,1544
1418,490
162,1886
1397,701
757,1375
2153,1699
1751,1453
1164,210
2296,1676
2388,983
2316,1556
55,460
2359,1163
1045,382
724,1886
1914,714
1350,1314
881,1730
266,929
1747,1785
1344,1608
947,245
363,1751
1270,1602
1473,1695
1204,397
1660,567
118,1147
285,1626
2439,1524
752,867
285,1676
1904,1685
1679,894
1411,1684
457,987
1458,148
1440,401
1251,1305
1441,963
2518,1539
1656,1301
2269,1231
133,1672
2508,1831
1356,1846
1113,621
700,772
475,1656
531,945
1033,791
1156,815
1660,1462
737,1126
657,1400
2045,122
386,588
1802,1027
684,1850
2292,680
1327,1675
1141,1698
913,982
422,671
2320,1775
1613,748
1688,671
439,78
1733,1336
107,1307
723,581
45,1227
1199,697
815,56
2217,1595
1539,731
305,1343
352,788
805,587
921,1363
2080,261
1488,840
2409,1646
1065,591
1382,181
1281,1883
2128,1361
1485,1329
1272,420
2127,540
154,1528
1530,1725
824,129
954,1665
516,1257
1118,1637
972,964
922,1452
1292,262
2175,1538
2167,1009
987,1690
1621,79
1276,784
2258,311
2005,1360
554,1690
1108,1130
356,1591
2432,879
1227,1048
819,1046
1757,665
876,1906
1606,954
2393,1755
1642,1620
2534,1038
1978,378
1911,1610
2131,949
1113,327
1045,412
2438,1261
1902,1436
2386,101
1732,280
30,1620
2213,1332
2136,1448
2191,1072
647,1033
2091,1345
1179,1871
1816,169
1477,1601
2312,386
2518,1118
2035,878
2067,755
1268,1260
801,1294
420,1661
2469,1809
2150,439
592,1855
1760,1701
2396,942
1904,1862
1750,1569
555,162
734,912
1693,322
516,785
189,1545
251,13
2101,73
773,1900
1570,1230
1685,1504
1947,1176
440,1464
1122,650
2294,1621
1331,1149
337,1196
1862,1755
1154,1029
1410,906
1876,345
1990,1120
837,1374
2335,1360
580,1445
684,527
829,1673
2415,1414
1273,506
921,1032
886,1100
135,1371
689,1551
1045,346
2389,628
272,1125
2394,716
1667,1088
2534,1290
1339,1055
1324,1307
1134,1901
226,1798
1527,1813
1445,1823
2528,1572
1686,196
2221,1550
996,1440
2499,851
2500,1155
1271,1499
1675,18
864,1063
604,805
2029,1155
805,1267
269,1806
287,1571
2309,1867
528,1260
632,1683
2343,1663
2028,1769
247,1217
2007,244
1269,343
2227,1089
2496,1584
1106,1689
1717,383
625,1160
647,1197
1566,1855
118,1416
404,1089
2456,1696
519,715
2545,1888
767,38
1688,1191
1459,960
1759,423
432,1805
788,1721
1933,1416
293,1304
1330,172
2543,1647
1163,1510
2249,1061
1316,562
1740,742
2356,697
1039,843
2140,1171
438,1362
1643,1055
2187,1199
1773,704
58,1325
2456,1738
2400,1594
1854,806
1631,382
1403,1043
2395,911
2215,324
1147,1142
2248,1771
378,1841
2289,1353
1246,1167
1988,548
580,936
1513,1410
1905,1009
612,1802
1876,1035
870,452
1802,1600
2235,1164
1422,1726
1663,1899
1723,1080
1529,226
2515,689
2349,941
486,598
2222,1021
1720,1851
1723,825
1797,399
2407,129
1239,1810
942,1145
1479,1737
1695,1723
2254,1296
2285,281
1269,1062
2326,627
622,765
279,1905
2051,1785
186,1627
753,281
1300,660
629,1089
1416,1768
1229,1525
1314,11
1831,74
1420,968
1130,1196
698,1408
1984,1902
229,866
1694,451
2234,1828
1286,596
2134,192
579,1650
410,1404
194,1351
446,1519
2146,1905
1719,766
1297,1112
726,1033
1651,1269
1634,237
1771,1879
1382,1318
2264,1910
722,1430
2513,1384
532,1198
1187,1098
986,1896
1487,746
2270,724
479,1526
1577,1426
1774,1910
1999,1466
2501,916
1595,1628
2297,1058
755,159
2456,57
241,1456
2062,1254
1025,1058
2324,1078
1909,812
488,1481
1531,1183
1651,496
454,648
863,1581
2409,527
2038,630
568,1008
2534,964
710,1482
1378,301
2282,1724
2487,240
256,1385
2351,1401
2069,1406
862,1362
2147,1545
1942,1333
1810,1141
331,1541
748,1709
1664,1565
1511,626
2142,1207
577,1375
1028,1669
1585,241
62,1861
2273,520
1841,512
2013,940
957,850
2543,1167
2151,1060
2081,488
941,499
914,1430
865,1655
1712,675
2172,1872
651,149
929,1475
1888,1353
744,1207
1713,1483
242,95
536,1652
2074,1775
1981,695
1693,1666
1920,1467
963,7
1916,297
8,585
1454,1482
43,170
614,1563
1184,593
2545,37
1981,1664
1261,993
793,923
1869,49
1744,1254
1378,1373
803,1512
176,1693
2462,757
1247,632
2062,468
265,372
2216,456
491,1016
2356,1045
445,632
836,932
682,1012
2213,403
1861,628
1063,1270
727,1674
523,1807
107,1239
1228,160
2097,1735
1061,627
10,960
1039,1726
1122,1547
2148,100
26,1167
1715,899
762,389
2408,649
2182,464
2313,1267
153,1104
2079,384
2375,1270
1929,991
824,1548
1511,64
2042,645
1603,451
2266,1858
384,846
281,756
126,1013
915,1843
2425,388
2547,873
401,1020
1790,242
1092,552
201,1271
1010,1780
1851,92
2002,739
2202,427
2105,411
2435,1065
645,1442
1374,609
41,7
2535,1243
1966,1252
432,936
1045,1554
535,1340
488,1082
36,1712
991,277
2172,776
2450,1391
1355,1023
1256,679
847,1070
1245,645
82,1254
2460,419
1882,931
900,1292
35,1796
2179,199
163,1002
226,1401
1742,1031
1691,1036
1656,1306
2469,1313
432,1727
354,938
1134,1423
902,674
456,1872
1848,761
371,1168
1242,1286
659,1105
1224,1225
2548,1100
2547,1374
1160,1270
935,1214
2018,1019
2250,1548
1828,1905
2219,375
125,1506
2126,1143
1403,559
1654,905
701,1042
1424,290
1964,1813
2167,1147
135,1324
236,1349
1177,1236
2098,1760
747,738
1265,1747
1283,207
2150,573
1389,872
1355,1324
1037,529
2234,1647
1328,1715
633,84
1504,1475
2008,1220
750,931
1920,926
1936,1136
2321,645
1598,1487
939,303
2536,164
770,1691
1216,1114
528,1022
1731,1618
745,257
50,1443
1123,479
1414,92
428,1170
1395,1190
610,16
775,706
1112,271
1647,1820
1715,416
4,1260
2550,278
1683,955
1247,1653
24,678
2521,1720
2175,155
1302,79
