x,y
922,603
930,621
948,513
984,521
1047,489
889,1256
869,1058
843,1084
789,1112
1997,1659
2124,1591
1935,1457
2208,1570
2245,1644
1323,1559
1332,1583
1376,1646
1333,1714
1413,1795
1503,1757
1522,1642
1641,1669
1765,1782
1851,1584
1883,1510
1907,1453
1768,1499
1816,1562
1726,1503
1699,1491
1709,1466
1641,1465
1597,1454
1504,1504
1499,1534
1511,1532
1475,1542
1481,1564
1503,1583
1393,1571
1440,1523
1437,1485
1404,1450
1343,1484
1332,1521
738,1451
699,1456
745,1539
710,1570
663,1684
680,1699
706,1657
730,1639
760,1608
797,1568
824,1543
777,1634
766,1681
742,1737
722,1754
885,1798
890,1705
847,1634
884,1478
899,1480
927,1471
962,1496
1020,1512
1034,1505
1095,1495
1207,1475
1213,1463
1164,1518
1181,1572
1071,1586
998,1602
928,1560
914,1565
916,1645
932,1634
943,1650
1060,1622
1048,1613
1121,1667
1224,1689
1008,1720
1128,1760
1209,1786
1232,1849
893,1601
489,1506
472,1452
524,1449
602,1481
632,1481
631,1459
628,1536
584,1501
586,1799
552,1782
374,1838
466,1830
491,1702
572,1898
520,1914
430,1887
386,1863
304,1813
241,1882
180,1776
195,1601
74,1902
95,1910
345,1762
347,1735
394,1715
386,1668
446,1669
429,1631
443,1629
438,1602
405,1614
458,1593
470,1570
494,1532
421,1546
401,1527
449,1469
363,1474
342,1460
319,1537
178,1555
154,1573
169,1467
221,1459
69,1474
19,1467
70,1539
138,1629
167,1650
205,1633
249,1683
138,1602
192,1423
148,1407
142,1386
107,1405
144,1326
234,1377
384,1430
452,1424
523,1397
530,1369
631,1402
454,1389
440,1311
409,1360
390,1347
383,1324
432,1274
347,1273
328,1267
311,1340
328,1346
319,1216
235,1257
187,1246
498,1243
536,1258
577,1274
619,1309
624,1253
612,1170
626,1165
621,1102
591,1075
598,1024
577,1046
511,993
480,1038
486,1046
498,1077
494,1119
461,1145
460,1163
409,1120
444,1114
312,1044
289,1052
263,987
309,977
350,1099
353,1135
244,1007
224,1000
133,1006
189,1035
165,1074
152,1079
265,1071
29,966
68,989
46,1046
42,1069
46,1087
33,1102
23,1103
66,1021
58,1030
180,1087
181,1108
195,1105
127,1301
428,964
657,1005
759,968
881,973
1047,986
1157,1018
1249,1054
1276,1060
1270,1106
1185,1114
1209,1148
1095,1084
1041,1039
868,1093
770,1060
1052,1111
1032,1127
1025,1151
1007,1201
1113,1137
1111,1175
1150,1182
1128,1201
1184,1209
1265,1194
1276,1153
701,1172
652,1204
724,1117
792,1144
841,1107
872,1184
901,1128
760,1196
733,1213
737,1249
758,1280
770,1245
786,1258
792,1290
842,1238
851,1219
914,1237
978,1220
1048,1251
1063,1285
1099,1316
1158,1322
1246,1309
1224,1389
1055,1376
1114,1416
1098,1433
1020,1411
1008,1342
974,1315
899,1286
885,1323
791,1323
753,1347
663,1369
706,1391
765,1412
779,1357
828,1364
902,1371
914,1394
935,1378
948,1373
951,1388
989,1434
868,1435
811,1433
1290,973
1301,996
1354,988
1456,973
1512,981
1726,983
1778,977
1894,1010
1846,1048
1874,1067
1810,1045
1799,1066
1714,1054
1693,1017
1573,1025
1511,1056
1453,1059
1437,1068
1469,1090
1499,1099
1496,1120
1344,1132
1339,1150
1316,1164
1295,1188
1292,1203
1335,1218
1401,1157
1411,1213
1435,1211
1476,1161
1490,1183
1494,1193
1519,1209
1562,1143
1630,1112
1681,1095
1700,1089
1734,1107
1763,1114
1685,1130
1745,1194
1793,1193
1826,1163
1917,1263
1907,1330
1855,1314
1852,1389
1727,1277
1658,1257
1628,1295
1671,1311
1678,1395
1672,1405
1611,1388
1586,1347
1533,1367
1591,1424
1475,1287
1364,1305
1321,1285
1303,1303
1292,1278
1335,1317
1441,1330
1464,1401
1452,1435
1374,1425
1321,1408
1928,980
1925,1054
1938,1044
1981,1004
2010,989
2104,998
2106,987
2217,972
2386,995
2342,1028
2212,1075
2294,1043
2163,1039
2111,1070
2102,1057
2083,1119
1962,1061
1941,1077
1967,1190
1958,1202
1965,1233
1964,1283
1959,1311
2013,1211
2073,1172
2101,1167
2122,1136
2066,1241
2148,1210
2169,1151
2184,1135
2203,1147
2189,1183
2338,1089
2339,1185
2315,1224
2302,1265
2283,1304
2336,1330
2381,1312
2481,1197
2544,1171
2387,1420
2154,1418
2140,1422
2113,1408
2099,1408
2068,520
2109,501
2119,527
2116,539
2089,572
2018,608
1947,615
1971,654
2014,677
1943,728
1955,757
1934,872
1983,890
2027,723
2062,710
2099,772
2097,760
2083,852
2077,900
2059,944
2149,918
2174,879
2217,887
2244,860
2166,782
2171,767
2185,740
2134,708
2151,706
2162,685
2171,647
2167,597
2222,509
2219,602
2202,651
2205,663
2261,938
2361,918
2452,909
2431,804
2350,815
2392,770
2390,735
2408,737
2431,750
2373,764
2345,746
2299,746
2296,773
2299,703
2281,675
2283,647
2304,594
2331,589
2372,619
2370,690
2412,613
2419,572
2385,561
2376,562
2460,501
2474,516
2524,524
2500,581
2520,627
2523,658
1312,953
1323,910
1342,892
1348,876
1396,912
1392,935
1453,839
1467,875
1504,905
1512,941
1479,947
1551,867
1585,919
1638,813
1677,793
1695,776
1712,829
1734,901
1692,931
1719,950
1792,940
1779,841
1800,810
1816,796
1844,837
1835,905
1915,896
1909,793
1904,672
1875,712
1871,698
1823,718
1605,719
1569,713
1449,751
1510,828
1356,827
1377,793
1345,786
1326,791
1333,819
1312,827
1399,683
1374,674
1410,597
1392,559
1370,545
1380,512
1347,507
1348,520
1319,502
1488,511
1514,528
1465,575
1484,593
1491,626
1472,625
1544,580
1502,659
1597,668
1649,659
1610,678
1652,607
1624,544
1673,559
1697,590
1743,603
1737,574
1776,620
1788,571
1840,583
1845,528
1860,502
1904,569
1804,509
1735,534
1733,507
1697,507
1715,495
1764,486
650,691
686,642
680,606
685,576
665,486
741,527
710,542
752,578
783,514
821,495
846,532
732,601
720,630
940,553
922,576
993,593
1036,544
1076,524
1255,588
1113,555
1106,580
1081,583
1067,569
1067,637
1123,593
1176,617
1236,676
1104,669
1132,692
1136,733
1058,723
1175,729
1217,779
1195,805
1191,832
1196,869
1210,950
1137,875
1099,857
1082,911
1094,924
942,935
928,955
877,863
732,953
710,954
652,953
751,915
723,895
650,865
685,864
649,815
649,836
704,786
758,776
796,781
905,797
942,789
926,742
965,765
1000,772
1020,785
952,814
853,666
816,653
825,708
785,659
674,738
659,717
1149,553
169,944
401,938
617,940
629,949
480,934
556,909
411,917
402,894
373,877
368,835
332,888
421,819
451,849
608,802
592,696
529,780
596,649
634,628
621,558
609,524
621,498
505,492
564,530
561,552
571,570
502,595
494,629
536,651
559,645
483,694
484,748
457,720
456,761
450,743
409,792
345,785
404,706
337,633
350,645
360,593
403,556
413,508
377,501
365,501
450,518
356,720
264,648
224,621
283,572
257,533
238,543
235,516
278,501
230,486
139,490
77,485
96,484
27,490
33,523
82,546
119,572
19,621
33,687
5,717
49,748
77,740
68,755
11,793
6,856
173,798
197,797
239,788
214,761
220,794
209,702
197,701
167,720
179,647
198,589
200,545
115,775
145,806
253,868
246,891
144,897
57,941
12,938
24,930
105,888
171,471
334,475
60,452
77,435
106,444
117,435
117,401
150,387
172,372
205,423
193,448
58,383
23,409
58,434
51,350
15,393
16,347
8,328
6,298
29,247
38,268
38,255
104,296
110,197
125,191
129,296
139,272
91,256
138,351
148,341
157,293
194,292
214,324
217,346
