x,y
617,8
2495,1102
415,948
923,1644
1491,448
1467,578
20,451
684,283
1239,348
451,739
309,1434
744,278
1070,185
1099,857
1076,258
1399,686
918,318
1842,1047
1054,390
1095,582
1543,396
590,695
1050,453
1577,920
1057,1374
1542,449
1114,554
1140,875
648,823
1585,72
1496,1110
1116,405
1751,385
925,606
1263,288
1637,810
598,1023
1690,931
1817,437
2542,1907
1487,623
1954,139
546,10
1378,276
1962,305
1625,1295
1835,65
644,690
1878,112
1906,1454
732,948
1077,47
966,459
945,510
408,1535
1348,129
616,562
1601,457
246,540
1736,900
12,1906
1236,307
1779,838
1322,908
785,657
1212,477
773,427
945,1378
1129,1197
352,1100
1439,1522
1029,1505
1169,328
1372,374
891,1254
502,493
1503,904
600,447
144,1396
1997,1661
459,1154
73,1735
1454,256
1277,103
1788,24
1207,1473
1570,711
1502,1506
360,590
482,437
1117,2
1366,544
708,542
326,1265
1410,366
1693,774
1736,190
1947,614
1008,1718
1340,1138
1884,1510
1858,497
704,331
1760,1112
1105,1424
1362,1303
118,191
980,386
224,624
792,1290
1417,261
73,741
1072,522
1682,125
2064,332
1086,916
1995,93
674,740
2151,1418
1231,1846
1502,1755
1803,144
546,646
1961,1195
1931,1047
314,1342
1788,568
736,1246
1121,1666
2188,92
500,597
1408,597
1984,447
441,1309
594,614
1509,11
2104,1406
199,547
449,450
2350,226
2364,311
2115,534
639,269
112,439
1064,568
1813,207
361,1473
2185,740
2157,687
776,1634
1224,1389
617,1166
279,342
66,992
498,38
621,1101
869,318
405,553
735,341
2055,385
426,343
1474,1542
412,507
1218,780
1387,208
185,1098
165,724
2410,735
1512,119
28,484
496,259
1477,1159
1545,423
1264,546
1871,703
2466,507
1016,326
2131,165
1045,1039
2121,1135
1495,413
1892,35
558,362
372,876
907,426
588,1803
155,295
1965,1232
1921,164
1014,427
13,1765
1595,1451
1051,485
2148,914
2165,776
719,626
940,337
143,1326
1623,544
1047,1252
870,1059
785,513
1262,11
714,263
1968,654
32,684
1424,305
190,1422
1600,671
2245,859
2002,238
711,1571
496,1076
198,794
1753,87
2276,349
1503,1533
1655,107
2208,252
167,943
1894,311
480,695
493,1115
1236,675
1837,582
1143,201
1484,1568
759,776
2453,1096
2223,89
2363,25
493,629
369,502
448,1472
737,1447
669,243
1734,508
2209,1569
860,415
510,993
2138,245
716,371
149,385
507,350
824,393
218,77
1895,1009
450,1423
1069,1586
300,371
2127,70
118,770
631,1401
2218,118
500,1243
2436,349
1054,1618
980,521
1725,1502
1823,1161
791,300
