x,y
594,1301
2155,1904
156,753
23,12
107,1906
1489,699
645,871
818,883
544,569
1440,841
700,744
830,1310
1666,1778
868,333
369,576
840,297
2098,816
962,264
1013,680
1351,1122
869,1266
1728,673
1190,594
2023,1022
444,202
697,537
644,537
2319,499
1664,282
1460,620
905,972
438,1544
535,664
1527,8
333,276
1140,1510
911,1710
2056,747
624,803
1289,1173
1968,665
1668,1232
1416,1482
1374,893
1839,27
818,680
506,1662
1564,650
1900,1320
1338,674
262,342
168,1367
1687,837
1083,1077
1022,742
1422,1142
207,425
977,659
30,770
949,922
914,331
1121,1022
2277,485
1449,1288
437,690
867,252
1664,469
2442,293
1204,760
626,749
1600,1169
1498,817
1890,598
760,1237
1051,1551
24,1711
724,614
1249,1141
585,366
769,702
1141,916
990,1253
1263,485
1518,469
2052,1421
1596,126
633,630
2144,560
729,663
2389,843
1404,1206
1220,1117
1146,762
214,675
2161,482
1115,1160
1452,542
1067,794
162,304
1779,1079
539,378
1888,1527
419,444
1943,234
404,654
780,183
1931,684
1259,1271
1286,1583
1039,1104
1324,1205
1235,595
1731,798
1034,1438
1731,1698
1461,951
1382,674
1025,1608
1848,1624
1913,45
887,159
1330,1407
613,79
1295,1607
756,754
1560,68
2047,8
1519,733
1858,1299
1483,775
1644,671
842,334
817,567
1158,507
724,878
1220,1184
1401,1112
2288,778
1919,730
2497,1747
217,522
2094,1049
980,40
1547,591
744,1130
1006,1215
411,400
1911,1536
1965,1370
1359,631
869,1744
876,830
1592,539
2471,1375
1350,793
1808,150
2183,264
1073,503
1458,244
1793,97
2081,672
1568,1678
584,886
1087,1742
2101,473
304,781
2339,181
1367,477
1237,628
1335,54
947,184
440,97
1865,85
594,333
2201,678
1113,1827
1463,653
846,1573
1973,158
1258,1036
2289,717
1385,850
513,629
2286,379
1175,30
1988,727
337,474
1045,595
2112,688
1960,772
1210,1265
1254,1013
1751,274
1073,1192
1842,1051
1307,158
1344,1181
1030,324
708,591
1953,1162
1913,1163
1678,256
1777,166
590,818
631,1814
362,219
1518,555
2182,208
240,439
1212,532
6,1583
1263,1911
275,654
2549,913
1305,1071
246,1696
1241,985
595,579
1015,1549
100,1771
436,1442
2549,337
1563,549
1294,559
399,148
1425,256
1954,446
653,105
918,1463
2475,151
1558,502
38,1551
251,376
248,730
909,1432
1629,1006
1474,1011
816,1649
1125,1684
1093,1679
737,1590
1106,934
2101,968
1112,1565
734,1727
952,326
240,834
1464,1036
179,974
1269,1311
1299,1742
1751,234
1812,684
1469,1114
1233,909
571,1399
1444,1547
1658,238
960,1734
1824,507
1023,888
2022,867
1122,1410
448,58
1512,255
456,808
2079,1238
2550,620
1330,189
1995,236
1874,1168
318,1079
1317,914
817,1053
1449,1271
1954,628
433,401
519,740
1643,822
1145,973
1496,1342
1333,611
2035,632
1648,1041
641,1030
1966,859
2437,650
1800,1242
925,868
575,170
731,1381
1757,864
579,1160
618,190
770,1352
253,1256
583,689
1256,315
2104,401
1688,651
1232,771
715,1055
838,608
1818,1311
1575,792
406,1164
1749,809
724,723
1172,1307
1893,10
913,605
1321,1013
396,8
1064,1034
955,143
1393,712
721,1023
1179,285
2164,103
868,1063
742,829
214,1548
1167,875
1607,869
475,854
1067,846
585,1121
776,1729
566,814
1172,837
1611,1863
2530,1451
1213,1698
1122,572
1086,773
2291,1719
710,1520
132,303
486,225
818,914
1340,725
2342,855
1328,950
755,1863
1871,47
2252,932
1543,1470
2049,1461
112,818
1969,703
1768,899
1763,1219
655,1150
726,1665
1592,585
701,1090
1405,1065
1974,1192
419,702
1572,684
978,1589
892,1835
686,213
1316,1179
894,870
1795,1438
1364,1812
204,141
1231,555
972,1195
2019,197
1082,570
1386,608
1152,1066
1355,1351
617,1084
515,992
874,1529
1207,1906
591,54
520,1204
1993,19
1790,968
1114,503
614,928
1712,1020
1568,1813
759,853
1628,857
2161,774
2278,824
1478,966
364,1241
2039,1136
436,629
2057,461
1478,1206
1796,1341
388,517
1062,714
1172,706
1185,998
1763,1043
81,1373
1300,602
1657,947
529,1112
1413,1765
1151,593
652,766
1018,991
506,1800
1362,1009
780,11
52,532
1484,492
1356,935
726,271
1829,578
1243,743
668,1360
2086,1269
1830,1869
288,220
1736,897
1015,1476
1840,467
2378,474
1207,1038
1763,998
1099,666
969,1660
860,9
1729,207
884,944
1287,833
1254,1403
1415,1797
1197,1181
956,1397
2097,108
1647,625
1986,379
809,773
1414,1637
1907,1611
2394,186
1849,790
643,158
1956,307
507,1171
270,300
1826,51
1606,507
1097,646
830,973
1354,1560
1548,227
1330,558
405,795
1242,1217
1386,1432
1133,1252
712,147
1785,544
1739,840
2257,355
1172,1244
1032,1266
1091,1524
2254,254
1324,1079
279,560
633,1291
1007,1670
1261,1612
505,357
1906,467
1658,858
783,1389
1417,1323
1051,279
1147,809
1122,1460
1500,1393
691,20
1484,129
1151,491
1500,862
339,967
2002,418
1965,464
555,727
1779,696
2159,629
409,724
983,800
935,1385
1491,221
2035,429
1830,777
495,1146
470,369
1308,883
1661,696
976,986
539,1422
453,967
1939,1566
1086,323
1828,604
2167,859
2168,546
2221,705
1677,1060
1911,229
1884,523
1414,994
1287,1475
674,73
1368,224
799,749
1004,928
614,1817
746,131
2320,423
1631,1085
2259,630
1258,1838
2113,732
609,1112
571,1582
1172,1349
1824,1527
1579,1224
1691,885
1172,985
2073,558
563,851
1177,951
2486,653
1421,1442
634,934
812,1214
1313,988
39,181
642,1050
1720,74
1863,1031
1115,1310
2151,1368
663,1260
1647,1212
765,206
1018,4
1460,45
1343,529
2513,586
1212,1374
2277,596
278,932
1894,822
1036,1344
1087,1620
756,301
936,539
1152,648
1596,768
1087,624
1822,888
548,1223
842,201
1640,169
561,1337
804,257
698,270
1371,579
738,987
1038,1465
1590,1385
1696,223
295,651
1825,704
639,1366
1099,1591
778,124
1670,204
1917,831
1750,1272
361,505
2140,613
1314,815
592,764
486,816
1951,733
1608,1468
1055,1752
431,299
2254,93
1430,903
903,1521
1719,7
1183,649
2087,757
970,309
1949,263
1793,73
1508,704
1451,984
762,708
1092,691
1443,3
1656,788
1853,863
1418,1178
1826,1240
934,1367
1612,1417
2374,1447
638,1848
950,597
1713,536
2180,453
2122,1264
2151,253
856,535
278,856
1422,714
1041,1162
1310,1047
334,1361
1553,201
460,343
737,338
431,446
1173,632
1983,397
1351,1135
1769,1132
7,1543
1844,1542
1958,1479
407,547
956,524
857,582
1370,546
152,915
997,873
1432,747
2081,1080
2095,242
1613,626
1871,468
1041,836
1929,801
568,243
1028,528
1574,873
1635,788
2070,872
1798,1115
2445,1613
579,214
1862,514
195,808
680,1566
722,1551
1298,118
260,704
364,1020
965,1007
1677,1314
1334,247
1732,138
2202,926
1696,117
495,588
1410,526
785,770
2118,765
2239,784
287,1007
1843,1180
679,1530
730,295
370,446
1991,1499
605,1604
940,834
1418,776
861,1017
1319,1558
1343,1666
657,595
471,667
493,759
1005,847
1319,653
190,287
1477,78
2090,44
1005,550
1301,510
1545,821
1392,1039
1569,1043
1543,1201
1640,1399
1757,1453
728,1771
1653,113
1479,235
622,709
2144,885
699,1215
1131,1071
1594,1330
1450,1653
1713,248
323,448
522,329
1478,552
1950,480
803,827
1364,833
2373,791
22,1031
994,1178
640,1716
259,165
651,67
1763,476
1670,720
208,1004
1313,1686
1752,1838
314,221
1486,295
1660,590
1759,582
500,710
1846,520
1555,896
933,990
1755,1366
1727,1805
439,551
935,334
637,1112
39,1319
1770,1429
2012,1377
684,104
2343,374
2032,667
2125,1106
733,1424
1552,1861
771,278
1971,334
756,926
878,749
2006,829
2160,693
1801,1203
474,1584
343,1719
180,713
2124,655
124,1007
701,989
1284,1309
1763,542
2180,582
2306,344
1460,913
645,254
1752,168
1397,564
2053,815
719,966
599,1246
1385,1092
2218,1206
2096,563
135,752
1641,734
2121,920
701,1010
1777,984
458,1357
1153,1839
1615,1671
718,46
2265,230
353,681
761,949
663,928
618,1900
1067,1718
664,659
1590,920
2026,1259
619,1397
750,888
863,790
1905,768
610,141
438,179
466,777
1661,747
2099,872
1882,853
468,1513
2038,1703
1622,115
250,524
1679,531
408,912
369,632
229,866
1382,938
334,1143
1967,1077
1849,1437
407,270
716,216
1694,136
1681,166
1435,610
837,646
2148,834
1710,1262
1730,1181
509,1395
898,1609
152,44
306,422
372,677
1113,776
1247,856
1528,916
1720,966
1233,670
1434,929
1838,945
738,1006
546,704
293,1105
1731,1139
1651,1334
485,892
752,572
2202,386
1784,762
2515,673
227,979
1874,1126
962,211
667,774
1747,711
454,1148
1388,1514
1903,284
367,771
961,825
1448,769
464,447
1357,533
2423,419
2451,541
540,885
859,730
1982,920
1416,965
573,1673
2247,1735
804,166
1904,197
1785,590
773,911
783,808
978,737
1202,882
1831,909
1191,1253
2135,1207
1521,1384
1698,1774
366,301
1477,8
827,330
2157,672
85,983
761,1033
682,180
1966,238
224,471
845,629
1849,562
2056,502
259,937
759,680
554,760
1191,723
1792,920
393,1209
7,1560
1452,1594
2145,77
70,699
2492,748
583,1365
1773,1350
816,1753
1002,1713
192,89
1833,5
979,327
1502,933
2002,949
323,1172
1396,974
1976,985
1684,194
299,345
2103,612
1968,507
2328,651
613,989
1161,1084
792,1458
695,303
945,259
1774,283
780,828
183,243
448,313
2212,426
775,966
1741,1285
575,1892
2251,1660
1350,263
1697,184
1931,147
918,921
2149,1421
230,1704
1748,498
387,948
705,952
1297,865
9,1170
1411,1346
646,1815
563,52
874,213
1586,57
1765,218
2162,293
216,494
2153,1052
2195,1556
1219,1766
1114,307
1559,285
2073,282
139,632
2081,336
1004,712
1537,696
1794,652
2425,907
1892,1394
576,283
1822,112
2370,92
2301,119
1648,519
2135,334
419,839
1014,952
2023,944
676,1854
458,1612
1056,1728
487,192
2002,175
667,631
329,894
596,669
1829,721
746,276
810,243
1571,5
56,592
358,581
1252,536
795,1001
806,1421
343,98
615,254
1421,147
1682,27
432,342
1326,540
1546,631
1742,628
1806,469
450,870
534,1138
1038,1004
1673,1893
721,312
2005,157
523,1090
908,1229
1186,1094
1697,1116
1551,1162
2052,1305
457,255
2329,22
243,403
737,909
2380,1163
1146,1411
711,1817
721,104
1507,158
1893,221
445,486
381,701
512,950
890,814
1347,858
305,1242
1281,1375
1815,1437
1491,1757
739,179
857,173
154,613
212,817
968,768
1211,858
2500,704
1357,1153
733,1312
2103,1735
2232,1751
1750,202
1944,98
608,646
662,1096
1183,1136
1219,979
261,1347
739,1532
808,1537
1751,1398
2194,84
2097,444
1903,850
2045,1037
1236,48
1870,192
693,892
1286,687
1754,735
1682,1376
1893,1823
2058,1800
1048,531
1109,548
1975,551
374,895
323,236
801,289
1482,186
2261,278
252,455
1097,796
1421,838
1736,940
1238,1096
1867,1332
2061,1519
315,275
1606,178
2314,207
405,476
324,410
455,406
302,703
889,1092
606,1738
1478,1653
1461,1876
566,308
1624,279
2103,69
697,564
637,331
444,521
1166,536
1067,646
1524,677
2041,919
915,1154
1336,1034
1181,1383
1182,1679
817,47
985,564
2223,460
1002,1132
1752,1072
436,256
1623,48
1846,168
523,845
647,857
946,751
1721,646
2493,917
1041,1386
874,1421
639,124
2056,297
915,748
1653,1118
2316,1269
2136,1095
733,1291
502,310
1591,93
444,597
1271,567
1257,510
1188,915
2269,674
676,1885
768,1644
1484,1801
325,86
2001,135
932,555
1991,498
168,743
1184,774
1995,906
657,1238
726,1346
1710,290
478,405
1738,532
303,801
742,710
1311,737
198,1089
915,1178
203,1377
653,1476
409,312
702,239
857,138
402,622
337,530
2500,519
438,656
442,717
1391,1357
2058,1356
1966,589
294,943
132,701
912,902
1176,680
2214,747
1529,1227
1659,1170
943,1626
842,4
896,325
1108,533
1449,628
2393,343
1972,676
448,1130
2039,1167
1980,1124
669,1389
2097,1517
2142,1498
1850,257
1699,472
2290,562
1472,876
434,1672
863,1619
1484,56
1931,71
1975,444
765,819
1695,756
2337,1000
168,1813
958,250
188,379
405,327
994,497
1748,602
2008,466
111,744
378,648
473,738
1473,1183
1427,1021
1648,204
1124,605
2490,828
843,1108
1095,979
2239,1164
1601,1624
389,313
2095,278
2151,159
2447,69
401,827
2403,946
1502,1245
1039,1542
1821,1510
1807,1657
602,242
1621,35
2387,152
1249,524
2230,541
2134,438
2015,656
2170,951
1768,1099
488,1325
658,1585
1341,1469
1624,1801
1825,85
349,358
907,585
2296,443
2193,574
890,665
1377,774
1446,856
1908,310
279,364
304,537
306,516
1494,605
248,721
382,929
407,849
1870,726
1319,1499
383,284
776,262
2005,386
1327,789
1766,792
2264,899
357,1209
542,1050
926,965
943,1072
2095,1178
1897,1870
674,231
841,78
1710,193
915,556
398,862
788,850
1379,751
1575,820
717,1220
2402,1095
1020,1388
2293,1466
2322,1575
1050,1823
1081,1871
917,161
1426,204
1644,296
2548,183
1206,488
1373,501
1361,601
412,881
311,757
720,700
1359,1579
514,221
1527,290
1566,115
2068,149
2063,208
2171,309
814,596
2030,541
2403,614
238,968
344,999
808,1118
607,1576
861,1343
304,54
1567,133
1891,239
1738,175
2330,60
906,626
2280,412
2544,787
421,1034
890,1015
1747,965
352,279
786,230
656,194
2008,92
2014,531
465,646
1046,919
1856,732
1913,653
1154,1001
1037,1139
1642,990
1798,1054
392,1338
1584,1515
2034,1486
488,295
529,178
558,215
1939,171
1796,280
133,568
475,615
1491,567
1926,534
2248,326
167,763
1124,708
2080,897
2204,900
927,1035
2146,1124
335,1432
359,1720
1013,1892
2123,1733
2186,529
2378,400
968,704
868,892
461,1126
439,1868
1404,1696
916,253
765,325
1905,561
1099,815
1389,815
1616,942
2202,843
674,1115
1609,206
1336,281
2105,311
2267,113
1399,545
2244,503
365,917
569,705
1204,681
1191,691
1288,883
1944,764
1039,986
1336,1116
2060,1103
2237,1051
785,94
538,247
1271,102
1359,117
1379,514
500,866
665,688
995,770
2363,703
649,1131
2212,1151
1215,1853
1454,1669
262,203
1822,130
1751,116
2207,127
278,506
257,628
924,568
1862,614
2148,331
2276,492
1202,902
921,677
222,1037
255,1050
589,1076
1631,1189
2239,1080
548,1559
1795,1388
1886,1497
1167,1652
1213,1611
2112,132
1986,140
300,385
388,326
155,414
1747,549
137,850
2070,931
2311,861
751,1187
947,1013
1840,1250
1076,1750
965,226
1489,158
1899,267
1725,227
2316,146
496,609
609,602
248,739
450,747
931,759
1398,764
1720,1160
1561,1734
817,177
1601,230
2207,187
281,488
357,485
556,559
1352,560
432,925
1612,673
646,980
2099,1131
1586,1625
1706,1775
129,149
678,278
1412,174
1938,126
2284,66
2487,203
1064,561
2011,568
1212,933
355,1034
711,1175
1831,1005
1263,271
965,558
1980,620
458,693
896,1130
2250,1219
662,1459
431,1702
2231,1704
1366,51
1826,208
2258,123
286,461
225,420
733,542
715,329
1181,487
2366,566
666,716
586,720
1149,706
894,732
1611,822
467,1240
1030,1019
1445,1125
919,1625
932,1806
2071,1633
369,62
1479,263
1611,254
1767,196
1893,88
36,483
1889,496
1770,559
1937,562
1738,569
2530,554
578,659
614,800
909,794
1475,814
1865,671
1958,657
1840,646
2181,650
1272,975
1306,1230
2078,1145
406,1335
744,76
1828,232
2123,284
330,336
189,591
1929,501
1873,492
2169,366
431,796
802,812
574,728
1674,894
1716,774
1914,855
818,1145
784,1074
1048,1199
1238,1053
1015,1593
1131,1284
1359,1287
2216,1314
1643,1895
1331,297
2256,303
268,421
2247,448
2444,506
2217,355
1075,664
1890,643
2189,906
1174,1039
1172,1290
107,1632
570,263
1895,67
615,572
1715,581
14,811
716,916
1593,721
2356,895
208,1193
272,982
876,1210
1110,1212
1068,1124
1001,1057
1413,1132
2137,1008
1076,1450
279,42
787,145
1545,252
1735,17
199,384
884,575
1870,567
2061,402
2076,634
520,860
604,968
1188,966
1534,1265
1684,1546
412,25
548,289
2017,272
2045,59
2168,134
219,326
508,1114
594,1578
1129,1325
2166,1389
1175,1732
1998,1612
1427,178
1688,74
1782,211
2040,114
858,516
2362,600
206,686
1866,843
2183,719
2236,888
2204,651
633,1174
1164,1018
173,1300
503,1538
495,1830
225,211
370,152
491,168
477,83
2232,197
263,502
9,911
1155,931
1305,672
2220,895
176,1120
358,1006
360,1368
1212,1561
2361,1302
1414,98
2043,298
36,364
1633,551
1692,537
1895,633
2134,373
792,928
765,797
656,1076
1940,1023
625,1578
373,38
381,459
2108,589
2122,395
1178,750
1055,696
1413,954
1775,855
474,1203
1260,1120
1057,1004
1239,1749
222,69
521,118
535,58
1764,14
2196,448
777,676
880,891
1535,804
1816,648
2176,706
477,1054
883,971
483,1418
1044,1875
810,148
900,281
1847,116
2013,5
371,333
196,492
2551,494
347,836
797,644
535,645
1617,645
2350,819
300,1147
286,986
634,1272
1708,1334
1911,1515
230,236
2071,612
2544,597
406,687
151,744
652,721
1784,743
2431,693
952,1196
895,1158
1070,1076
1324,1236
1100,1321
1794,1584
1752,1759
343,252
2198,32
287,428
131,488
2020,579
344,742
219,924
683,656
521,769
2150,711
1809,1029
2296,1245
955,1521
1671,1411
1388,1329
392,1722
835,266
561,15
821,278
2110,206
1730,117
833,532
2267,573
2372,343
356,807
1251,936
1287,643
1652,915
1841,815
2191,795
1086,1572
953,1450
2092,1394
694,1671
931,1670
637,34
550,273
2310,267
501,330
2404,633
2535,496
144,694
685,811
830,680
1180,928
1096,947
920,1139
2223,1112
545,1312
886,1886
600,41
596,175
1451,264
331,382
653,558
2038,593
443,840
351,1051
898,1579
2334,1384
1499,1840
1710,124
1844,291
1218,487
1678,561
1513,517
1568,469
583,846
884,721
913,647
1914,920
1818,1146
1992,1235
544,184
830,70
1258,80
2115,171
2298,257
1076,525
2062,528
464,887
1268,660
1747,953
2377,840
649,1219
1823,1103
246,222
495,11
191,627
1586,606
1848,591
1979,352
1814,582
2349,588
83,749
115,941
114,895
821,715
1052,944
2472,915
291,1038
1775,1551
763,120
407,567
787,600
1502,632
845,688
1446,731
1823,835
779,1161
953,994
1850,1163
26,1394
663,1640
327,172
678,313
1713,140
1743,32
2273,210
2514,150
621,814
657,881
1104,859
962,849
1855,771
5,1092
568,1068
990,1468
987,1502
2001,1569
1421,1725
330,196
727,19
801,20
1283,156
2229,105
331,353
453,392
574,594
846,751
558,696
620,656
1719,954
1812,871
1167,1199
1122,1036
1215,968
1349,1208
2253,965
2255,1035
1721,1301
2501,1509
1650,49
1393,78
1921,210
1972,128
372,830
477,699
864,848
1559,811
1604,707
1900,954
1900,791
2048,644
420,1077
767,1072
1608,992
2000,1061
1260,1500
1134,1483
1782,1483
248,283
757,185
1459,118
1572,27
245,490
652,356
1422,573
683,714
1529,833
1309,948
2070,795
2429,882
575,1009
918,1104
874,1173
1128,1000
472,1719
332,270
622,312
1578,254
1728,95
1981,240
2406,102
2508,208
420,495
373,392
1107,601
1357,512
1327,479
541,722
1233,861
70,1149
1060,1267
1531,1103
836,1544
817,23
1481,171
1609,72
2243,585
2318,367
2329,502
166,819
209,879
1687,680
2108,954
2272,750
2144,672
1047,1096
1826,1074
864,1563
2265,1626
419,280
1602,159
1454,97
1952,72
415,524
2170,598
2428,632
1272,950
947,771
1109,802
1296,797
1700,788
1537,970
1742,1020
2313,1027
413,1318
480,1441
1749,1495
691,1631
508,181
473,190
1270,40
1541,94
2084,173
2077,204
2219,200
2270,142
179,411
1615,591
219,848
248,762
671,843
1027,668
1718,723
304,1178
394,1077
540,1378
1352,1634
1589,33
1638,279
