x,y
155,71
174,72
170,84
188,84
196,89
183,114
166,107
154,115
148,154
135,153
126,147
118,118
105,150
95,136
73,140
68,164
62,160
86,201
12,236
55,289
99,285
105,307
129,299
139,295
122,268
137,240
152,221
143,201
166,215
187,182
198,194
197,149
199,141
209,147
225,154
229,172
229,194
225,210
182,251
185,235
200,238
203,255
217,248
229,236
244,226
259,207
248,183
256,177
264,161
264,145
281,128
293,136
296,157
285,167
284,198
284,220
291,227
294,218
268,235
256,254
257,270
249,284
235,279
237,297
213,285
190,281
198,295
169,303
157,300
165,315
135,311
127,341
70,339
36,334
27,325
22,341
39,366
107,403
127,416
154,414
176,399
137,367
41,456
28,450
61,453
69,468
121,445
152,459
195,430
206,421
208,442
212,453
225,472
251,458
240,451
239,439
226,419
216,409
184,410
197,390
182,385
168,346
182,336
200,343
214,342
226,345
220,332
253,339
261,337
275,343
279,371
258,376
250,374
268,424
244,405
282,402
300,388
308,421
305,411
290,427
287,464
308,448
71,92
208,73
223,77
222,46
196,23
205,31
150,50
247,27
259,48
256,64
263,76
260,85
283,90
299,77
310,84
307,71
307,56
284,39
265,24
277,18
302,28
314,36
331,63
329,81
336,117
344,107
343,94
351,130
361,120
340,146
319,149
328,175
333,196
308,185
312,223
320,242
330,233
284,274
268,296
270,312
305,342
300,351
333,337
332,354
334,384
317,390
324,410
323,443
324,456
338,473
371,448
358,433
383,462
393,471
411,474
381,417
373,396
368,375
365,363
354,358
344,371
372,335
378,345
408,388
412,404
418,417
428,423
424,441
414,432
421,462
465,421
446,417
407,365
437,384
445,398
455,392
468,399
484,406
479,373
467,367
438,359
433,345
418,334
402,343
406,330
408,319
387,328
392,314
364,308
371,298
316,302
324,307
334,302
314,276
334,268
338,284
354,280
345,252
362,255
401,274
413,271
424,282
432,295
401,300
447,310
445,326
455,321
459,338
464,348
475,318
489,322
500,329
509,350
507,366
521,335
527,323
534,338
508,313
502,311
484,298
464,289
464,278
443,271
458,260
437,259
417,237
428,241
403,230
382,230
371,217
355,219
362,195
364,179
384,189
410,212
414,195
425,203
400,180
424,172
440,180
399,166
401,153
370,154
398,133
414,124
397,115
412,112
372,115
365,138
453,176
473,188
491,192
464,216
488,217
485,232
466,238
503,254
493,269
516,220
524,258
541,247
540,268
552,273
551,289
526,305
536,293
541,321
554,333
556,309
571,303
576,318
585,303
579,279
571,264
560,240
578,213
560,219
543,188
526,176
524,189
509,183
504,198
539,158
524,155
476,129
470,165
460,154
566,190
588,195
616,191
596,177
583,176
570,179
577,165
591,148
598,152
609,146
589,126
575,120
587,107
600,100
622,113
619,126
608,87
620,79
588,90
558,90
570,96
557,103
538,102
521,121
506,122
506,156
491,169
616,259
607,240
577,249
596,290
607,278
622,275
625,311
604,329
586,341
588,361
592,378
550,390
538,379
538,363
515,393
467,449
455,470
627,356
627,366
631,286
475,84
489,97
500,106
511,98
454,126
432,132
383,284
609,164
631,189
444,111
438,98
449,90
456,60
413,80
409,93
388,100
357,82
370,61
356,50
373,35
352,15
392,9
405,9
413,20
410,37
430,22
441,43
486,33
482,20
495,13
487,62
463,78
538,59
527,45
528,34
532,19
541,23
561,17
573,28
567,47
584,52
597,57
612,55
601,43
631,48
636,34
606,23
635,126
671,74
680,76
696,76
679,96
688,108
696,123
660,110
646,101
648,156
668,177
682,189
715,153
708,135
675,130
656,133
720,106
699,101
655,65
663,47
655,33
672,32
669,14
689,17
692,46
705,30
717,43
744,34
729,19
710,8
743,21
756,16
768,27
783,14
802,18
820,25
822,47
804,56
804,66
786,63
773,65
760,43
745,77
744,135
763,121
779,127
788,96
729,154
741,180
705,236
696,206
680,214
675,230
663,211
655,196
646,257
673,257
682,281
664,284
697,272
725,276
729,253
744,241
724,219
711,218
713,199
725,205
741,216
765,209
757,184
758,174
760,162
752,152
778,189
786,179
786,218
789,236
767,230
779,262
772,277
748,281
757,298
728,297
722,314
716,300
715,330
737,338
700,299
680,317
682,337
669,312
654,331
656,358
656,314
656,301
778,333
760,330
798,322
829,334
811,313
821,297
799,289
825,276
808,258
809,240
836,268
856,248
876,261
894,327
939,337
948,259
919,253
902,281
905,228
960,251
938,208
879,217
874,206
861,201
844,197
832,187
817,178
808,166
804,219
883,166
857,176
849,171
814,149
787,148
852,131
860,141
896,150
917,163
870,145
870,131
868,112
879,100
859,88
840,79
830,72
813,97
842,107
835,132
971,306
971,320
994,334
1050,277
1113,307
1129,285
1186,286
1197,300
1202,291
1224,308
1230,292
1229,276
1216,269
1164,313
1261,273
1263,258
1263,236
1254,227
1246,189
1268,149
1244,135
1264,122
1273,106
1259,78
1238,51
1256,58
1273,40
1277,59
1258,18
1242,11
912,127
1331,56
1336,64
1339,52
1330,45
1300,77
1308,87
1316,95
1348,85
1321,15
1297,20
1304,33
1312,45
1363,18
1349,18
1351,8
1399,28
1417,18
1431,20
1432,8
1448,7
1480,6
1479,12
1384,53
1390,60
1403,70
1415,77
1425,65
1411,84
1412,99
1389,78
1404,79
1378,77
1371,68
1364,52
1329,85
1332,89
1358,119
1384,117
1357,153
1365,150
1371,142
1387,140
1410,130
1370,164
1392,162
1409,153
1406,166
1421,149
1414,176
1429,179
1380,184
1345,186
1324,191
1323,176
1332,160
1312,168
1305,155
1318,135
1309,128
1460,122
1451,105
1454,156
1454,165
1474,159
1481,171
1493,158
1479,139
1488,121
1482,104
1476,82
1462,46
1481,56
1493,69
1509,85
1521,64
1506,55
1515,43
1500,36
1498,22
1518,27
1513,13
1533,16
1521,84
1539,97
1529,103
1516,125
1537,118
1544,117
1527,134
1540,142
1547,134
1568,137
1563,150
1554,155
1577,154
1575,121
1562,112
1574,103
1563,82
1562,69
1580,55
1590,64
1610,77
1607,90
1619,96
1588,99
1595,95
1537,52
1542,27
1548,15
1576,28
1576,13
1573,4
1586,39
1589,23
1607,35
1624,37
1626,47
1604,56
1598,7
1649,27
1631,20
1658,28
1666,74
1666,62
1649,50
1673,51
1640,71
1629,74
1617,113
1606,118
1593,129
1599,152
1603,165
1623,150
1589,165
1576,169
1576,179
1534,179
1504,188
1481,190
1466,211
1453,199
1428,203
1422,231
1369,224
1380,235
1350,210
1349,224
1353,232
1337,246
1318,256
1312,240
1349,266
1368,251
1384,253
1416,260
1426,247
1428,262
1450,269
1452,250
1464,241
1478,262
1480,235
1478,249
1485,220
1501,227
1516,235
1526,245
1545,255
1517,260
1541,271
1529,289
1488,293
1464,288
1434,296
1435,301
1377,290
1368,284
1352,299
1335,297
1319,303
1315,289
1297,306
1297,287
1557,286
1583,272
1581,258
1552,232
1563,233
1582,234
1585,220
1541,221
1551,200
1585,203
1590,191
1612,207
1606,181
1636,171
1646,180
1637,190
1649,206
1658,223
1656,236
1657,244
1633,225
1626,211
