x,y
452,224
468,198
485,209
504,204
492,170
515,166
486,163
473,143
481,121
492,94
521,94
536,89
556,109
586,139
592,108
602,101
632,121
612,47
583,22
527,11
477,29
462,53
433,61
419,55
401,62
427,81
434,148
437,174
419,186
397,210
400,198
439,211
456,243
470,281
469,323
498,378
581,392
589,461
576,458
608,472
633,422
454,464
475,466
487,466
407,470
417,417
397,408
368,454
303,439
296,408
279,362
283,319
267,297
402,242
388,246
404,256
387,271
419,283
363,218
345,188
349,166
343,140
379,134
363,96
323,71
331,55
499,57
480,52
518,62
366,324
349,309
366,286
332,265
318,256
350,267
356,251
375,252
383,223
293,212
320,191
313,178
299,160
319,146
291,110
245,173
225,233
227,345
257,335
223,379
195,476
301,334
345,375
246,421
580,413
568,419
494,418
529,433
569,185
491,5
443,10
432,33
171,109
241,53
294,40
359,11
226,165
212,139
184,138
193,165
160,158
165,198
205,194
200,224
163,255
159,283
127,272
138,295
132,336
149,344
161,465
90,464
63,474
47,446
79,419
47,366
13,376
11,402
35,276
91,221
109,218
115,234
128,198
78,172
146,174
131,119
150,105
121,130
94,119
82,83
72,125
52,99
30,115
17,129
12,114
21,142
37,160
26,83
14,39
4,33
35,9
79,13
104,15
111,33
105,74
119,59
143,38
160,18
168,31
196,4
190,89
281,186
204,359
192,342
400,324
388,343
373,342
410,343
422,331
471,376
584,67
502,130
613,450
420,301
1887,690
1892,724
1869,726
1865,710
1839,701
1849,673
1852,653
1867,636
1885,636
1908,631
1914,651
1910,675
1887,617
1871,603
1852,598
1846,564
1865,551
1903,558
1893,519
1878,491
1822,503
1797,528
1796,545
1761,537
1790,634
1770,643
1813,618
1813,646
1763,685
1792,716
1813,739
1805,755
1877,751
1903,745
1880,793
1849,789
1899,865
1901,898
1877,869
1891,830
1883,816
1834,881
1843,864
1853,917
1872,953
1854,953
1827,924
1766,943
1737,957
1726,897
1724,875
1717,851
1767,862
1777,841
1682,832
1659,823
1644,884
1616,861
1663,887
1653,944
1676,943
1697,899
1643,782
1622,778
1642,762
1626,752
1653,732
1677,722
1692,691
1693,736
1714,717
1696,758
1743,681
1693,624
1722,584
1714,607
1638,576
1590,617
1600,644
1591,688
1581,706
1543,717
1528,705
1553,653
1569,629
1560,611
1524,615
1502,630
1497,590
1479,605
1451,667
1450,636
1492,665
1470,682
1476,714
1451,722
1504,768
1532,788
1559,778
1542,826
1514,822
1466,808
1478,840
1449,831
1514,849
1548,846
1480,871
1474,887
1482,914
1474,935
1494,941
1547,931
1541,890
1522,894
1557,883
1562,834
1602,900
1588,909
1602,955
1436,930
1410,905
1383,914
1420,955
1392,859
1362,852
1367,821
1336,842
1331,867
1329,894
1319,911
1308,900
1286,904
1286,879
1302,861
1320,842
1305,831
1293,807
1298,785
1316,752
1289,750
1286,718
1316,719
1367,741
1338,772
1357,793
1392,791
1395,771
1428,761
1437,786
1422,793
1410,718
1425,728
1435,693
1399,670
1363,673
1366,688
1312,652
1309,626
1327,567
1340,618
1349,627
1373,611
1416,597
1421,621
1450,577
1425,568
1394,518
1366,524
1377,501
1385,490
1466,504
1452,485
1504,498
1530,487
1538,505
1565,494
1585,510
1543,552
1531,535
1474,554
1592,548
1614,548
1625,519
1644,532
1654,545
1675,531
1677,512
1653,504
1723,526
1696,533
