x,y
945,1327
340,1101
1960,1655
900,608
1168,203
1454,344
460,997
260,479
2316,1297
2150,1833
657,832
709,1660
1870,814
582,576
2132,480
1740,1408
2271,555
2336,1427
1918,645
582,1604
427,891
1955,1815
908,1314
1192,327
2081,302
1833,567
173,1127
2227,1098
1402,1142
931,1179
1071,1717
773,1435
141,367
138,197
803,527
2048,1146
748,455
1983,1673
1054,480
1062,1253
2380,1498
2454,1215
853,1388
612,1410
694,409
468,458
1483,121
1403,1457
180,1283
1632,1090
484,391
994,1343
1073,655
1189,869
733,1636
152,1759
1061,569
273,1370
1993,1420
1615,1204
1667,327
371,606
532,883
2150,124
129,1672
1802,1039
275,457
2046,1138
479,1018
1074,149
68,658
447,1345
1671,1017
1931,1630
1897,657
729,790
2530,500
1305,1550
607,1135
2293,1047
2289,279
681,1688
356,443
1174,313
1698,450
1345,746
675,504
41,422
1137,1156
229,1672
507,1894
1858,994
1411,196
2351,1408
821,210
1134,1459
1193,1509
1203,217
194,1448
2190,1183
22,73
432,979
1857,1612
2039,615
430,854
2435,871
145,631
549,1270
388,1769
1160,1881
1892,137
1132,201
1203,1257
1390,1113
1665,1630
1213,82
139,231
2538,278
2336,587
1252,1376
148,1866
785,1357
2319,1449
1040,72
1769,80
422,936
2395,309
2328,416
1833,557
2347,1148
2361,1499
2264,82
634,1402
1765,1407
525,608
2193,874
36,1341
1259,999
2543,218
1633,659
766,932
944,196
1896,847
593,138
438,64
1475,371
1952,625
1724,1165
2051,1050
1622,732
1475,228
528,826
1644,379
1988,315
92,1415
1297,1226
1979,740
132,388
2126,1500
1536,83
1984,869
2066,440
383,1906
230,846
2343,367
1706,1758
1553,584
2183,279
136,147
2058,1238
839,1728
2431,1206
740,331
2346,16
1172,1383
1878,1426
1616,524
1052,1267
30,1520
2388,405
2080,1630
1066,359
2105,560
340,828
1721,630
1525,1793
970,131
2097,618
1400,978
2138,618
1718,1420
2476,862
1052,711
24,1378
2340,688
1422,1192
1406,282
2179,738
1378,1737
1196,1453
1398,1901
1082,283
1443,1891
1225,354
563,176
2005,151
2114,667
508,1501
1163,177
1181,884
1005,1704
578,1422
1377,467
1813,589
2246,1430
108,63
2047,814
399,131
1985,12
2247,1163
1144,384
2386,138
1185,1495
591,253
417,381
1846,977
1395,1480
2433,724
2350,1907
389,325
451,563
1879,1214
2465,662
467,1146
1618,1553
2381,785
1473,1499
1884,45
2221,648
374,1139
2251,926
103,709
249,1764
2412,1498
2398,1793
89,976
2482,64
690,1785
2061,1687
1834,355
2300,1069
1405,587
1049,1465
1646,1416
783,16
2240,16
161,891
1149,1856
1122,1166
2320,1640
1463,1656
1790,1176
1872,1013
86,1322
1172,1905
225,233
762,1224
1132,1745
722,973
307,928
2389,1078
2138,1595
2287,525
1601,1292
1555,1655
426,950
1203,1527
14,316
420,922
444,1319
2363,897
2252,881
32,1261
1424,1304
852,860
1269,1338
393,195
1441,478
197,876
1834,1421
1674,1853
437,616
1512,1560
87,293
319,1287
41,514
1267,701
1252,1012
776,1597
163,1093
1102,407
2064,17
1187,1180
1613,1429
22,980
492,1626
1758,1228
2022,897
1756,1799
1654,1899
1493,1312
1881,1487
1266,983
1462,44
2109,783
1270,1554
1588,1108
1726,8
1447,775
2193,855
2056,1180
548,1732
2011,1800
1298,8
6,903
814,1541
2504,1911
1287,1335
1920,40
2551,1585
1711,1384
1286,986
1197,1428
2418,1912
1395,952
1022,1379
5,565
1183,4
1284,701
2111,1913
1910,1385
2460,298
257,81
1684,1556
727,955
93,955
493,1865
254,1051
