x,y
1258,1352
897,1748
820,1031
2409,1350
1257,1719
387,1511
1957,1670
942,1536
107,1781
817,1755
2198,1613
1744,1314
2463,1236
689,1308
2437,1751
1864,1434
1463,599
287,1574
1082,257
1946,555
1471,1206
2094,1758
2269,1309
536,1830
1464,1295
1915,295
566,1501
1664,1875
1193,1592
1739,1510
1482,1725
321,1185
1542,920
1293,985
2316,1815
1064,490
940,1401
1546,1171
1829,1680
82,197
1913,980
1130,1441
513,1416
2226,673
228,596
1848,1238
959,1211
221,1709
399,279
368,612
759,1452
1509,663
665,1100
567,849
1592,983
1463,1426
1832,1332
1975,332
1124,1544
1348,1830
1888,1881
497,1722
1653,980
2043,943
1269,1218
2092,1123
557,1152
2343,1660
2288,1161
1049,961
2183,1201
387,1380
1469,45
2115,1810
1176,1589
1805,917
268,1466
1315,1193
442,1116
278,1297
338,1080
314,418
1730,1792
283,1824
572,1584
1730,303
563,1057
231,170
748,1341
1634,1412
2368,1002
319,868
981,284
633,979
721,520
585,482
1978,1562
1729,1161
2231,831
768,1829
1383,122
1645,239
1991,1442
1291,1622
1358,1413
2214,1157
1215,1336
1332,814
2076,727
2456,714
1108,844
1443,898
1330,613
1727,1604
1611,393
1562,381
1111,965
533,652
2318,1436
1439,72
282,1639
1560,1072
731,30
1869,890
1998,1032
227,1156
1812,1866
64,864
2149,531
672,205
2112,1027
2332,1240
806,364
874,720
588,717
1742,878
2426,1900
1500,1624
656,356
1690,860
1316,343
1834,405
1475,1123
2390,1414
794,1605
2339,830
2015,1905
1744,510
1121,483
633,1303
1994,1139
1915,1093
585,1513
14,1513
2321,1365
1466,135
581,1900
1005,1265
448,1838
1053,1424
2264,731
548,1489
733,172
1593,10
233,1321
615,661
418,521
1497,327
2180,1362
2482,1070
985,216
921,879
731,1612
1688,57
2247,1364
1732,697
24,1306
1217,795
513,740
2019,263
2257,456
103,1200
2094,986
2447,1106
1167,590
2108,394
1377,1036
393,1644
2242,602
2230,1787
275,1259
1072,1836
1181,1431
720,1155
1198,560
867,855
2012,1197
1254,1153
1047,1604
1771,1622
203,1542
2117,1649
1064,582
256,1354
2406,546
110,517
1673,1326
2159,1440
1335,1335
2159,895
1012,1703
895,1628
2040,1484
1911,1306
582,1320
783,1863
1570,1704
2447,1604
803,203
350,1777
503,1116
1403,1087
1237,887
540,1218
1551,491
2453,802
1026,1874
1778,1069
2223,1427
134,1011
1411,857
1597,1840
1276,451
635,1147
1130,588
527,1354
2339,1524
1755,460
2383,1324
1418,931
1214,188
1910,1258
1843,53
1635,459
813,1891
1581,340
2191,1495
2249,1483
874,1096
346,621
2493,1146
866,463
2347,153
1137,550
535,441
390,602
1576,1266
2431,992
1368,230
2287,979
455,817
2233,942
2024,112
79,1412
1145,305
2387,311
1083,1134
2029,477
2094,203
1563,1904
1257,550
1853,554
1093,1290
221,1114
2225,522
2269,188
1395,1908
1929,1908
1122,1117
2158,320
1175,1289
1439,955
861,1032
1766,167
187,1234
912,1157
1847,1504
1255,1335
2516,1174
918,198
2276,800
2118,1501
2528,1092
1412,1258
759,346
135,1740
1164,24
1778,1395
1052,448
2130,1864
1614,1601
1746,1458
1127,658
1133,1764
1957,1795
1956,74
2028,163
404,1070
118,367
1343,34
1828,519
2357,1185
2240,1200
2065,283
1094,1372
1788,960
520,1266
967,1777
1117,8
328,719
1789,823
1192,1875
566,528
924,731
906,1688
557,300
924,1798
1303,742
2546,1782
356,539
1486,1479
662,750
1326,1712
2012,1539
1540,1670
1996,88
1756,989
161,1071
2092,1295
687,1248
2331,1115
990,1834
1380,65
838,1875
1922,449
1227,1598
1164,1493
1377,1570
1391,1462
418,1009
1307,38
2064,1155
17,1414
1099,86
950,1691
2291,1625
2548,666
973,817
702,1642
1718,908
2129,535
2495,1431
841,859
2265,1732
13,916
1998,1240
1823,1101
2458,1875
804,695
2269,939
9,741
610,1246
150,1454
985,1897
404,1794
1519,1464
1297,1388
1654,617
2119,623
1181,1271
2138,221
2307,447
1851,594
800,811
1362,693
1495,1516
1789,1237
1360,1505
749,932
1432,1566
13,916
1015,70
2120,1255
486,447
1181,1679
1919,1417
417,1189
761,1584
2023,1726
2028,745
1532,344
1669,1595
1969,535
209,1471
16,1582
843,468
262,1595
2482,1554
738,1079
116,1604
112,1254
516,814
965,1554
748,876
1381,1386
1628,326
79,1125
953,1808
1603,141
2339,1305
1035,1167
1258,1501
1235,1098
2507,165
1394,751
599,1431
910,627
240,741
551,763
112,1423
419,1592
1406,1331
1477,388
158,1602
2161,1888
2495,1697
1427,801
1657,903
1029,786
460,1893
1340,1632
2056,1216
2532,1545
1603,456
2074,1087
605,1782
789,630
1520,835
1073,1232
1742,803
637,1854
953,1865
517,874
377,1751
48,1535
1371,934
1333,1574
1483,796
2423,1141
1494,151
2174,526
763,1267
2499,1866
762,1139
1342,884
1054,1770
1316,1672
238,1862
2551,1896
2489,346
452,1789
1463,1074
1428,313
2549,723
1782,1016
2483,1326
987,1535
2285,1198
2164,1269
2467,1288
2130,980
2180,1588
539,631
1987,55
1502,1822
1526,1727
1301,299
1712,762
2334,1486
1260,804
1098,1912
1930,1040
1938,848
1590,232
2489,1670
1427,1115
673,1639
275,193
247,1794
2550,1072
1049,1490
2545,1246
1860,170
660,1614
2344,266
1068,811
912,1183
846,1740
1005,1286
1684,1484
2034,1144
140,705
923,1911
2051,18
989,1594
903,298
1453,1272
1962,29
156,1907
2226,96
1910,1680
145,1428
1780,748
209,1800
2268,1251
2170,673
807,1558
2065,1860
1576,260
155,1324
427,1446
1775,10
1153,127
2505,1052
2439,1852
166,1496
1762,770
1715,1568
725,1288
1178,625
2521,669
1696,1730
1464,875
8,1731
247,569
938,1482
1441,1030
1094,1501
389,331
1494,538
1096,1272
2125,794
2168,1286
61,1073
794,645
2099,332
1431,680
1604,1509
958,1260
2465,880
2137,272
1958,134
205,626
994,1163
1105,1054
2104,1906
2456,1792
722,1263
7,1063
1464,1797
7,1240
1838,1433
99,1859
674,1809
525,1286
1287,1158
2398,1494
2388,128
470,1428
201,530
2175,644
2418,878
922,1340
2018,70
2056,1071
470,539
837,1264
2254,1568
1942,1871
1719,186
312,300
1643,1669
1833,700
1819,1763
1386,1857
2431,407
2399,1266
2506,1626
1986,416
1699,758
2057,1704
2465,628
788,172
1788,856
8,1458
1847,743
1351,1764
1151,1095
416,1571
176,1150
2135,1529
977,630
962,1138
2117,6
386,1345
1933,1704
1697,40
2107,481
1426,1772
2180,1680
2085,408
1576,1872
239,674
1836,4
706,256
2080,1273
1270,1893
483,769
1898,1639
231,1074
2197,938
2031,8
2298,551
1700,907
1318,4
21,1805
2133,1606
1203,1232
1167,646
758,1285
2178,635
1535,439
2040,906
2224,633
1081,16
1656,1534
755,261
858,1877
1236,1878
1960,1520
2522,860
71,1762
381,1794
4,1820
863,1483
1565,1827
1699,316
1713,42
2372,1678
2334,94
2287,1684
1628,217
2271,230
2439,664
1002,1765
2552,11
1384,445
246,1913
2339,420
227,1288
2276,1457
2506,536
2046,178
204,646
2312,1608
78,18
1636,1129
282,1275
939,1158
198,119
1190,508
10,1351
1679,3
2438,136
1089,1532
1708,1738
2336,1215
1852,1777
568,1275
2129,1717
1570,1281
557,1283
1373,1555
982,644
233,1273
1700,1608
1868,1840
2520,2
845,1491
1558,1508
1414,51
1798,70
858,1262
849,717
2147,643
1795,1498
1746,1276
1727,1036
558,166
1651,1735
1025,561
2438,1813
867,204
1567,715
769,1735
1445,430
1702,1577
2247,1765
450,491
2501,421
753,715
2168,143
1241,1067
380,1579
1062,1069
1008,1657
