x,y
44,16
30,36
9,48
18,51
6,66
15,67
36,91
49,35
63,3
83,2
78,16
90,14
83,35
97,42
103,35
115,31
114,8
112,48
95,64
84,72
96,68
79,95
60,131
38,138
32,146
5,165
10,171
0,212
4,227
29,222
29,214
45,208
62,193
77,156
69,145
86,146
102,128
107,95
104,82
126,87
134,61
133,31
158,12
149,34
166,35
164,62
149,80
227,3
238,4
205,18
210,24
195,35
186,55
187,82
148,105
116,128
131,130
155,114
177,109
146,144
158,146
131,160
119,167
87,192
83,213
62,226
101,195
112,192
144,172
154,182
132,196
124,205
127,219
107,236
97,239
88,253
76,253
75,238
44,263
17,298
48,282
57,282
47,294
70,273
58,303
70,302
53,303
36,340
169,155
176,164
187,162
187,118
251,54
241,28
233,63
234,80
215,76
235,95
221,109
211,122
201,128
211,135
269,36
255,74
270,60
291,33
296,50
291,13
291,2
282,76
289,82
269,106
255,113
234,120
224,141
235,136
247,134
240,151
264,139
255,152
257,168
228,178
215,190
188,182
171,185
161,199
151,219
156,229
169,225
152,238
143,252
152,257
128,250
175,241
174,257
182,253
181,228
203,218
208,216
218,208
204,249
160,270
130,282
123,274
131,269
115,263
99,301
114,305
103,317
121,307
137,308
156,279
124,331
120,340
103,354
79,371
69,354
55,357
53,368
40,369
32,380
20,378
18,368
7,394
54,392
68,380
36,399
46,406
21,415
77,408
68,415
61,421
37,458
26,475
14,463
79,446
80,431
92,468
77,474
107,460
120,460
116,476
133,460
115,385
79,393
135,387
137,425
136,369
133,361
147,367
151,314
151,329
158,332
165,327
174,309
177,328
183,346
157,392
182,402
162,438
161,478
149,472
170,478
193,442
215,469
202,475
235,462
255,478
266,477
214,455
222,417
201,407
209,389
231,415
229,417
226,430
239,430
260,443
264,431
274,452
297,455
299,474
286,427
272,412
280,404
251,401
262,393
234,392
265,376
275,356
245,352
223,364
201,345
198,322
221,329
233,328
236,345
250,335
217,291
212,282
204,283
190,285
178,276
206,266
220,263
234,270
255,266
243,282
253,300
247,240
235,240
222,246
244,222
242,202
248,188
255,177
251,197
339,453
332,443
327,459
327,427
313,423
306,408
334,404
337,378
358,415
356,435
373,410
394,405
422,406
425,374
373,391
359,394
357,373
347,347
354,328
328,325
322,341
319,326
301,323
292,336
285,330
291,317
272,288
277,277
291,284
317,293
342,311
353,308
317,266
305,262
300,248
287,249
274,254
300,233
313,246
273,200
288,190
288,177
281,156
266,156
292,161
300,173
314,166
326,177
316,215
338,228
341,253
337,262
358,270
356,280
350,293
374,288
400,304
390,311
408,313
414,324
432,325
416,287
396,272
417,272
408,263
418,245
386,259
375,260
373,246
383,236
368,228
357,226
371,218
374,205
386,205
395,202
402,215
342,206
346,176
362,182
335,205
281,124
297,128
310,138
337,152
344,135
353,145
362,130
324,131
337,101
325,90
310,93
317,79
300,95
329,78
345,79
351,87
312,29
321,22
327,7
336,15
352,34
361,39
370,50
379,53
379,40
383,23
377,11
370,4
328,53
367,75
371,107
364,120
375,119
387,82
394,62
403,42
413,20
413,7
424,24
428,49
404,85
418,72
395,101
399,103
382,133
397,131
418,95
427,83
450,48
477,17
474,32
489,41
480,51
493,54
529,9
546,0
498,21
536,30
532,44
576,27
586,9
625,10
634,16
618,42
599,41
569,54
537,54
529,70
502,68
497,87
471,77
517,83
528,86
549,97
567,83
599,64
613,53
630,70
633,83
614,91
594,103
603,117
607,126
622,130
635,129
637,156
620,169
607,159
594,175
624,206
633,220
572,103
560,120
566,134
554,142
568,163
556,167
584,178
587,192
570,184
563,202
587,210
582,228
598,218
604,230
603,252
614,262
635,249
636,264
571,255
572,243
565,270
551,271
536,257
528,249
527,257
510,260
506,272
538,133
523,126
529,117
513,107
502,101
448,99
439,114
449,138
428,138
404,169
396,186
424,167
448,158
469,137
476,150
476,162
471,173
444,178
488,175
492,190
513,187
543,163
538,175
537,189
512,143
518,218
514,234
499,209
496,239
478,271
495,299
475,299
516,296
460,269
436,292
458,254
467,246
463,235
451,230
445,218
417,206
460,212
461,198
427,194
665,4
659,8
643,14
649,37
672,51
652,64
652,76
690,35
702,52
670,93
645,110
675,107
689,131
654,139
645,152
679,152
682,181
656,192
646,205
668,236
680,240
702,211
643,262
711,67
713,20
743,31
743,46
730,67
741,67
769,12
797,6
825,5
805,17
798,36
826,24
840,24
793,55
798,72
813,77
783,87
772,82
750,93
727,104
726,117
712,101
698,111
704,135
727,130
759,126
725,158
708,161
699,183
717,183
727,225
727,239
738,226
762,217
787,168
786,160
856,216
810,218
779,190
835,170
852,168
812,165
797,124
812,105
842,102
830,95
867,108
875,165
873,192
896,142
923,16
885,42
874,58
900,63
891,90
904,106
920,120
933,105
955,17
919,32
905,38
932,127
940,177
947,186
978,184
956,132
984,132
989,154
1038,154
1045,129
1059,174
1160,131
1142,102
1178,64
1199,86
1208,128
1234,122
1273,166
760,234
736,248
652,443
661,466
656,478
679,476
681,445
708,464
735,466
766,430
797,421
804,440
843,433
845,454
849,464
824,446
857,414
879,424
891,454
881,475
925,399
945,458
964,448
966,417
990,464
1002,427
1008,400
1015,387
1038,398
1051,382
1067,389
1092,404
1094,428
1071,443
1047,442
1033,443
1101,440
1104,459
1119,468
1124,414
1133,389
1123,372
1175,376
1197,371
1169,394
1177,408
1180,422
1201,419
1210,428
1254,454
1255,476
1204,458
1178,441
1164,442
1182,472
1346,17
1361,21
1299,11
1280,47
1289,82
1336,54
1394,40
1364,53
1342,65
1337,78
1323,113
1346,141
1348,160
1383,148
1391,123
1373,126
1424,105
1450,114
1449,58
1446,48
1447,13
1473,15
1464,29
1503,62
1489,82
1509,127
1536,82
1535,40
1507,4
1567,19
1558,79
1519,68
1561,91
1560,129
1563,148
1578,132
1589,110
1625,67
1624,28
1605,19
1653,73
1632,114
1626,129
1613,140
1640,136
1655,124
1673,91
1679,123
1702,106
1701,121
1690,86
1713,82
1715,64
1678,108
1711,17
1700,3
1752,7
1784,65
1795,71
1777,73
1786,92
1738,77
1738,95
1750,96
1731,107
1750,125
1761,126
1766,115
1819,141
1844,139
1878,136
1887,154
1893,135
1907,132
1909,155
1900,109
1916,99
1908,84
1896,83
1880,69
1876,48
1878,20
1913,18
1833,3
1823,17
1834,56
1853,53
1847,86
1830,83
1846,114
1598,100
1330,371
1329,391
1312,455
1302,460
1336,434
1342,445
1372,410
1353,379
1380,451
1399,428
1411,474
1428,467
1433,431
1424,405
1439,412
1438,382
1429,340
1452,345
1453,361
1463,422
1481,424
1470,449
1475,471
1493,414
1482,389
1512,350
1521,384
1501,431
1512,425
1514,431
1502,460
1543,461
1543,388
1541,404
1560,401
1584,404
1589,386
1586,450
1598,464
1608,458
1586,478
1571,324
1615,353
1621,332
1625,391
1653,377
1649,416
1664,402
1649,431
1672,429
1677,451
1703,426
1698,441
1695,452
1729,456
1780,456
1735,390
1721,370
1726,336
1740,344
1759,353
1763,386
1779,374
1793,411
1795,451
1818,461
1842,452
1820,411
1857,453
1873,463
1867,415
1836,390
1850,361
1870,390
1882,409
1911,408
1885,364
1880,318
1654,358
1896,460
1551,472
1947,25
1930,90
1925,105
1935,145
1968,147
1984,124
1954,75
1975,63
1976,47
2005,90
2027,82
2049,81
2045,36
2037,23
2067,23
2086,58
2125,5
2133,41
2135,55
2155,51
2097,129
2043,149
2007,149
2028,169
2067,168
2079,184
2053,224
1980,174
1970,264
2034,261
2075,255
2092,235
2127,248
2144,238
2176,210
2181,173
2200,199
2168,245
2168,287
2218,313
2212,336
2218,371
2210,419
