x,y
1962,1496
2025,1464
2063,1507
1999,1550
2088,1548
2055,1613
2093,1582
2132,1583
2130,1556
2198,1503
2184,1484
2272,1491
2387,1504
2393,1569
2436,1569
2350,1583
2289,1637
2456,1649
2554,1572
2182,1683
2146,1760
2191,1741
1979,1741
1294,1806
1304,1834
1321,1850
1401,1911
1593,1835
1578,1758
1499,1682
1304,1545
1295,1502
1327,1511
1346,1526
1341,1475
1351,1491
1423,1537
1452,1452
1639,1445
1691,1456
1666,1483
1623,1475
1651,1523
1625,1546
1667,1619
1772,1717
1789,1731
1896,1677
1883,1611
1824,1588
1856,1508
1785,1489
669,1530
693,1527
686,1513
706,1504
725,1506
722,1474
737,1450
795,1461
716,1442
893,1443
875,1451
860,1479
878,1503
902,1472
961,1485
987,1504
1114,1452
1134,1482
1174,1463
1174,1443
1101,1593
1003,1578
870,1543
920,1535
845,1572
855,1598
758,1568
753,1577
729,1670
655,1710
666,1834
640,1649
833,1722
805,1906
927,1811
897,1642
921,1574
1003,1705
1085,1726
1161,1615
1102,1829
1174,1843
1217,1879
1228,1463
144,1823
81,1715
246,1824
281,1770
279,1720
214,1720
198,1695
214,1702
224,1685
206,1558
226,1528
12,1455
248,1457
306,1462
282,1443
353,1442
424,1455
498,1479
495,1459
520,1479
530,1524
583,1538
588,1522
501,1601
550,1591
471,1673
577,1724
485,1764
464,1863
368,1894
577,1917
343,1662
347,1686
413,1691
379,1641
349,1610
315,1643
277,1644
276,1603
296,1587
213,1599
262,1522
285,1495
361,1510
386,1535
367,1555
431,1546
459,1559
490,1519
427,1479
414,1528
573,1500
571,1484
610,1495
171,1765
174,1812
1959,1026
1984,960
1989,1008
2015,1039
1991,1091
1953,1135
2002,1164
1975,1211
1977,1197
1923,1202
1942,1262
1955,1286
1948,1296
1969,1294
2003,1274
1999,1305
2019,1366
2019,1393
2035,1434
2073,1420
2105,1399
2098,1239
2140,1228
2151,1239
2197,1194
2166,1154
2118,1186
2088,1075
2070,1045
2103,1043
2191,975
2239,1033
2226,1097
2245,1104
2288,1092
2345,1031
2452,1028
2472,963
2528,1014
2327,1209
2325,1387
2420,1376
2482,1382
1286,1028
1284,997
1281,1015
1296,984
1355,991
1348,1022
1366,1029
1393,1020
1409,1014
1439,962
1517,967
1545,966
1570,962
1687,962
1642,979
1644,1006
1688,997
1722,989
1803,1008
1821,1005
1870,1024
1848,995
1870,976
1729,1091
1761,1106
1760,1121
1766,1139
1813,1145
1835,1150
1849,1118
1885,1108
1903,1129
1881,1154
1665,1236
1568,1169
1540,1134
1478,1117
1494,1097
1477,1069
1459,1047
1467,1035
1525,1037
1548,1048
1596,1043
1661,1075
1547,1088
1608,1106
1616,1130
1615,1146
1620,1055
1611,1014
1680,1044
1693,1037
1572,1013
1540,1008
1516,1005
1518,1021
1388,1060
1349,1065
1363,1087
1309,1116
1316,1134
1290,1166
1281,1200
1309,1178
1321,1220
1295,1224
1294,1284
1284,1317
1298,1357
1285,1420
1304,1419
1298,1433
1334,1371
1344,1403
1320,1299
1328,1250
1341,1219
1362,1208
1339,1140
1370,1134
1427,1117
1434,1168
1410,1193
1391,1231
1421,1244
1430,1257
1446,1245
1480,1271
1502,1280
1516,1255
1511,1208
1497,1182
1486,1168
1543,1202
1588,1227
1601,1237
1634,1197
1655,1201
1711,1225
1710,1149
1664,1102
1797,1097
1748,1081
1746,1071
1755,1263
1788,1256
1854,1258
1787,1185
1859,1202
1903,1414
1899,1396
1905,1376
1826,1394
1866,1324
1678,1307
1695,1332
1697,1294
1679,1262
1577,1310
1661,1351
1627,1378
1602,1382
1610,1395
1636,1436
1722,1376
1683,1383
1814,1308
1838,1251
1540,1338
1505,1334
1522,1368
1565,1372
1576,1432
1502,1412
1477,1414
1434,1420
1395,1384
1379,1372
1370,1334
1402,1348
1410,1367
1424,1373
1457,1377
1479,1375
1472,1350
1479,1318
1473,1309
1440,1288
1403,1114
1412,1124
1832,1083
1421,1028
649,972
649,997
682,987
655,1024
699,1026
728,1018
810,977
820,994
867,1006
848,1024
839,1034
848,1047
925,1010
942,1018
930,972
911,960
1061,962
994,978
1092,1016
1106,976
1171,961
1195,964
1246,964
1274,999
1205,1001
1177,1003
1184,982
1181,1056
1218,1027
1208,1035
1227,1065
1240,1076
1261,1091
1263,1054
1222,1089
1201,1085
1219,1118
1201,1139
1276,1165
1273,1315
1259,1290
1263,1275
1246,1252
1247,1367
1268,1352
1260,1383
1193,1429
1187,1412
1182,1387
1161,1391
1135,1420
1145,1421
1117,1390
1086,1358
1124,1358
1147,1342
1163,1348
1166,1331
1196,1320
1167,1299
1189,1263
1158,1247
1198,1215
1174,1198
1269,1206
1173,1143
1124,1119
1148,1072
1113,1074
1092,1053
1076,1064
1063,1071
1025,1061
1002,1034
962,1033
971,1074
968,1099
1006,1100
1026,1108
1083,1127
1097,1114
1020,1149
1015,1186
1005,1212
1039,1223
1068,1181
1050,1177
1074,1169
1074,1158
1103,1205
1089,1210
1091,1174
1123,1257
1122,1216
1166,1219
1125,1301
1070,1309
1088,1293
1038,1259
1048,1250
1064,1243
1040,1332
1022,1356
1045,1362
1059,1390
1042,1387
1020,1399
1037,1437
1074,1437
950,1437
970,1404
992,1376
950,1386
955,1368
942,1348
976,1352
980,1331
993,1320
991,1286
965,1330
924,1288
937,1284
929,1311
938,1240
957,1196
966,1194
962,1148
828,1425
825,1397
905,1401
880,1366
877,1314
839,1342
850,1331
819,1334
805,1326
782,1318
776,1335
752,1404
769,1419
666,1412
668,1396
643,1412
653,1146
641,1132
645,1073
704,1093
773,1057
782,1095
789,1085
796,1120
788,1151
817,1139
835,1157
836,1173
832,1183
799,1180
722,1227
694,1219
656,1191
644,1170
708,1159
708,1111
695,1201
739,1223
741,1240
676,1225
652,1244
660,1278
693,1291
707,1325
727,1326
716,1374
740,1355
802,1278
819,1279
820,1304
820,1246
819,1226
791,1232
760,1278
736,1279
664,1323
878,1247
873,1201
897,1202
895,1221
887,1182
909,1166
881,1152
909,1139
920,1129
912,1117
887,1114
874,1122
889,1083
906,1077
887,1066
900,1054
886,1015
1152,1024
840,1259
820,1269
807,1376
741,1077
742,1000
20,991
30,974
85,987
97,967
131,962
133,969
164,996
155,1004
136,1039
101,1067
64,1065
65,1047
40,1045
3,1054
37,1097
46,1074
66,1087
54,1120
39,1131
45,1152
65,1135
86,1132
95,1176
77,1210
49,1228
89,1241
133,1250
140,1257
123,1256
49,1262
44,1308
37,1352
21,1382
96,1384
110,1385
87,1414
115,1427
165,1411
204,1387
140,1347
119,1351
143,1299
199,1319
225,1337
234,1313
275,1326
327,1407
417,1397
444,1434
477,1428
469,1434
475,1405
477,1388
493,1409
502,1386
523,1400
546,1405
534,1416
542,1389
547,1370
544,1346
597,1329
609,1318
633,1379
617,1369
600,1384
587,1411
629,1404
620,1414
469,1333
456,1346
437,1328
411,1327
359,1337
367,1322
359,1283
367,1260
396,1293
415,1273
421,1292
431,1305
447,1315
461,1297
457,1263
514,1252
535,1314
508,1229
538,1202
558,1166
611,1208
635,1166
562,1104
540,1102
531,1116
498,1131
439,1154
445,1188
434,1239
410,1248
396,1194
389,1215
361,1184
328,1179
317,1243
330,1241
289,1259
256,1231
248,1231
274,1204
295,1231
293,1207
287,1156
295,1143
284,1132
221,1100
232,1114
152,1170
136,1154
166,1150
188,1136
168,1122
172,1088
174,1057
183,1046
171,1035
194,1064
238,1081
247,1052
277,1076
297,1091
325,1123
344,1137
359,1125
346,1120
345,1093
404,1099
435,1079
453,1088
518,1087
595,1066
625,1023
592,1042
592,1098
612,1095
512,1020
491,1029
540,989
428,1056
431,1040
447,1047
450,1009
467,1001
487,964
500,974
547,963
579,978
411,1057
385,1036
357,1035
321,1045
305,1036
289,1030
291,1018
284,1007
311,998
326,1005
324,1020
409,1011
416,1001
329,969
303,975
276,980
250,966
218,993
232,981
215,1014
253,976
186,979
191,987
208,973
330,1438
632,1282
493,1173
475,1168
482,1218
451,1220
435,1210
392,1160
375,1140
1925,487
1940,484
1948,496
1964,494
2034,499
2027,511
1999,500
2101,515
2033,528
2037,539
2044,531
2048,546
2062,542
2068,554
2053,559
2114,570
2135,593
2137,582
2123,551
2171,569
2190,564
2182,545
2211,533
2232,523
2220,524
2256,539
2249,505
2268,495
2273,515
2311,547
2335,547
2343,512
2326,502
2403,488
2393,522
2409,533
2514,547
2524,546
2526,556
2553,546
2525,587
2527,730
2535,780
2451,782
2498,838
2440,878
2468,956
2345,883
2360,777
2288,727
2271,770
2245,771
2250,727
2232,727
2194,768
2200,830
2230,866
2256,863
2258,878
2175,909
2120,841
2129,855
2155,756
2180,727
2158,700
2444,480
2241,573
2266,582
2275,594
2239,661
2190,686
2188,643
2177,635
2131,658
2118,682
2112,713
2087,761
2061,789
2053,886
2003,947
1978,934
1972,899
1953,866
1994,790
1953,760
1964,718
1989,721
2027,748
2032,736
2074,698
2043,670
1977,686
2014,647
2012,625
2031,631
2037,614
2016,611
2001,619
1986,617
1950,627
1926,642
1925,615
1924,582
1920,534
2300,625
2400,591
2396,566
2503,657
1363,480
1315,486
1287,535
1321,519
1329,542
1310,574
1294,600
1285,621
1361,618
1350,590
1352,565
1388,540
1421,534
1438,494
1480,483
1470,528
1488,514
1505,515
1531,522
1506,544
1501,559
1411,597
1438,580
1422,658
1409,647
1357,664
1331,660
1328,681
1311,718
1308,737
1289,749
1337,760
1357,740
1346,729
1383,737
1401,712
1375,715
1371,684
1447,693
1443,706
1456,721
1458,745
1363,805
1359,781
1363,766
1323,830
1282,814
1300,833
1298,856
1308,855
1335,850
1355,843
1337,836
1312,894
1282,947
1300,940
1325,933
1347,938
1367,946
1376,905
1388,888
1410,862
1436,820
1469,793
1517,797
1506,799
1502,837
1531,849
1537,817
1573,777
1568,747
1544,749
1521,721
1540,696
1560,694
1580,699
1575,667
1579,659
1598,661
1603,670
1539,635
1517,661
1490,671
1473,669
1465,653
1481,636
1502,628
1463,591
1519,574
1525,581
1551,570
1561,560
1582,571
1561,513
1552,531
1588,484
1612,482
1639,484
1633,498
1610,517
1699,523
1696,492
1721,510
1733,531
1750,522
1774,506
1778,483
1792,506
1905,488
1918,486
1906,543
1881,561
1886,550
1906,565
1897,584
1918,579
1917,618
1894,664
1910,670
1913,689
1874,700
1850,689
1853,639
1870,649
1808,644
1589,621
1647,625
1650,602
1705,614
1724,634
1808,609
1819,590
1815,573
1802,561
1810,538
1762,554
1682,557
1677,656
1679,679
1702,720
1680,722
1740,683
1738,698
1768,703
1780,693
1757,738
1807,730
1813,787
1892,816
1877,852
1893,893
1910,937
1811,918
1832,846
1806,832
1800,856
1761,871
1740,860
1699,846
1708,886
1747,940
1667,924
1645,919
1639,893
1617,874
1597,889
1578,891
1543,892
1571,924
1599,927
1531,950
1474,917
1459,906
1441,891
1424,920
1393,929
1503,893
1480,841
1578,819
1621,765
1511,744
1643,860
1612,834
1566,842
1672,793
1724,602
1676,598
1463,953
1442,935
1787,910
1805,899
1753,838
1844,528
1859,525
1852,513
655,482
674,480
688,485
713,489
727,487
739,512
709,516
696,532
644,540
648,576
697,559
728,547
731,568
721,585
710,600
710,614
721,609
704,629
705,640
714,641
679,643
710,661
684,660
650,672
661,701
679,736
693,719
722,732
734,686
750,696
739,670
774,647
740,618
741,599
768,615
801,615
825,617
843,628
861,618
832,565
843,546
856,534
794,533
804,515
830,517
836,485
890,487
