x,y
75,54
59,131
56,188
94,102
11,317
76,323
49,282
92,219
134,182
121,142
117,100
160,103
200,98
242,28
272,65
349,6
433,27
402,41
398,58
348,82
357,93
320,115
317,131
353,136
339,150
295,176
356,284
220,272
190,206
171,328
222,340
71,420
53,469
284,348
198,320
249,378
210,389
239,406
254,476
158,470
276,454
291,460
305,465
328,437
345,449
357,474
406,424
333,375
305,378
299,286
357,240
374,222
367,210
419,153
438,142
452,113
464,105
514,51
557,88
584,85
591,70
622,65
621,149
524,143
536,180
557,215
594,237
613,261
605,286
601,374
568,371
575,446
557,477
517,438
516,422
466,411
510,307
538,315
467,333
449,366
428,356
395,348
391,276
437,263
429,225
449,199
499,199
463,239
518,225
471,284
376,313
389,393
669,11
662,46
673,79
727,142
715,131
704,185
668,225
689,231
714,287
746,291
737,252
803,261
874,240
889,173
831,174
843,155
855,113
803,75
779,75
719,70
740,55
744,8
795,30
894,16
1246,85
1028,205
1222,421
1117,443
1010,470
949,192
1056,21
1031,9
998,16
927,21
904,55
870,44
854,64
899,123
1000,115
1024,147
927,156
949,166
987,246
900,278
1531,19
1625,13
1679,24
1778,42
1870,73
1755,114
1691,128
1623,149
1614,138
1616,108
1543,125
1597,180
1634,192
1606,42
1441,84
1480,181
1448,198
1719,377
1873,349
1887,361
1900,181
1874,178
1861,435
1869,472
1855,393
1801,383
1789,392
1677,457
1617,450
1532,387
1372,418
1924,16
1956,43
2164,69
2091,147
2073,142
2053,153
2000,143
1933,179
2185,206
2218,221
2296,182
2291,210
2162,263
2193,294
2081,364
2123,389
2092,273
2020,408
1928,425
2433,450
2516,435
2497,379
2534,327
2465,293
2468,275
2500,233
2480,204
2474,192
2548,175
2423,119
2403,175
2434,209
2552,133
2385,5
2084,70
2461,330
2469,451
2385,276
1920,357
2364,477
468,535
351,549
291,574
172,575
139,503
85,553
13,516
104,596
30,617
4,648
160,630
331,625
400,605
408,620
516,614
543,584
572,611
570,600
621,562
560,483
580,806
552,766
518,740
496,727
399,701
378,761
292,734
342,817
346,885
319,859
309,821
222,853
206,803
155,786
116,812
140,874
65,796
29,952
110,954
169,951
209,942
312,956
444,919
461,932
529,908
574,927
572,936
608,928
612,914
675,535
843,506
832,575
880,547
893,551
912,572
938,503
971,521
1026,484
1026,525
971,594
1086,566
1116,539
1224,531
1009,566
856,612
869,631
910,625
856,648
725,658
698,721
750,743
731,753
658,778
668,835
645,891
677,913
749,938
845,876
801,951
842,854
878,828
903,854
916,755
921,704
887,685
865,705
812,735
813,706
1037,744
1052,734
1070,707
1070,675
1140,654
1156,707
1202,675
1241,635
1241,698
1131,591
1161,738
1254,725
1277,750
1235,812
1276,888
1097,838
1075,800
904,788
1047,895
1028,922
1087,864
1276,845
1133,889
1173,935
1224,613
1299,488
1330,519
1353,527
1286,550
1437,519
1516,492
1567,533
1563,508
1596,503
1645,486
1675,487
1660,498
1634,528
1701,535
1887,501
1886,543
1917,556
1847,610
1745,659
1530,639
1291,628
1299,687
1354,607
1313,698
1285,751
1305,811
1351,851
1512,730
1513,699
1596,705
1610,703
1675,709
1824,709
1791,750
1734,749
1732,789
1753,848
1548,864
1472,847
1414,845
1886,911
1663,949
1632,930
1660,890
1619,883
1564,915
1570,941
1517,900
1531,945
1357,933
1918,711
2419,554
2435,624
2526,610
2550,608
2552,722
2493,732
2437,794
2384,830
2459,876
2517,913
2373,942
2265,855
2307,775
2321,684
2272,944
2261,953
2224,917
2207,948
2219,803
2231,764
2213,723
2192,638
2236,534
2173,529
2182,525
2142,503
2125,505
2068,523
2014,526
2012,487
1944,494
1923,559
1989,614
2012,597
2022,581
2041,584
1972,634
1939,613
1930,675
1926,709
1932,744
1973,759
2069,734
2102,733
1953,850
1969,914
