x,y
2158,1144
561,1551
1954,1015
1127,1558
812,61
2184,188
1477,1236
395,1702
1537,22
307,1784
816,1703
2331,1232
878,338
1892,854
1974,264
952,407
565,1747
2523,1524
1224,1720
1798,42
632,1786
469,1351
807,1275
1319,695
891,478
2256,1668
626,1078
1464,219
1173,1310
22,1812
139,311
1335,1113
1680,985
621,1294
786,1778
1053,569
144,42
29,317
841,859
1657,1547
897,222
764,23
1105,31
1619,1302
1931,200
146,177
342,1014
580,1014
772,387
558,1204
1841,1649
327,1297
1641,1733
204,1407
646,859
1107,210
2168,1598
1125,281
1259,356
1040,1556
2380,22
1177,868
2383,743
551,629
453,1031
2454,366
404,718
978,687
309,1716
639,1608
345,792
116,988
241,269
2168,766
59,1560
1259,995
1189,522
2286,375
1422,382
84,1486
1816,791
1049,680
331,43
2057,1840
968,490
2260,534
1812,158
648,749
1757,349
1915,414
2250,85
1408,1169
2490,591
580,383
909,1248
544,1669
195,797
766,808
1860,705
85,544
2216,1506
144,843
1715,1512
2206,1900
458,474
1264,292
896,868
2351,861
156,507
1012,989
1628,1186
352,1125
812,1072
1459,580
2217,586
1753,496
1135,1017
1664,598
1026,522
2148,1455
1637,95
2509,256
2329,422
334,208
1389,1256
299,545
2350,1496
2245,1848
1398,650
2184,643
1739,221
2390,1121
2102,276
1960,1568
936,160
451,893
277,1048
674,1368
25,773
1587,668
2000,145
766,1318
660,786
1909,1677
458,1111
320,336
1257,600
1905,1504
275,1610
2240,1599
1649,457
499,759
1946,327
2393,524
1385,1736
1540,1492
608,669
1948,815
1144,176
2134,1049
272,639
730,1093
752,667
2299,717
168,1238
2069,1578
1529,1625
121,689
619,1652
1551,1195
1144,1645
1706,1192
942,1336
1984,926
121,935
2269,1798
2115,739
15,1692
1436,1023
1186,1476
800,104
13,1013
170,607
290,1174
2096,38
1051,1034
1403,516
1987,498
1656,1117
496,1404
278,1250
1297,1838
399,1225
917,1908
2296,977
157,231
811,563
1119,1870
2248,1216
533,915
943,798
810,948
107,1447
14,460
422,1067
1464,882
1344,1433
274,897
2139,478
798,966
1887,1188
1812,605
1478,1015
1131,471
1890,1156
65,1013
922,1464
714,355
1491,1808
1197,923
880,1402
577,715
49,1431
1690,567
200,1160
1408,812
1678,1628
865,712
2478,1536
1378,1873
230,1049
1631,542
1265,1787
222,945
282,1514
1489,1545
1363,539
1581,996
71,732
567,1410
710,772
183,743
1750,834
2048,687
1751,1042
2177,256
1046,1371
1131,333
2065,210
493,971
2544,733
555,1886
1806,1102
1929,554
1289,355
1209,724
164,650
1005,1027
1977,1662
824,1573
1710,1431
577,1792
11,548
722,247
1844,1874
1013,1616
371,173
2264,1055
1097,1730
387,98
2155,587
1816,663
1007,93
319,854
1409,904
2544,1638
2548,15
1289,292
273,1909
1772,65
354,667
1894,1715
1177,1427
1582,363
1062,1283
301,1854
1291,1158
1394,1909
243,1027
769,948
1737,1801
1931,7
1285,999
2127,1417
348,1436
907,1369
1435,1109
554,749
142,914
2441,192
719,1503
4,1287
257,1779
496,952
3,186
489,1867
2437,1388
1878,142
574,1467
2432,920
9,4
2507,137
1675,956
2457,1078
2273,46
224,962
