x,y
479,401
776,858
20,1900
1612,698
824,682
1858,629
1071,580
564,390
1099,1415
1300,671
955,1259
1093,415
671,1103
784,905
906,741
114,1510
1239,730
1493,1912
1200,50
685,373
1935,646
1116,744
1098,1288
1958,782
886,1071
1550,799
1848,1213
1096,697
2171,948
2332,1021
1437,892
1509,1094
1459,1043
1066,1004
1312,1103
453,698
1596,605
1288,5
2035,793
1664,589
1419,1203
1336,1361
1557,639
1561,1357
1679,679
1449,356
1756,472
1831,1909
1846,829
958,1843
1554,951
1517,663
1140,927
310,788
1105,362
1560,459
999,447
214,581
468,1095
2230,698
1687,493
1243,1227
1895,689
1516,1298
177,1466
1564,1107
664,1187
1943,290
1740,958
698,877
1156,1116
1738,903
2008,642
1949,546
1877,913
363,951
1748,525
1736,1243
313,961
1368,955
2501,322
15,1545
1253,1049
730,653
1245,617
395,1446
662,917
1343,1451
1079,900
1231,834
777,548
350,804
1466,419
856,776
1052,659
488,136
1189,584
721,72
1892,13
668,445
1203,1166
2173,794
761,1506
1111,1006
1553,406
558,854
1431,734
1098,1861
1341,755
1639,304
1550,365
1583,328
2035,571
1644,781
631,846
1389,1586
1645,972
2126,85
682,503
1238,459
1166,841
469,869
859,351
1928,426
482,368
1697,876
915,1548
1059,793
1939,119
1480,1008
1039,1728
570,546
1080,787
1973,664
960,991
1424,1383
1318,1574
878,890
2059,274
1180,300
1678,33
1314,1015
1862,1065
583,500
1383,1453
1051,347
870,535
1288,462
1643,1030
1066,1392
896,1323
1952,160
1160,518
355,1283
539,1659
320,160
1405,487
2166,253
753,872
1950,905
1639,1102
1333,1261
1733,1896
2002,709
809,175
1360,350
916,1011
1214,1405
1003,568
1509,1797
382,706
630,1091
948,585
1224,1435
594,1317
1986,1036
1133,354
464,526
212,545
567,1217
664,1453
1712,902
273,1087
592,451
1283,437
610,1032
1302,1256
1404,1210
1236,1631
2144,394
1204,875
1777,658
977,1013
1548,1037
393,1656
2431,700
1207,1881
609,867
1642,1525
1507,837
1364,674
1197,962
1574,390
2247,625
1617,802
1389,883
483,1590
415,1235
1796,902
1988,62
1454,751
1892,790
737,1122
1286,1065
659,549
1107,1210
785,1570
938,1360
767,751
2550,1116
1728,370
986,896
1246,1019
2213,1115
905,101
588,407
790,1168
2442,501
1664,1008
1291,985
1799,974
920,323
906,1228
336,1125
1762,418
2082,620
726,146
424,627
829,588
1992,163
1478,738
193,58
1380,842
170,1268
826,478
473,219
386,1876
1730,666
221,988
444,1025
558,792
1213,700
1508,332
1433,1311
1396,1012
1232,1859
437,307
1304,415
1032,466
538,81
785,494
1197,665
1217,311
819,716
993,801
2258,723
724,1604
2228,22
1855,455
752,774
530,864
269,1215
701,398
955,472
1608,678
1598,1113
648,1239
1635,917
643,477
1708,704
905,810
780,1300
1052,1337
1436,1194
1887,558
1625,1330
1562,272
118,450
669,181
1879,61
474,1161
1491,1587
1116,1557
120,73
1752,1772
1126,51
1268,847
1694,809
2106,563
1666,936
2072,335
1145,673
2216,735
709,1866
1013,401
615,753
542,153
910,1112
1491,1418
922,840
1242,1298
1942,604
853,79
2100,466
529,984
626,1176
1648,1167
1524,1764
1293,284
1794,602
1001,1320
101,902
2102,1254
374,614
1422,702
1322,656
1289,1863
1896,644
1098,666
1711,1354
840,1571
973,1613
1361,1648
1789,712
1755,1552
1482,277
548,563
1547,896
229,1184
1219,555
339,1184
1385,1428
2068,101
2115,532
96,1572
1131,647
795,1675
994,642
1294,1656
1547,571
1362,805
929,1525
1395,1331
1939,1239
771,450
2102,918
987,1115
1468,1612
1743,335
1012,1021
696,1355
2527,105
1032,1035
1183,1073
1549,291
347,702
317,696
1706,628
1061,1139
1093,939
2055,843
1112,570
1176,447
1927,573
335,1086
1119,906
1990,1274
865,1043
1239,1315
1112,334
1914,550
857,1000
1110,1096
1817,1077
829,525
384,1801
1875,236
707,849
1757,1120
1494,1334
1369,442
1699,850
498,105
301,639
1047,694
380,810
1934,1057
1193,1452
1336,286
16,751
1013,738
593,620
1104,834
2356,365
1280,1565
801,862
53,106
1208,1673
1661,1902
195,293
1046,907
1917,1359
651,1664
792,901
2327,811
1571,1421
302,1566
525,1849
2539,511
1228,1546
1359,306
131,1364
1140,1372
2069,59
1008,453
243,930
1188,1013
1355,281
430,661
923,391
872,1849
985,440
721,1252
78,1658
2244,657
461,986
27,958
991,1815
2163,749
1380,1140
2022,899
369,401
500,1279
537,1270
1122,1733
1282,691
2310,954
716,704
2027,392
1078,1413
1597,1468
975,569
1386,687
2220,848
1716,1770
749,120
2019,552
1742,704
1056,1101
1887,1587
1417,541
434,1678
1969,608
2005,856
1346,1503
8,494
1788,566
239,1280
990,1529
1641,1357
2401,397
299,1065
973,1335
1774,1180
1740,63
2456,61
1703,251
927,1246
504,596
553,509
1714,418
589,1268
1495,1218
1825,62
415,705
947,669
1219,744
1614,719
1528,930
414,1282
1979,336
409,776
1822,1055
867,1214
662,613
2137,499
1491,926
1169,1772
1403,1825
468,319
1428,1112
1474,1079
1646,401
1960,1036
347,1880
1795,1787
1291,342
505,679
1884,1168
2089,67
951,1127
2218,275
668,650
803,118
1094,641
2005,1019
671,723
1636,658
1955,574
1426,1345
1408,570
1132,875
1405,962
1724,932
626,1455
1174,1739
300,1021
982,500
840,952
162,1690
795,586
639,1117
1625,343
1510,575
885,1748
1479,524
2242,515
1548,982
1279,535
1921,663
1372,1033
1012,1158
1787,1297
182,1651
1082,101
454,1420
937,953
1222,1837
169,302
1705,536
164,946
1347,433
596,1108
1373,1061
886,1363
1231,1502
434,1725
897,22
1855,297
416,20
1362,488
637,859
1067,1369
1031,1725
409,351
519,255
2365,194
2475,412
2132,574
327,1040
395,184
809,549
863,946
266,1298
609,207
928,50
1070,132
1604,7
2381,262
1984,397
788,774
624,833
2398,970
644,1724
629,1520
1054,1356
1857,1336
2356,1470
752,542
1407,804
631,539
715,1036
904,1079
611,1161
2038,1323
2160,70
930,628
791,970
2147,899
1127,1327
711,1093
2355,809
2262,255
388,506
856,505
1354,870
1488,391
1792,840
893,1805
2548,174
85,876
1031,848
204,1195
876,1463
1942,253
531,637
1323,592
1093,1247
475,660
977,473
2244,554
210,148
1115,469
1958,488
2432,551
224,1089
869,1295
905,1507
1891,1343
1054,1688
2020,101
208,741
1851,674
725,980
694,77
352,624
1916,1099
714,1541
1608,1863
843,762
1801,533
1416,828
574,425
1814,471
1591,1043
311,1659
275,1566
1542,1580
275,535
416,900
365,1336
239,1576
1787,332
237,625
1083,471
1381,419
1248,484
214,797
1592,1177
217,1581
485,341
1340,311
316,428
378,569
1374,599
1814,759
260,892
283,816
815,1138
1104,858
1922,1029
37,502
2082,718
2040,1105
933,1655
106,756
553,487
1842,692
2285,535
1393,1039
751,1292
437,536
1600,492
188,1049
273,1510
1695,1240
521,1717
1301,378
2078,701
884,1895
1259,897
2251,836
432,265
89,726
33,737
384,1252
802,1196
1440,648
2336,534
222,834
166,56
1046,96
925,70
607,707
2306,757
1029,981
259,1528
778,1546
344,914
425,988
1845,1549
2087,439
140,1161
658,1222
601,1564
1875,430
212,1399
2040,305
2000,525
