x,y
38,24
62,25
75,8
87,12
103,4
119,5
121,16
124,24
14,62
6,81
22,73
22,82
19,98
4,102
37,78
40,86
54,1
69,71
90,50
98,61
100,67
118,67
126,76
115,86
144,50
152,4
62,103
44,114
30,129
18,124
21,149
164,52
88,112
83,127
97,120
12,189
24,197
4,205
19,215
5,227
44,166
79,152
109,141
124,129
130,104
589,3
622,29
629,59
631,78
631,96
617,69
605,73
578,82
569,90
573,93
561,102
563,111
571,30
535,20
550,49
543,69
537,83
539,109
544,154
569,144
586,172
605,182
609,208
565,219
586,228
513,11
524,41
510,62
502,47
587,405
591,416
592,462
591,445
576,424
558,455
532,418
510,415
485,461
448,419
475,386
486,345
470,322
430,473
433,407
432,381
447,368
412,397
397,413
417,417
387,416
388,391
373,408
366,395
369,436
355,446
350,409
339,397
352,371
319,426
309,449
318,471
343,467
398,461
285,460
278,437
310,406
279,393
407,350
382,349
382,327
610,463
204,463
202,477
235,442
174,474
187,449
188,436
169,440
161,452
154,439
143,459
148,466
129,474
95,473
46,477
22,468
88,453
122,457
116,443
110,419
118,415
89,417
66,415
62,402
23,424
220,424
32,388
27,398
1,393
4,354
6,327
18,383
18,366
44,377
77,380
131,383
181,385
206,391
199,402
240,393
439,305
480,287
491,296
481,278
495,275
517,250
558,241
519,217
492,243
481,248
481,256
469,258
454,255
453,269
434,264
432,294
505,184
515,187
550,137
324,360
106,359
66,337
33,331
99,180
108,209
85,237
69,227
70,205
60,224
51,236
43,259
42,286
63,289
65,314
86,310
79,292
98,273
106,289
98,311
93,331
105,328
106,347
131,372
141,364
138,350
130,336
134,323
150,330
166,361
160,346
171,346
196,362
205,361
218,356
238,360
245,354
124,263
135,267
153,271
160,276
171,297
170,310
189,329
199,316
196,293
190,301
152,243
155,229
147,211
131,192
120,153
134,154
139,135
147,119
170,139
180,121
179,113
185,105
178,102
169,78
170,56
192,89
199,106
213,119
197,58
188,70
190,48
216,7
211,22
198,2
203,44
189,57
194,38
216,59
232,56
237,42
234,32
247,33
243,20
240,11
152,187
170,210
200,246
300,342
314,346
301,323
272,333
256,320
255,310
226,306
224,294
216,283
200,285
213,266
240,273
264,275
278,283
342,318
310,299
320,279
299,272
323,271
341,284
364,281
381,275
333,299
319,286
383,257
377,245
399,250
412,249
402,228
436,239
450,235
465,229
479,220
475,204
457,198
448,211
431,205
412,204
276,23
285,29
300,16
325,3
348,15
375,3
394,15
396,5
417,19
386,26
410,30
459,12
474,9
459,41
468,16
479,53
493,67
610,100
636,129
449,64
433,46
426,61
508,96
492,105
498,112
489,126
479,138
494,138
502,142
467,170
445,173
446,149
444,140
450,117
454,107
468,117
432,117
410,93
407,101
387,103
382,126
396,124
403,83
369,38
386,49
389,64
411,182
397,182
373,223
347,234
339,227
353,224
353,213
346,212
332,212
325,196
348,196
377,193
379,165
362,155
352,148
345,165
352,106
363,67
334,67
347,36
320,49
335,36
290,39
303,35
308,85
304,61
317,105
311,127
329,122
331,142
320,163
312,178
310,245
299,233
288,227
280,237
259,238
232,232
214,235
203,222
182,184
195,193
238,207
219,210
256,176
273,218
268,198
281,198
275,178
289,170
307,150
228,168
246,168
209,142
214,153
233,133
253,127
266,117
293,133
285,114
232,94
236,66
255,87
271,92
287,83
282,73
264,70
259,60
256,53
256,43
273,49
637,474
679,500
649,486
656,525
658,549
663,573
649,584
659,614
668,652
672,723
663,760
720,580
752,542
775,541
783,556
776,505
784,493
805,518
811,549
832,524
802,484
821,485
757,504
833,489
857,505
878,493
868,532
864,564
831,589
795,585
893,569
955,483
982,499
768,628
727,644
737,650
721,660
724,688
717,706
1251,488
1275,535
1164,517
1150,524
1220,554
1249,581
1253,606
1243,624
1240,614
1278,690
1197,586
1178,584
1221,587
1173,606
1155,627
1220,662
1240,663
1211,701
1247,725
1267,714
1256,714
1221,746
1147,674
1202,660
1194,673
1134,577
1114,572
1081,560
1078,575
1065,582
1078,595
1056,599
1051,556
1051,529
1132,649
1117,599
1093,643
1101,670
1104,685
1089,688
1104,692
1094,705
1131,733
1120,736
1125,746
1109,749
1185,760
1155,762
1159,731
1215,799
1238,825
1220,835
1236,839
1266,849
1271,875
1258,900
1204,877
1164,842
1231,955
1197,958
1137,929
1118,906
1140,913
1131,873
1094,939
1075,903
1104,856
1105,835
1044,906
1017,926
1025,952
1009,907
988,899
997,875
1027,846
1053,862
1065,836
1040,807
1085,818
1141,826
1080,785
1059,799
1059,787
1058,753
1103,735
967,955
941,954
936,920
911,931
892,950
865,950
836,955
834,937
806,921
795,902
766,899
781,909
737,956
711,950
691,951
691,933
671,923
662,912
654,922
690,904
695,880
688,873
713,880
704,846
671,827
643,807
644,859
746,872
759,878
758,868
771,857
804,861
780,844
777,831
788,814
831,829
872,828
850,857
878,891
897,874
923,852
919,843
926,836
743,779
747,769
761,771
766,763
767,748
755,729
790,772
907,810
859,776
850,769
839,766
865,757
914,754
905,729
819,719
822,735
791,718
779,688
789,680
815,673
825,680
845,688
823,640
995,802
1008,791
1001,769
1029,757
1015,740
1031,735
959,690
950,671
928,659
887,640
874,596
927,628
951,583
975,569
1001,571
980,608
993,643
1056,662
1048,697
1266,467
1278,442
1277,457
1241,457
1252,391
1272,311
1213,315
1198,315
1178,302
1177,356
1172,449
1115,471
1080,471
1084,426
1102,409
1090,397
1147,378
1135,390
1132,353
1152,345
1111,336
1098,351
1109,363
1053,340
1051,355
1012,396
1045,421
1002,312
1009,453
1023,448
1029,469
982,438
977,475
954,475
927,418
921,392
862,346
858,360
839,377
792,419
772,453
823,473
777,403
678,449
664,442
702,400
731,371
753,374
643,382
646,477
875,344
792,382
665,475
939,453
845,415
865,470
720,474
665,8
661,40
668,76
666,99
668,186
727,148
733,188
653,144
647,138
650,121
673,111
643,88
751,124
752,98
714,83
693,78
718,68
731,68
720,44
701,49
702,29
801,123
790,108
832,143
816,172
816,159
781,85
774,55
757,79
737,33
753,14
735,13
725,16
726,4
780,129
772,139
763,133
692,173
861,133
850,81
833,76
811,68
803,91
793,53
804,42
801,28
776,18
824,126
835,167
861,95
874,90
872,80
880,68
870,17
806,2
820,13
839,2
895,75
899,105
916,101
938,98
925,67
925,47
934,55
898,21
941,3
974,4
1015,32
1010,55
974,61
975,89
989,93
983,105
1044,102
1064,94
1083,104
1100,118
1085,29
1098,35
1128,52
1130,36
1050,31
1031,8
869,62
1034,375
917,351
811,388
978,358
988,340
945,316
760,353
785,351
7,486
12,499
37,498
40,505
42,484
25,529
35,534
13,544
21,584
19,610
63,527
84,484
87,507
74,572
61,598
130,483
120,521
111,544
75,598
93,607
77,632
69,645
57,635
51,665
46,678
8,679
9,721
33,730
35,743
11,751
23,757
28,791
54,766
72,769
69,737
105,756
88,732
91,718
87,707
78,687
71,664
94,823
68,850
44,855
30,900
40,916
22,914
13,951
28,953
89,872
106,907
95,894
113,933
104,859
141,878
162,891
163,949
205,930
188,911
132,782
244,922
240,934
208,874
259,890
229,857
218,894
325,955
296,943
311,938
351,954
364,954
373,949
342,913
407,941
224,833
216,794
177,787
165,777
154,764
170,737
167,721
177,711
187,720
192,732
209,749
212,734
201,725
193,716
206,709
221,719
222,698
216,684
110,655
94,648
144,649
135,654
125,635
131,621
125,607
144,601
152,611
151,553
150,535
153,500
202,487
179,539
180,623
164,645
188,654
151,704
248,825
232,774
250,760
283,819
309,867
419,904
436,897
532,943
531,922
552,921
569,930
582,903
602,919
611,905
613,866
638,863
629,840
624,832
473,880
467,865
504,882
511,878
533,866
557,861
563,842
558,793
586,774
611,753
374,851
346,850
307,778
290,799
306,788
310,802
317,797
344,795
358,815
337,762
378,812
395,795
412,775
447,785
478,775
507,785
546,760
474,834
535,739
487,738
579,717
588,709
607,708
626,683
630,657
586,647
592,620
581,599
598,585
556,588
548,566
566,546
554,507
554,484
580,501
633,537
622,490
637,604
570,586
507,688
523,689
504,672
476,663
535,642
509,623
508,603
500,594
519,557
492,781
610,731
578,678
541,726
559,711
582,564
609,635
452,716
454,699
457,687
456,670
465,704
414,732
417,709
381,717
387,706
388,694
350,703
367,685
322,694
313,702
288,699
429,661
425,629
450,622
475,601
455,581
430,572
439,534
476,554
476,569
513,505
468,536
466,527
456,517
441,488
428,502
636,806
617,582
352,653
352,627
372,614
388,586
398,585
376,571
392,571
409,545
401,526
391,509
366,516
355,525
345,501
359,497
315,490
286,490
256,669
258,656
298,642
327,633
329,609
323,580
296,605
284,611
271,623
242,627
225,595
217,590
204,573
201,582
218,573
205,553
218,546
229,514
238,524
246,556
244,577
270,542
279,532
269,512
263,522
311,544
290,551
326,546
331,559
1340,492
1364,487
1403,489
1365,530
1327,552
1344,557
1379,541
1283,535
1320,656
1307,663
1292,676
1287,692
1322,591
1378,599
1412,572
1417,539
1344,656
1359,674
1389,683
1365,698
1314,733
1338,750
1345,735
1360,805
1317,849
1304,898
1367,953
1407,955
1354,866
1385,881
1398,890
1445,903
1428,900
1442,879
1382,844
1415,830
1407,806
1407,750
1432,834
1417,699
1429,707
1423,730
1434,740
1454,752
1477,737
1466,783
1460,805
1479,821
1495,841
1510,835
1508,911
1491,919
1491,933
1517,946
1526,930
1545,954
1556,953
1560,936
1579,948
1565,916
1549,897
1531,805
1559,816
1543,784
1554,791
1399,770
1472,677
1463,718
1443,548
1481,522
1435,609
1441,646
1462,613
1480,584
1508,577
1536,553
1513,495
1546,574
1555,603
1541,626
1523,649
1532,659
1512,664
1512,674
1564,646
1559,632
1564,676
1589,597
1602,618
1572,587
1580,600
1600,496
1628,571
1391,610
1432,638
1580,721
1612,722
1603,696
1626,704
1606,675
1637,658
1617,645
1628,647
1659,641
1666,671
1689,685
1708,702
1708,714
1700,735
1655,617
1636,601
1652,578
1666,597
1679,596
1692,573
1709,536
1669,521
1683,490
1702,495
1753,486
1767,486
1746,519
1755,534
1801,532
1803,496
1838,493
1854,522
1888,533
1885,554
1891,565
1912,553
1915,571
1790,567
1723,568
1712,594
1698,628
1709,634
1795,603
1833,597
1820,623
1822,607
1780,651
1779,662
1729,668
1741,697
1744,710
1760,716
1739,734
1788,712
1825,673
1843,695
1855,676
1855,651
1877,639
1848,613
1867,620
1850,630
1883,601
1895,646
1917,665
1897,677
1899,697
1885,701
1889,690
1843,734
1860,743
1902,762
1893,795
1834,794
1815,757
1874,831
1858,821
1836,830
1849,835
1792,838
1759,863
1783,865
1796,903
1841,889
1871,923
1884,905
1710,786
1651,765
1641,783
1613,803
1699,802
1691,813
1696,851
1696,871
1694,885
1710,897
1716,907
1730,897
1750,907
1740,916
1749,946
1723,935
1739,956
1694,939
1666,936
1638,910
1634,931
1422,10
1410,77
1439,46
1528,28
1555,39
1560,13
1606,9
1596,46
1602,68
1631,12
1678,30
1661,74
1694,74
1745,62
1733,81
1741,14
1791,7
1812,5
1800,34
1764,6
1727,4
1883,19
1886,3
1896,11
1907,21
1879,37
1855,31
1846,53
1822,60
1870,64
1880,63
1889,61
1911,62
1289,463
1287,441
1304,417
1292,383
1306,380
1288,339
1293,284
1345,432
1316,429
1317,460
1354,473
1369,447
1369,434
1384,419
1354,375
1359,350
1341,311
1362,306
1334,289
1371,391
1401,391
1419,388
1446,445
1465,418
1447,347
1455,363
1424,332
1448,303
1439,284
1488,387
1569,464
1560,452
1535,412
1559,410
1576,386
1565,384
1552,370
1534,359
1528,375
1511,332
1497,329
1480,315
1485,272
1522,298
1547,292
1561,268
1588,327
1568,324
1585,308
1604,312
1569,350
1614,355
1623,341
1636,300
1640,399
1661,287
1705,249
1670,342
1681,431
1714,419
1720,412
1728,370
1681,379
1741,337
1723,331
1730,303
1755,460
1764,477
1770,452
1790,438
1761,417
1778,414
1811,415
1820,380
1827,395
1840,404
1814,472
1856,457
1877,431
1917,426
1895,379
1857,296
1821,295
1805,275
1788,333
1809,336
1839,322
1853,358
1841,380
1910,273
1918,310
1753,399
2515,1380
2400,1302
2405,1227
2342,1268
2285,1243
2320,1199
2422,1085
2332,1024
2336,1010
2401,969
2100,1255
2038,1325
2194,1370
2168,1359
2118,1372
1989,1273
1941,1237
2044,1104
2215,1118
2252,1133
2154,1120
2136,1068
2101,1035
2142,1003
2130,968
2182,964
2162,962
2052,1061
2005,1022
1989,1033
1959,1038
1936,1058
1924,1027
1972,966
1922,1093
2221,989
1956,903
1958,855
1987,843
2007,858
2016,902
1934,802
1946,785
1963,788
1984,779
2062,922
2102,923
2202,955
2182,952
2165,952
2164,939
2147,900
2173,930
2046,847
2062,841
2100,891
2029,809
2035,782
2046,803
2060,809
2047,772
1962,735
2010,721
2003,700
1973,672
1970,659
1925,663
1925,645
1934,651
1942,646
1949,629
1937,606
1945,600
1966,610
2110,570
1933,575
1959,576
1958,556
1944,545
1930,534
1958,488
1986,498
1978,518
2001,527
2003,650
2008,634
2022,647
2025,685
2063,705
2080,701
2081,723
2014,603
2045,647
2032,595
2032,574
2024,552
2038,560
2044,535
2043,496
2092,649
2083,624
2091,578
2112,538
2121,528
2088,509
2100,487
2073,524
2057,565
2311,953
2218,885
2290,892
2219,850
2234,864
2178,802
2162,790
2177,790
2138,765
2165,753
2252,836
2237,822
2251,809
2243,774
2219,736
2231,709
2238,703
2230,689
2203,668
2145,639
2135,571
2150,590
2132,500
2143,502
2121,490
2197,598
2211,572
2182,557
2200,534
2184,517
2186,495
2184,484
2216,489
2219,532
2223,563
2242,558
2242,515
2288,817
2282,754
2305,761
2256,728
2292,726
2311,712
2248,657
2246,626
2264,612
2285,626
2278,665
2298,569
2280,555
2284,543
2285,532
2286,514
2292,523
2305,516
2303,527
2279,493
2254,491
2318,489
2339,497
2335,535
2372,531
2389,483
2409,493
2441,495
2446,514
2381,496
2465,503
2489,493
2533,494
2535,507
2543,523
2558,579
2521,605
2487,571
2456,550
2431,552
2441,579
2480,617
2552,688
2540,701
2521,694
2450,622
2432,622
2380,610
2391,571
2369,616
2326,623
2356,689
2375,654
2426,640
2408,703
2427,692
2436,714
2376,763
2326,811
2357,810
2367,814
2417,829
2442,836
2443,863
2462,899
2507,875
2469,782
2544,805
80,972
28,967
64,1008
143,1003
147,1014
121,975
128,1015
81,1070
31,1096
57,1103
14,1179
13,1207
14,1235
22,1278
70,1210
117,1241
107,1185
120,1158
139,1163
159,1054
187,1056
190,1042
221,1000
224,976
227,1089
218,1126
191,1152
227,1187
206,1194
182,1239
173,1263
167,1276
127,1342
129,1357
136,1371
120,1371
112,1346
68,1355
77,1372
64,1393
55,1432
126,1417
157,1431
181,1382
214,1395
216,1373
218,1359
206,1336
195,1343
179,1303
237,1337
258,1360
288,1380
304,1412
289,1417
333,1389
242,1315
240,1282
268,1297
260,1236
234,1211
186,1180
275,1220
261,1212
276,1173
274,1098
274,1079
282,1092
302,1066
301,1024
296,999
307,969
318,961
335,982
332,1020
329,1037
340,1047
334,1090
337,1129
352,1112
344,1177
336,1194
312,1221
309,1307
322,1281
353,1272
359,1292
372,1316
365,1336
413,1325
404,1431
456,1418
485,1403
460,1378
548,1399
569,1386
636,1386
622,1382
554,1437
453,1311
414,1280
385,1255
414,1228
421,1246
503,1280
499,1331
538,1267
556,1294
539,1304
585,1304
594,1319
589,1269
566,1214
457,1223
629,1249
604,1190
626,1176
612,1160
627,1152
636,1091
638,1120
593,1112
539,1154
516,1157
475,1156
401,1170
389,1121
465,1091
484,1107
362,1064
425,987
443,1028
460,985
391,999
425,1016
481,1011
491,963
528,985
600,971
589,1001
577,1008
564,1018
569,1036
613,1035
584,1055
595,1085
520,1081
742,1430
698,1352
692,1361
720,1336
737,1349
794,1379
769,1338
787,1322
777,1298
750,1293
699,1289
719,1257
669,1266
645,1241
659,1223
664,1191
665,1173
674,1094
659,1096
687,1108
667,1115
686,1079
709,1091
737,1124
767,1131
708,1048
712,1037
677,1020
654,1023
644,1008
724,1009
725,979
721,964
705,970
680,974
742,1043
777,1043
806,1003
790,973
790,1167
801,1196
836,1160
815,1141
842,1137
834,1090
855,1271
822,1398
868,1298
897,1326
883,1344
889,1360
910,1368
936,1371
943,1361
937,1352
974,1335
1002,1322
985,1436
1030,1435
1221,1438
1215,1406
1185,1429
1148,1405
1124,1413
1109,1411
1095,1426
1082,1415
1066,1391
1067,1370
1060,1357
1055,1337
1037,1296
1047,1309
872,965
856,1000
865,1046
872,1061
874,1072
886,1073
904,1078
739,1146
865,1214
903,1223
912,1234
927,1245
946,1268
967,1259
958,1239
950,1213
882,1176
1140,1373
1109,1348
1130,1325
1141,1344
1156,1301
1097,1296
1095,1279
1083,1285
1114,1283
1091,1247
1104,1211
1034,1182
1043,1229
1241,1299
1239,1315
1243,1236
1246,1211
1244,1174
1210,1168
1199,1160
1159,1189
1162,1116
1142,1120
1110,1098
1063,1139
1011,1157
951,1129
909,1110
986,1112
1027,1106
1059,1101
1113,1139
1213,1238
1243,1124
1262,1091
1247,1074
1259,1048
1242,1022
1278,1046
1277,1062
1180,1074
1123,1065
1077,1040
1062,1056
979,1067
915,1007
935,971
952,998
962,988
965,964
978,1019
984,1006
1007,1020
1033,1034
1053,1006
1069,1002
1021,981
1049,966
1106,1007
1127,1006
1198,1083
1190,1012
1174,1023
1219,986
1194,969
1291,989
1286,1064
1291,1047
1313,1017
1310,1093
1319,1107
1313,1121
1286,1173
1304,1247
1303,1261
1337,1267
1331,1259
1323,1259
1313,1297
1330,1311
1332,1370
1340,1355
1352,1346
1380,1360
1391,1428
1424,1383
1429,1346
1397,1331
1434,1314
1493,1418
1573,1423
1548,1361
1571,1351
1533,1373
1496,1331
1511,1304
1527,1297
1615,1363
1629,1325
1643,1356
1681,1404
1710,1357
1917,1362
1898,1344
1859,1336
1787,1300
1399,1213
1412,1207
1332,1137
1352,1153
1384,1139
1401,1151
1429,1187
1437,1197
1497,1220
1462,1235
1430,1115
1455,1161
1376,1066
1373,1036
1395,1041
1397,1013
1383,985
1372,964
1410,966
1425,1019
1445,1036
1472,1050
1473,1081
1482,1009
1514,1084
1504,1110
1540,1143
1566,1152
1572,1110
1560,1100
1549,1090
1545,1037
1548,979
1514,966
1556,967
1586,971
1603,968
1602,992
1594,1042
1600,1116
1595,1179
1582,1199
1644,1263
1655,1229
1671,1248
1646,1169
1639,1102
1644,1029
1617,1040
1663,1012
1653,974
1638,968
1708,1014
1739,966
1734,1012
1733,1023
1772,995
1800,975
1791,991
1815,995
1893,994
1918,1033
1863,1069
1918,1105
1886,1165
1859,1220
1849,1205
1828,1215
1740,1254
1736,1239
1698,1244
1796,1183
1774,1181
1764,1148
1732,1146
1711,1114
1764,1123
1782,1101
1833,1121
1819,1077
1772,1063
1772,1021
1825,1058
1844,1042
43,1480
101,1496
55,1554
102,1577
88,1569
82,1606
89,1613
86,1660
73,1662
137,1601
179,1647
159,1688
166,1697
188,1561
185,1507
171,1474
171,1466
195,1464
205,1768
167,1787
218,1583
216,1560
246,1579
261,1526
274,1510
262,1547
278,1567
301,1568
306,1564
312,1509
330,1484
345,1469
369,1469
388,1477
395,1457
409,1489
351,1548
312,1606
270,1626
279,1681
307,1698
293,1739
266,1826
327,1824
355,1841
344,1875
351,1889
390,1886
385,1866
386,1803
415,1796
425,1820
465,1916
479,1911
502,1872
527,1849
571,1857
607,1878
584,1913
483,1805
368,1733
337,1733
314,1661
362,1682
396,1743
390,1724
408,1696
403,1657
387,1654
364,1640
392,1629
438,1676
431,1701
434,1723
454,1705
499,1738
523,1720
570,1744
493,1666
441,1607
408,1564
443,1533
482,1594
487,1578
507,1620
541,1654
545,1661
540,1669
531,1624
521,1587
593,1649
634,1604
603,1565
571,1540
632,1519
626,1456
602,1466
577,1468
542,1478
552,1443
499,1462
672,1445
661,1457
740,1484
757,1504
757,1510
771,1507
831,1450
841,1459
879,1462
783,1570
780,1547
785,1539
715,1541
704,1536
700,1575
652,1615
651,1661
648,1723
655,1757
713,1868
693,1894
885,1893
872,1847
896,1801
888,1744
755,1713
791,1677
821,1649
733,1600
717,1609
843,1570
915,1544
931,1527
905,1504
900,1524
885,1490
985,1443
1027,1444
1094,1451
1198,1453
1227,1445
1168,1487
1231,1501
1230,1542
1156,1533
1148,1578
1167,1612
1215,1606
1237,1625
1275,1562
1120,1558
1034,1551
992,1530
969,1560
976,1612
1009,1587
1098,1623
1181,1687
1173,1742
1172,1772
1209,1880
1231,1858
1222,1838
1266,1819
1100,1868
1095,1851
1130,1918
1052,1690
1027,1724
930,1652
1054,1734
1124,1734
1122,1759
993,1818
967,1836
953,1852
1345,1450
1349,1504
1386,1453
1555,1444
1569,1495
1425,1535
1385,1587
1315,1570
1285,1566
1296,1655
1287,1861
1364,1645
1405,1826
1426,1875
1510,1796
1528,1763
1470,1612
1495,1588
1535,1579
1540,1638
1572,1726
1612,1865
1714,1768
1751,1770
1800,1788
1626,1637
1654,1567
1643,1524
1600,1465
1753,1552
1819,1524
1847,1548
1890,1588
2132,1651
2358,1470
2344,1515
2257,1455
2525,460
2492,462
2475,439
2475,413
2497,395
2517,408
2444,442
2399,447
2382,440
2390,475
2361,448
2324,462
2307,473
2305,455
2291,464
2293,442
2254,404
2237,451
2238,474
2215,446
2214,432
2292,373
2277,297
2260,301
2261,273
2264,254
2245,238
2270,225
2226,100
2246,108
2220,22
2216,35
2195,13
2237,12
2277,7
2289,41
2182,476
2114,456
2101,464
2093,468
2101,441
2091,441
2068,440
2047,459
2046,476
2017,443
1988,474
1929,463
1937,433
1930,425
1979,398
1987,396
2028,393
2052,407
2040,423
2072,424
2089,411
2054,376
1969,381
1979,364
1948,369
1954,341
1977,337
1993,344
2010,337
1946,289
1929,289
1945,253
1955,225
1947,92
1926,78
1963,139
1973,156
1987,160
1996,162
1990,223
1999,264
1995,275
2014,284
2014,271
2024,263
2021,318
2036,307
2034,351
2051,345
2069,338
2085,351
2131,404
2110,354
2112,331
2085,301
2048,299
2062,276
2058,265
2068,292
2014,232
2020,209
2056,221
2069,225
2056,200
2039,178
2015,137
1995,115
1986,139
1986,73
1983,59
1997,59
1978,9
2046,5
2081,3
2105,9
2101,22
2072,20
2150,49
2154,66
2170,73
2199,96
2218,142
2174,112
2140,90
2129,86
2118,87
2111,86
2089,69
2070,56
2022,104
2037,112
2041,131
2062,93
2077,107
2085,98
2094,112
2062,164
2068,194
2077,184
2100,169
2100,146
2130,139
2133,106
2209,164
2230,216
2212,226
2231,242
2223,276
2215,276
2233,297
2234,322
2199,345
2194,309
2191,391
2200,423
2175,420
2151,403
2148,388
2135,384
2152,313
2127,297
2110,285
2111,256
2143,269
2168,267
2171,248
2148,230
2151,217
2129,225
2127,188
2175,135
2183,81
2302,303
2314,344
2313,397
2328,397
2346,407
2360,372
2353,358
2330,361
2339,338
2320,296
2335,294
2356,306
2379,339
2395,387
2406,400
2393,354
2418,376
2416,361
2424,347
2406,318
2423,326
2430,314
2432,333
2460,342
2485,320
2499,328
2507,319
2517,320
2526,346
2535,346
2530,304
2385,264
2408,258
2420,277
2357,251
2333,195
2284,182
2291,263
2305,180
2287,128
2286,102
2301,73
2300,92
2317,90
2311,137
2332,131
2348,167
2358,190
2373,195
2363,214
2376,223
2395,215
2407,194
2424,228
2381,137
2355,123
2352,80
2335,40
2349,30
2359,13
2390,3
2388,19
2375,40
2541,247
2513,206
2497,192
2499,176
2468,174
2442,171
2402,145
2398,95
2425,137
2433,122
2452,140
2474,156
2515,137
2544,166
2553,177
2537,117
2531,104
2519,98
2508,128
2480,131
2469,103
2460,88
2492,83
2427,52
2461,67
2454,54
2437,21
