x,y
1738,302
2283,1213
1011,990
38,1612
930,622
611,1242
1956,626
2147,1093
1475,421
1371,1212
1875,872
541,1400
2237,750
326,1039
1939,1114
957,766
1448,1498
473,1294
1724,1234
1385,1360
1654,374
1776,626
1395,1664
1315,866
817,1256
1443,1632
923,683
1094,594
595,1075
1090,1740
2343,977
823,1664
712,1157
1625,1807
883,1022
1910,1555
1027,1156
2094,125
645,1158
2209,697
1139,1549
2099,398
1290,589
1550,1738
65,664
2055,617
1338,560
1240,615
1529,692
1434,374
1683,1586
1997,559
1360,1071
1399,758
1125,734
1792,652
1550,1016
1051,809
1363,1625
893,1474
268,1678
1405,456
1642,931
1550,1474
772,1337
1349,1390
1896,706
592,1713
2333,1106
1002,1453
1008,383
1136,1337
1479,1880
1934,69
2231,369
1400,614
405,1637
2050,818
872,1186
646,1363
1429,1790
534,184
2113,254
1293,1545
1947,1037
360,35
1973,701
579,883
1202,1434
2437,901
1260,74
1224,1268
645,578
1882,1436
2064,1246
1720,504
1155,986
1760,1637
1296,1009
887,135
1846,590
804,1779
2340,615
445,1096
1294,1405
1137,442
410,1750
1664,1355
1977,306
2382,587
2031,1115
1577,902
929,1849
2364,701
1353,1765
2005,835
137,154
1441,1582
2137,703
1609,1863
2196,401
1659,729
1103,1258
2054,190
1924,1471
1064,1803
1052,1349
819,1855
539,1082
1928,1257
930,868
1335,970
2497,1550
1067,982
1951,874
512,303
767,938
1313,1836
206,1091
1407,691
2037,89
988,850
971,1515
2390,744
1092,1492
1838,1423
1621,1199
1787,1052
468,1247
1516,559
2024,867
1376,394
511,1008
1415,1226
1002,1746
1389,545
884,1368
386,1870
1575,1636
2067,897
1807,1146
1058,1124
1054,1227
1961,483
1657,1869
972,1299
2432,1641
2061,1132
1841,900
1515,853
1844,514
2240,827
735,1366
1586,1035
778,1185
374,1450
2530,708
2049,1054
1616,539
1128,1211
751,217
500,810
1447,1183
1752,1124
108,353
1408,802
889,1542
19,1660
1343,802
875,1079
1252,348
1062,1397
2185,472
499,1889
696,92
