x,y
49,1642
1074,137
953,301
532,1214
2362,1214
1317,536
1686,581
123,1794
1136,485
897,1117
614,575
1290,789
1143,472
1051,1014
1052,717
2000,200
1071,608
1727,731
461,1040
1146,541
1336,1427
706,268
583,896
1946,417
954,712
2546,1910
306,895
567,945
1390,536
1664,518
1825,554
1558,881
1294,672
997,637
517,1151
895,512
944,931
489,846
1721,194
965,763
775,1584
1766,468
17,1820
877,562
1491,654
379,10
1138,1268
336,1324
1320,821
616,1120
1726,922
594,85
1986,22
523,324
1607,559
9,1846
886,770
1118,741
1100,902
1511,807
1148,622
1018,1278
1672,493
796,1310
164,75
1289,442
1425,686
1744,640
1430,1282
895,698
1230,892
2060,897
1590,848
119,664
999,814
1325,1082
2088,671
1705,1895
1750,172
1586,798
1972,664
65,848
986,1204
854,1162
1222,1218
1093,1811
2131,1120
185,709
465,30
1086,1214
1057,1114
1689,667
1371,1225
486,687
660,312
1208,540
987,550
1875,669
1182,588
1192,773
1843,489
1287,1248
758,1715
1930,1529
170,644
954,825
919,1360
645,745
1640,452
1307,704
824,921
1042,1740
1531,973
579,905
438,1187
1075,681
779,737
1627,1908
271,911
1175,520
521,1205
472,1285
112,58
1232,1427
2130,571
1410,898
1165,638
1434,596
838,817
546,1222
2042,284
1390,825
1089,1777
1478,617
1476,792
1302,567
352,698
1110,555
781,784
798,1091
887,1637
809,832
1164,496
379,1600
1374,497
705,43
858,884
841,765
586,1030
994,1323
678,1108
847,1618
534,941
1135,567
488,243
501,65
1145,821
1662,698
2284,780
2098,1054
1644,487
2051,309
2095,946
1635,1848
57,239
1963,770
1274,465
1594,433
2030,325
1041,1311
735,836
370,825
2110,729
1175,1006
1883,430
1830,69
1808,667
1024,516
2108,127
2102,314
1090,485
610,1770
1068,1634
1817,442
522,1334
543,869
263,363
1472,173
1780,616
2383,714
1171,1283
1803,70
1057,794
2204,508
1679,546
633,1253
777,1779
439,174
545,1287
826,1495
1345,456
404,65
1779,158
2326,849
1666,449
912,651
2165,558
1223,934
242,1130
1047,516
547,603
1362,1329
254,25
1738,435
143,163
262,884
1521,461
1598,887
384,130
355,607
241,979
388,681
360,1235
647,1251
606,348
799,1398
1395,926
875,1213
1743,95
191,1210
2057,749
278,586
119,492
995,908
659,238
2009,252
1321,571
658,1573
589,397
871,154
1445,781
1879,1493
1852,711
327,235
2197,415
969,1572
111,466
1347,202
533,729
693,889
1945,43
814,624
990,1827
596,253
586,149
113,900
1794,776
427,1321
240,100
827,1829
597,124
790,946
474,1503
1932,566
583,318
297,458
1103,928
2018,111
1231,790
1938,240
1426,1103
100,180
1261,129
165,861
386,1270
919,1299
746,1044
605,1716
272,38
213,397
1128,641
1087,851
1949,838
646,1173
394,1481
1589,1520
249,179
831,135
674,66
1050,499
1355,826
128,973
849,1315
2215,1123
247,141
430,925
1805,1408
1822,1109
447,146
217,466
1392,472
2081,310
1479,737
55,363
407,166
2171,397
1266,1049
480,1688
601,1832
385,452
1260,152
1806,143
1070,572
1268,939
244,772
420,866
777,633
1890,512
371,46
1826,758
1659,148
974,950
1847,837
1509,1150
933,1874
627,386
1064,475
844,273
278,208
731,74
662,95
1675,422
385,867
1266,704
447,354
2225,388
121,596
493,669
1594,499
1304,862
148,993
702,1302
128,400
1080,754
586,1156
733,1000
180,322
634,754
1090,567
576,1125
1403,1100
1594,771
199,1238
16,982
1044,824
1595,825
1893,788
1423,498
165,227
477,291
315,469
1372,246
1616,933
1345,1599
589,880
859,784
1341,777
68,1215
276,1908
1715,46
1514,441
1201,487
1191,911
1531,661
247,719
1925,932
1853,201
1725,459
988,594
949,665
1715,564
1455,521
1525,45
1646,880
1860,410
1885,163
591,832
948,595
1229,1857
329,402
1587,168
320,541
1702,131
2223,919
526,810
295,701
91,706
1125,545
1434,716
2124,1012
689,1899
342,387
419,307
745,201
786,177
1568,188
1751,141
1035,1678
844,119
1223,990
672,1527
1046,849
668,632
950,1213
445,1445
371,335
803,7
391,596
497,743
883,654
1943,954
174,1021
487,1217
526,1229
2082,102
1238,1154
1909,473
388,747
448,1801
2395,1642
334,850
712,734
438,817
1753,965
570,370
8,378
1735,7
1371,676
1311,1189
1481,117
2145,473
739,679
212,113
139,111
849,562
554,1709
341,218
899,1090
1874,1001
2118,1801
1723,696
1540,908
162,516
1175,1238
362,71
236,433
310,273
1942,5
520,603
1552,562
1443,1036
291,369
377,174
1751,203
1985,66
2064,820
1608,1158
286,1489
277,70
2323,377
176,933
325,588
529,647
1791,826
2048,492
634,199
2287,365
663,563
1557,1026
1604,147
303,1000
1626,1410
1348,1297
483,111
371,467
326,485
1537,601
795,298
1480,82
266,623
1452,1538
581,289
1502,108
1792,113
1975,33
1901,733
670,1340
606,32
724,352
1510,674
1062,1369
481,1635
113,347
2167,451
873,856
912,862
360,159
1499,174
2112,428
494,1124
841,1101
593,298
729,233
1837,171
2192,164
770,608
126,1343
287,304
452,163
360,758
730,712
1823,634
1818,706
430,1151
1316,84
401,741
426,1421
828,990
1424,1832
479,386
530,26
381,310
230,307
920,726
2115,774
1786,1043
458,695
239,502
1125,759
541,191
937,312
285,490
847,743
1878,527
1505,581
2289,822
401,1567
414,146
304,315
333,185
695,202
1600,210
565,822
1160,674
1220,570
594,1117
823,1552
432,372
615,40
516,434
1604,56
2350,352
316,813
1209,684
348,410
1911,145
395,891
405,720
339,881
248,673
1571,520
1631,532
749,1176
601,318
318,314
1478,69
60,610
1079,642
1940,864
247,1067
1423,1333
433,224
1615,628
173,1079
2014,1157
324,363
526,226
1582,14
120,640
1757,955
1438,574
2147,751
199,1007
425,215
1629,49
2053,662
944,1367
2474,1022
448,20
2132,187
423,728
250,799
2002,753
99,421
453,783
927,636
607,1480
1650,1732
428,443
537,64
1848,183
2081,856
192,1071
552,1065
362,111
568,204
781,134
269,494
1434,814
415,981
1796,209
189,685
2185,503
802,1112
1340,1019
1598,1739
192,290
891,272
383,559
1896,837
165,1209
1246,1705
806,1712
496,390
205,797
927,539
1602,640
886,1279
1583,1254
2010,211
229,864
259,606
368,702
51,515
1721,545
2028,468
1937,423
1231,664
1522,699
1803,588
576,983
1904,411
1614,225
89,569
543,790
387,656
569,738
700,675
709,665
1361,569
876,290
1513,16
308,870
999,524
285,1773
362,1901
1173,1670
173,360
862,298
852,254
2150,225
2310,247
1576,668
634,1013
403,1252
677,1033
573,274
2278,164
122,732
534,664
1796,494
1939,632
866,1300
812,1231
93,513
811,198
1912,104
1800,534
1479,867
569,1655
336,1732
422,186
249,403
370,121
814,337
1326,215
1365,212
208,486
972,570
967,792
1719,1853
566,80
918,274
1577,53
836,572
1859,890
1676,593
398,1166
199,428
2148,312
174,672
47,726
922,1191
652,1389
1356,1626
155,213
1345,249
4,721
1249,702
18,616
1481,588
296,1196
1104,1260
884,245
1890,449
31,579
1254,590
1083,881
223,1352
1530,1549
224,49
799,249
1387,230
1891,647
2013,640
2098,1088
410,299
444,64
332,341
697,7
1440,207
915,1041
349,299
314,189
542,152
1092,474
1504,18
2000,404
67,726
140,788
469,193
725,314
796,72
777,26
666,276
1651,208
1373,140
1676,73
1052,599
1928,512
432,32
509,240
1609,8
140,644
372,540
808,884
1058,1180
1059,1022
129,1590
179,416
1560,116
14,487
1172,705
926,1274
175,283
866,225
499,609
908,809
1380,800
1902,567
2057,562
426,1230
34,861
890,546
827,1401
981,1398
2000,1338
611,59
392,339
438,88
1622,180
1646,80
601,698
556,670
902,1430
1466,1120
1529,105
1436,81
1974,408
24,597
765,643
919,549
1441,626
392,973
643,1015
770,998
532,1557
124,281
703,274
1751,66
183,525
1461,969
2094,1118
736,1656
585,354
500,356
502,281
131,258
518,128
230,202
1765,87
1776,105
1957,73
152,695
734,1260
332,473
621,189
497,150
817,165
1758,10
1286,170
1883,58
880,741
1470,492
2261,898
147,1038
1860,1060
1781,1244
174,239
16,116
838,336
1611,89
1891,101
813,1404
1649,1390
338,38
816,37
2128,1303
1142,1522
402,430
635,273
1527,416
1101,665
1915,934
1520,1402
336,12
1264,100
2242,455
1972,145
314,709
1908,769
1284,577
1164,1198
1643,1191
372,1525
396,288
439,424
1416,127
1660,6
1394,42
1968,363
264,554
284,646
562,649
1212,611
1097,774
1499,568
1676,814
728,1082
1081,985
322,1737
254,335
471,439
461,664
1982,558
2118,988
820,275
