x,y
1963,1507
1677,623
1755,606
1791,547
1523,532
1381,530
1369,524
1332,542
1295,536
1336,619
1407,615
1444,657
1475,602
1555,586
1502,567
2396,302
2399,288
2366,278
2346,279
2440,169
2456,129
2501,103
2514,172
2475,294
2451,345
2512,364
620,698
510,677
411,630
403,619
373,654
421,691
442,666
451,656
452,723
440,742
432,749
966,1259
1020,1127
930,1068
971,1007
699,1015
748,1055
702,978
682,1087
758,1203
897,1216
845,1144
854,1101
795,1083
817,1239
816,1177
741,1267
757,1320
1496,1153
1559,1156
1604,1229
1671,1087
1945,1175
2553,678
2499,786
2431,742
2397,609
2437,484
2313,487
2273,838
2343,620
2212,653
2203,599
2179,532
2205,503
2073,522
2000,513
1925,551
1957,577
2017,593
2067,588
1936,668
1951,675
2001,683
2021,715
1925,872
2007,820
2107,815
2154,782
2106,851
2165,836
2233,881
193,341
234,189
31,48
100,41
112,56
130,63
146,51
170,15
177,13
198,54
201,73
205,84
233,87
231,12
268,5
305,5
347,13
362,6
450,23
483,16
385,44
437,67
458,61
486,59
501,34
511,23
526,8
531,28
563,27
567,10
601,8
582,31
574,45
607,58
588,79
524,83
506,77
497,88
532,103
533,122
484,143
459,134
452,126
433,121
424,135
442,142
481,169
481,193
493,210
522,189
524,180
563,185
574,180
584,173
583,211
576,223
622,169
634,219
630,263
588,282
564,289
603,461
398,474
362,408
413,323
424,311
421,290
474,249
478,266
463,284
466,303
473,310
494,275
507,265
537,249
560,240
530,226
406,83
415,29
330,68
322,56
305,32
295,63
293,67
291,90
266,81
307,80
317,91
326,106
350,108
384,94
393,126
404,120
377,162
389,175
402,170
416,200
422,209
410,245
384,246
360,226
373,215
345,217
346,198
323,199
350,134
354,148
340,158
323,163
305,165
304,183
292,148
274,152
247,122
179,120
99,79
76,94
38,134
38,160
36,169
100,115
109,115
106,144
129,135
184,157
209,146
224,167
196,176
152,174
54,198
24,228
124,236
145,211
177,228
217,256
178,267
149,258
143,280
111,308
37,276
4,308
33,304
50,303
31,382
348,342
326,340
354,323
341,312
284,324
227,328
186,328
149,349
131,350
138,378
118,389
115,418
140,430
151,431
90,436
75,438
44,476
27,475
149,468
206,476
242,447
262,440
261,428
284,443
289,434
334,459
268,472
245,476
335,273
299,314
314,265
277,276
283,263
279,247
286,233
273,224
261,221
267,232
236,226
199,210
196,199
172,84
112,442
184,365
645,10
647,98
651,194
665,470
861,457
884,442
900,402
954,404
946,426
964,461
986,452
1028,409
1075,453
1084,442
1142,464
1144,411
1182,398
1199,366
1254,403
1246,437
1261,460
1109,23
1036,11
1192,89
1048,129
1019,104
1012,67
969,79
876,13
801,16
846,33
869,68
853,87
893,153
862,162
909,191
821,158
759,128
770,123
737,93
727,68
753,64
740,22
720,17
684,32
697,44
673,71
691,77
707,89
658,137
671,188
683,246
661,222
701,219
722,201
745,207
736,238
1742,1672
1686,1444
1521,1449
1688,1508
1372,1494
1388,1583
1428,1724
1337,1821
1360,1905
659,1564
729,1630
836,1543
1126,1466
1224,1486
1028,1561
929,1659
1048,1660
1093,1743
1237,1815
25,1720
94,1773
190,1817
318,1853
469,1894
564,1717
571,1614
569,1591
601,1515
627,1503
456,1538
329,1530
175,1472
192,1606
213,1606
273,1609
221,1648
315,1662
389,1743
392,1756
329,1778
904,1356
951,1354
1061,1350
1090,1245
1106,1206
1030,1196
648,1262
835,1367
887,1243
911,1073
922,1055
930,965
1243,970
1098,984
1086,993
1074,1007
1019,1024
1008,1032
973,981
1044,1041
1023,1064
1068,1110
1090,1096
1100,1040
1154,1007
1199,993
1252,1064
1170,1095
1115,1085
1124,1103
1114,1105
1221,1222
1247,1213
1272,1226
1202,1254
1200,1263
1207,1343
1156,1360
1083,1429
1318,1003
1320,1103
1324,1139
1404,1064
1415,973
1506,1084
1403,1210
1458,1272
1563,1266
1603,1034
1634,979
1712,988
1775,987
1804,1002
1871,1038
1808,1078
1776,1066
1736,1120
1689,1140
1496,1391
1649,1380
1817,1399
1844,1308
1788,1289
1833,1229
1369,60
1388,64
1444,110
1514,83
1553,23
1620,43
1690,33
1706,13
1717,11
1745,31
1786,31
1805,33
1859,16
1872,15
1840,5
1846,60
1829,72
1804,79
1887,54
1900,76
1916,67
1478,373
1459,356
1350,354
1314,383
1315,409
1441,435
1486,425
1505,438
1515,460
1597,436
1584,434
1586,406
1599,380
1571,314
1516,306
1507,340
1652,378
1620,418
1718,353
1714,392
1765,359
1802,370
1783,441
1711,461
1785,457
1851,456
1906,434
1884,375
1896,385
1913,360
1862,332
1859,353
1606,315
1741,50
1757,278
1050,40
1971,5
2144,12
2210,7
2311,63
2315,72
2407,91
2402,86
2424,105
2397,186
2356,325
2353,314
2298,201
2291,309
2431,474
2251,423
2251,414
2168,422
2229,334
2198,298
2193,315
2139,352
2145,388
2059,389
2066,381
2081,355
2093,452
2219,473
1984,474
1942,432
1966,427
1990,356
2022,312
1957,336
1925,341
1935,350
1939,367
2025,257
2024,242
2018,221
2027,156
1996,129
1955,57
1925,47
1924,75
2132,84
2097,97
2132,107
2122,145
2152,182
2209,135
1930,100
2117,220
138,503
240,488
247,500
286,491
303,503
421,512
485,507
482,487
578,504
597,490
540,526
615,537
557,561
487,544
510,558
528,571
574,575
471,572
441,563
430,543
428,537
389,540
389,550
361,540
345,536
326,539
279,564
262,518
278,509
217,542
183,534
137,532
122,520
110,547
129,557
116,572
80,568
48,553
100,597
156,621
179,614
12,688
25,685
61,674
54,698
5,917
36,861
46,804
52,903
87,858
80,847
90,777
134,763
143,772
122,839
124,857
95,906
116,954
193,955
179,939
175,921
158,895
148,925
170,864
140,870
148,732
125,671
137,681
172,684
187,661
201,580
192,567
250,601
250,612
233,620
244,633
267,612
252,654
251,668
256,690
290,676
314,632
320,616
339,590
349,666
348,654
470,648
520,628
498,656
482,659
526,661
553,625
622,628
606,678
596,687
578,718
576,748
541,742
511,750
531,770
534,798
615,782
618,759
636,826
619,843
559,831
504,822
504,844
512,860
559,912
611,946
519,934
518,948
454,942
495,890
451,893
445,883
411,890
381,912
360,928
396,939
311,921
248,917
233,881
211,871
191,756
211,793
225,781
236,779
268,786
228,805
275,747
308,776
323,761
326,775
330,791
346,789
375,800
403,784
384,827
437,792
434,782
375,713
325,687
311,708
438,948
182,572
659,502
687,494
710,525
756,530
807,497
828,506
867,516
891,524
902,485
1031,500
1030,490
1043,499
1164,492
1165,518
1275,530
1098,533
1217,538
1221,579
1133,572
1193,615
1149,599
1263,652
1129,632
1134,670
1207,697
1057,619
1026,610
1021,629
990,592
961,615
917,552
853,570
825,587
877,621
929,640
934,656
924,675
966,685
937,701
963,712
888,694
850,660
781,594
755,587
708,594
713,614
743,622
725,637
743,643
757,660
750,673
646,656
651,687
707,743
708,730
687,827
681,846
699,873
688,891
667,908
675,942
649,951
690,955
704,934
751,871
749,857
786,830
816,804
794,794
749,771
775,765
810,749
837,737
874,715
911,751
938,748
864,805
879,861
851,880
865,883
818,923
934,954
952,914
948,845
926,844
913,871
984,853
1000,842
1011,881
958,799
992,729
1004,768
1049,774
1078,794
1066,909
1094,909
1133,906
1119,903
1246,926
1252,881
1168,850
1147,841
1135,847
1122,880
1270,782
1277,763
1201,760
1179,756
1142,791
1104,736
1089,720
1134,711
1630,491
1649,489
1724,518
1757,498
1793,486
1862,494
1894,722
1904,779
1907,818
1294,767
1316,689
1289,695
1354,716
1348,751
1361,813
1367,864
1352,892
1291,921
1290,940
1389,895
1407,851
1387,946
1469,893
1488,899
1573,917
1602,871
1602,857
1496,776
1525,746
1496,723
1493,680
1479,637
1586,665
1616,711
1637,712
1641,669
1618,763
1658,823
1692,850
1741,811
1761,851
1801,853
1752,730
1731,712
1772,682
1795,678
1815,660
1799,583
1713,587
1845,657
1850,708
1298,815
1298,833
1787,942
1835,606
97,971
88,979
