x,y
27,1725
25,15
2303,857
669,368
208,1696
422,1458
1155,492
492,1509
1702,917
1047,202
52,1594
1674,614
474,1015
1091,950
1278,612
1522,1128
1545,1239
1341,639
2004,545
2023,710
801,554
1109,855
523,606
1381,749
1090,506
189,1792
1104,1042
211,1908
993,784
222,1777
1592,545
1679,678
2061,213
1264,516
565,624
2377,482
2279,167
1409,652
607,1203
632,830
635,261
671,148
754,639
1732,203
2019,812
1475,1200
1473,536
1046,894
1867,424
1335,513
704,117
1679,790
686,221
701,658
96,1562
23,110
993,301
1901,1912
864,1353
2141,838
2170,519
1925,242
756,1040
808,690
813,1161
789,845
1465,163
1468,442
1674,1235
1847,654
1602,489
1344,1027
682,996
1775,1439
716,394
860,849
554,983
1586,1127
810,1348
1155,880
2263,448
1966,754
2079,633
1705,1319
1664,496
2429,508
1765,521
371,578
476,321
1332,562
670,806
544,96
2552,817
1668,1273
576,260
1605,801
1118,745
473,1728
476,859
1141,1202
1361,1161
328,335
1176,1132
464,782
1357,963
1238,1247
646,1276
1476,758
690,251
1899,753
501,439
1034,561
2180,426
1246,1770
783,266
746,211
2513,682
753,170
1907,1136
2176,342
1609,1188
231,722
448,1130
2115,795
940,1102
1060,1026
1014,244
2126,325
1633,696
2073,661
1301,1091
1066,1190
1592,868
1086,539
1217,1561
835,88
1352,453
1154,663
1673,831
1941,515
1472,833
647,182
460,670
1975,1758
431,596
479,184
2277,323
858,200
520,321
1078,270
769,679
1855,573
1925,412
1589,129
1502,667
2000,476
1516,1063
1826,804
885,258
549,420
292,900
1494,977
1888,1069
2369,408
1547,475
910,806
596,964
634,1136
1033,506
1772,753
1936,741
1226,910
1789,1311
886,927
485,373
1259,931
1768,938
2175,474
747,726
1817,141
248,401
988,687
945,695
1328,459
972,600
661,918
2146,561
1406,869
517,529
1191,1628
560,1073
1515,22
1631,101
1565,491
2422,1448
2059,436
1461,1307
813,652
1393,901
2406,204
1734,742
161,1459
1724,1468
1642,64
1751,620
838,312
1269,695
860,352
1721,1231
1172,549
1990,694
1797,578
1663,1122
1287,968
1667,459
706,1440
1085,1108
2243,205
1140,1120
525,1396
2035,424
211,328
902,632
1893,668
2313,956
197,1674
636,594
505,549
1014,561
590,916
490,643
1180,1259
1736,831
1934,585
699,822
911,297
526,1542
1924,83
2138,364
1917,991
433,183
275,642
1016,593
596,210
1704,147
675,875
643,219
839,126
1240,1513
2455,416
619,775
606,31
1117,1314
349,639
2505,406
1820,1480
901,276
1604,587
1571,174
996,33
1764,136
1584,97
1119,824
1012,1323
760,352
996,1165
1593,1762
1485,689
2101,493
700,323
1081,662
411,991
1705,847
948,185
564,1650
1358,1000
2080,839
620,288
790,46
920,868
1180,1341
1714,636
2255,1016
1332,1213
1972,59
688,631
89,1586
1870,754
734,284
1324,600
2123,410
1434,1687
1712,754
1106,585
1488,870
