x,y
603,589
25,1899
699,557
2068,133
1641,816
653,75
1225,995
1935,550
703,199
758,463
417,119
1925,331
1362,1055
1556,337
586,1349
1031,822
1771,423
1895,281
1719,276
929,545
2284,974
902,83
299,209
1173,336
1475,391
1418,675
636,217
393,23
1375,419
231,613
1452,278
2022,1144
703,24
958,564
1473,1303
2049,568
590,14
1934,705
1627,881
817,701
227,550
473,506
529,215
1904,576
1629,317
1027,658
1843,298
1466,943
27,423
577,734
1352,463
254,308
487,150
1368,1169
1357,574
1876,746
2041,359
755,947
1293,344
150,429
1326,309
1552,601
1137,689
351,266
2126,555
611,1164
263,162
1272,381
310,801
2117,308
1681,337
1873,583
1011,1073
1686,1121
612,758
1585,682
1547,1364
1802,266
1380,930
608,1334
2185,188
797,16
624,901
291,923
1357,1077
1489,1454
496,23
550,176
2014,75
760,1193
230,655
1817,1061
1324,665
954,1197
2025,965
900,944
109,455
1766,840
1300,1491
770,406
2127,129
1453,18
1434,1139
1544,238
1176,697
1510,1330
265,434
1062,1267
1258,626
563,217
1167,476
244,754
1471,677
978,1060
350,123
1465,724
1976,1551
1982,528
1792,343
1910,408
313,592
1746,922
1716,772
1575,28
2108,417
838,785
1392,564
2529,8
1640,581
1835,751
1813,692
772,32
1482,609
303,293
992,1139
1385,257
1783,308
1088,837
1028,961
1736,869
599,189
1910,1156
1368,1030
650,125
2125,354
1558,425
1027,859
732,716
1615,438
2198,314
218,274
1676,1045
1152,533
624,1232
298,336
754,989
1654,278
1179,1044
382,79
1597,552
1094,903
1849,651
2006,1127
195,435
557,1368
233,13
1384,332
586,900
690,1045
803,955
618,534
102,305
511,101
462,651
1175,760
902,428
866,1139
938,1156
987,358
726,871
2266,546
1665,380
401,282
1087,564
1216,532
1277,656
983,1031
2271,170
731,469
719,508
1796,587
2236,497
1746,348
509,558
123,396
1688,205
1301,61
1000,793
1803,654
1304,743
1748,504
42,273
469,816
1259,64
953,414
1940,692
799,1191
691,965
1940,438
41,341
1575,274
990,1419
1897,100
2332,876
1955,168
2339,108
183,706
1232,1293
1332,61
1390,779
2052,844
997,524
1926,363
311,461
176,386
1162,565
1886,12
660,492
460,231
1110,434
1834,397
1567,1047
1627,467
1076,1002
1912,200
414,179
1119,554
819,814
2353,848
1444,995
942,750
1421,867
678,537
456,859
617,609
2117,253
1645,432
1862,237
1453,1750
525,17
349,212
452,121
2360,520
831,31
2078,150
937,706
1552,1261
1798,1130
780,147
777,111
377,519
550,915
544,776
1287,688
434,839
1979,723
404,812
401,250
600,674
1344,289
1773,366
645,693
1897,1194
1480,579
986,396
1569,741
28,604
1223,57
333,894
736,915
2259,225
861,483
1227,605
1183,646
64,534
862,162
411,692
1437,1205
1994,568
1077,684
961,1477
225,724
157,762
1281,718
222,98
1582,226
1112,660
1064,1322
494,911
368,627
1552,266
366,653
1463,878
312,738
300,1039
388,339
413,757
1093,85
224,309
416,915
52,1242
519,800
592,164
1568,1504
524,754
948,850
1924,721
2224,391
211,939
1579,895
374,549
2295,310
2044,1169
2257,693
85,98
2550,1345
1538,476
189,78
565,892
258,702
1952,466
141,726
2200,602
2180,347
953,606
164,137
884,864
911,496
1931,499
578,764
552,996
1279,442
1552,542
65,1005
227,890
392,886
572,1570
2405,1219
327,408
476,115
560,456
2313,377
1330,256
634,164
723,617
542,236
104,519
334,321
457,278
523,265
543,650
704,426
244,64
1037,395
135,1213
2161,458
1103,695
1101,870
1713,821
2186,236
2166,264
1971,788
1883,1294
359,319
665,948
781,482
844,563
1665,7
2338,406
364,189
1163,1552
1417,1163
1383,529
268,671
974,647
405,115
531,460
1284,544
393,793
673,168
2001,180
2057,128
2339,469
1629,924
1836,16
654,1078
820,649
984,1208
247,491
1008,719
1797,859
1225,661
523,479
1958,373
483,1215
1621,814
114,341
131,488
53,498
1273,268
633,486
1572,556
164,1053
1179,634
906,575
502,654
888,552
2086,267
1367,616
2050,1371
813,87
2361,236
1104,1227
584,492
242,601
996,572
2401,305
2550,899
186,813
1216,805
105,648
2071,196
414,140
1644,489
1903,223
324,44
1744,321
27,958
502,784
13,1073
55,688
324,238
322,167
290,118
615,435
1660,400
128,6
599,547
1311,527
860,972
617,32
429,619
507,199
2151,434
2493,135
2082,123
357,812
37,534
465,950
2241,36
2265,1107
975,379
535,692
1457,495
762,733
135,136
247,674
2042,703
93,187
1561,463
205,472
400,92
728,846
2011,331
1140,397
2394,258
327,708
99,1156
189,275
342,561
2228,632
152,699
1230,687
376,39
26,222
2433,222
635,553
1956,310
293,83
1584,404
2235,95
2328,205
2319,76
920,911
265,197
173,201
352,368
1841,419
147,608
327,11
469,633
1281,575
648,729
1961,93
2510,320
267,395
469,77
120,35
788,1156
30,997
174,1176
1136,576
1052,763
2448,366
288,657
271,351
114,604
219,533
190,462
204,303
251,119
148,905
245,255
168,26
875,367
2395,20
1601,6
390,186
1957,5
400,546
2395,209
489,252
52,602
2213,218
402,740
807,799
385,149
2078,82
671,688
492,63
246,400
203,348
2067,229
1898,332
230,633
2070,458
1827,236
1806,461
844,899
353,1101
2356,645
153,325
413,504
708,41
745,127
832,523
301,1426
685,426
888,501
1100,460
235,466
967,1258
596,88
378,305
756,506
412,55
425,305
470,22
2300,254
111,146
1343,336
199,778
2016,219
1735,225
172,572
1291,1120
546,107
2159,80
1045,129
46,149
1178,552
1513,544
681,97
1701,271
484,205
314,140
1252,699
144,349
546,632
361,168
437,34
1511,306
2432,486
278,158
990,871
1247,786
79,251
299,422
720,659
1979,60
2544,369
988,743
731,149
350,93
183,517
217,362
1905,36
680,1220
111,373
289,383
858,559
972,634
2398,123
551,762
139,35
376,1103
1941,277
1277,767
2227,644
2002,128
135,231
155,173
1141,69
848,485
264,499
517,715
156,238
1989,201
1662,865
63,15
315,313
2524,269
137,655
267,39
208,1397
1261,494
2416,346
253,223
2356,634
1701,820
1688,773
244,42
64,204
2422,383
2027,258
217,153
1560,994
181,155
826,5
