x,y
63,1679
405,1807
1387,477
1688,1316
1747,794
1011,756
2528,1583
1304,1204
2044,1237
1469,1244
572,1067
825,195
514,1553
826,305
644,986
244,620
748,701
801,255
932,514
1321,480
12,1574
83,1610
403,617
1623,438
2147,999
1833,741
1421,387
953,970
1155,1711
1533,1342
768,991
1615,1134
1398,753
1451,794
2547,1858
2260,269
1039,421
1047,1638
1835,593
1128,931
980,165
1326,1038
1531,718
725,1221
1585,605
653,933
866,911
1104,1212
828,978
1294,182
1435,942
16,335
825,649
414,56
1060,524
1621,334
525,733
1729,550
1497,772
177,624
1465,447
1770,606
525,178
1095,678
1538,453
373,615
1519,1019
1776,115
2473,114
1681,508
1715,877
1267,1308
660,1354
670,301
1642,1558
1670,671
630,1221
305,899
1537,662
2285,469
1264,612
375,1906
263,832
2265,783
837,484
1188,678
566,918
1096,893
1487,1787
1613,719
1957,1105
2147,719
1299,1589
1552,525
1637,1690
804,707
622,160
1256,445
765,1448
1493,559
1603,1473
844,1124
1296,1513
509,1405
1561,336
1607,1210
243,272
1133,95
1792,376
745,1104
1957,1143
763,108
806,1320
1347,1408
1118,1688
873,1028
864,739
1774,936
1190,392
1061,230
631,702
1714,691
520,538
1521,620
940,469
1866,330
1167,904
2161,1069
798,1505
2236,610
1154,1021
927,1658
1612,745
414,1903
1081,577
727,271
2386,1326
1376,1785
1131,608
1022,982
1797,845
703,978
2107,1911
1583,1650
558,1013
1592,686
1961,592
460,846
1657,413
1225,1053
1037,1073
2086,688
257,1058
1168,470
431,1848
1919,880
1225,819
560,154
1831,1621
1015,1103
1105,1528
2045,280
1980,1001
1666,585
1042,798
1889,630
880,57
1147,708
2159,186
1317,945
2053,826
397,1167
2177,408
1212,593
1319,684
18,631
828,865
1065,465
272,206
678,874
1414,1259
1071,1364
945,1381
1550,485
221,127
793,754
1236,1576
1023,134
1161,777
1693,655
1045,1243
1877,1045
1603,367
791,817
747,1290
948,1581
2399,1221
1414,8
2391,427
604,619
1329,914
2071,945
1614,1513
643,302
330,1307
1428,1369
451,469
579,125
1923,1025
2318,113
1535,810
958,62
802,1424
1287,1071
1054,680
2115,308
1246,559
572,949
904,750
869,1507
2022,942
922,451
1364,703
1169,1591
1337,851
466,1180
951,1008
1582,742
1455,1026
1288,566
504,842
1189,759
303,296
738,628
1209,973
1694,1052
841,1411
892,1293
1831,485
957,759
1009,938
1258,951
1495,431
1590,446
926,489
2368,1724
1174,593
839,948
413,520
405,370
711,849
536,587
1420,544
986,861
1582,651
1606,773
1330,996
1175,1697
254,417
64,924
575,803
1325,428
214,1430
2394,365
672,206
1330,750
1498,1492
1593,401
2250,653
596,1473
1365,1478
1672,1914
1674,1320
2368,466
1666,1047
340,207
951,1490
1003,706
2447,207
493,1016
784,520
348,936
1405,1470
562,197
794,607
1350,565
637,894
930,154
547,721
1266,766
1974,345
1736,1486
1178,549
1878,482
2043,1553
1178,971
1738,624
