x,y
64,25
112,27
116,45
140,8
151,16
90,3
33,62
7,60
12,70
32,82
50,94
59,116
5,150
28,162
38,153
13,136
67,136
81,119
25,197
57,84
110,159
80,157
68,166
55,174
54,149
51,202
70,186
72,208
88,189
83,179
109,187
122,185
127,179
140,149
157,64
149,78
165,25
195,9
198,24
185,54
178,70
166,106
178,97
188,86
181,116
213,73
209,48
228,24
246,10
253,28
236,34
214,4
212,59
237,71
276,23
268,39
261,51
251,68
270,55
259,81
248,88
249,102
267,89
281,90
219,124
227,137
206,168
183,161
163,148
160,169
150,167
142,186
176,177
209,190
182,220
173,215
163,227
141,200
145,218
135,224
122,220
90,224
64,233
45,239
32,230
10,240
30,282
37,270
41,289
52,283
67,286
75,248
111,249
129,248
126,262
120,296
103,294
124,310
129,321
108,326
83,328
69,327
44,312
15,316
22,345
31,328
8,340
13,356
92,357
103,349
127,350
168,246
187,242
204,244
194,283
195,305
175,266
164,288
170,317
169,355
155,363
188,350
203,351
198,338
224,314
227,328
237,336
247,325
117,370
124,411
128,426
91,423
95,437
90,460
71,469
60,449
27,465
113,455
138,447
157,442
146,462
169,419
191,399
200,389
205,373
214,368
223,371
214,398
239,402
258,417
234,428
212,425
201,438
224,442
240,449
212,457
228,463
196,458
182,477
234,476
269,469
290,455
283,444
286,426
307,465
291,474
325,458
319,437
342,433
350,456
353,446
380,469
404,470
422,469
260,348
263,364
283,378
276,402
286,402
293,406
308,406
323,411
301,364
280,348
279,335
305,343
293,340
234,275
248,279
231,284
242,234
242,213
251,258
267,256
242,160
227,159
239,177
248,195
247,131
266,128
263,161
272,194
277,203
269,210
267,219
276,227
279,274
287,272
302,318
303,306
308,290
305,270
299,226
315,208
300,178
310,177
306,153
280,151
269,144
276,129
295,114
294,145
314,106
300,76
296,8
296,18
305,32
316,12
329,18
346,14
321,54
329,66
320,83
336,94
347,126
331,131
325,151
339,153
358,129
352,156
345,174
335,172
333,191
339,210
345,201
362,178
343,240
325,240
327,256
344,268
326,270
341,310
330,283
338,295
314,332
324,342
338,364
341,412
335,386
358,384
367,410
362,424
374,433
377,450
388,434
388,409
380,389
410,437
419,440
427,452
451,466
446,478
361,326
364,294
381,319
378,337
369,353
384,364
387,378
402,376
408,369
415,405
431,433
446,437
436,410
441,392
462,461
496,461
491,476
512,474
526,474
529,465
511,458
538,437
540,429
498,432
483,430
467,423
491,410
504,415
511,397
525,409
520,395
545,374
476,403
471,389
455,377
479,379
473,355
494,364
513,367
493,339
442,363
424,364
420,339
399,344
425,317
454,333
377,17
365,56
350,51
343,69
389,51
393,67
383,28
400,29
419,23
431,12
434,32
441,44
454,2
463,22
469,9
372,74
350,88
359,93
372,90
380,82
394,90
381,101
413,93
396,112
406,116
409,139
393,140
381,149
370,133
395,155
430,124
442,110
435,95
410,161
386,175
375,187
392,205
378,221
380,245
373,282
383,276
397,290
403,297
399,268
398,248
402,223
410,203
415,257
430,276
437,266
430,244
426,231
441,224
455,213
455,188
445,183
420,190
428,173
539,11
520,36
492,28
481,50
452,63
464,76
447,91
465,114
473,99
473,89
493,83
516,87
521,102
517,71
531,73
535,52
545,43
544,23
562,23
553,3
592,4
611,16
620,17
631,2
635,28
622,43
611,30
586,33
596,46
569,57
581,56
559,46
611,58
612,70
623,81
603,90
596,71
573,73
573,88
547,76
561,95
549,113
529,112
532,122
530,133
511,134
497,115
513,149
533,145
577,118
580,134
590,116
602,131
615,129
634,129
555,144
550,158
569,162
611,148
623,157
606,162
623,166
602,179
596,156
583,162
619,186
626,220
633,207
635,199
613,214
598,209
590,189
568,189
558,203
585,217
535,166
509,177
489,159
474,138
446,145
453,156
