x,y
768,1036
1815,1475
1548,411
1328,305
1227,1214
405,1132
67,1147
2215,240
2004,635
1928,1871
1838,99
1826,1265
556,755
2350,834
1359,171
2244,1393
1026,1035
399,621
980,1577
1670,772
1724,465
790,320
2338,1690
1644,1758
1019,603
2127,702
1059,1872
1832,802
1059,1872
1049,275
1128,1791
329,294
1718,887
1014,144
1054,671
398,1462
1601,1436
1621,1007
186,489
1369,1588
1999,1690
379,977
791,522
2015,140
1347,1664
237,186
1236,83
758,1024
2138,1251
100,1354
2054,1395
1970,342
2229,1380
821,1438
755,17
1673,1873
349,174
1245,719
2235,250
2039,1538
991,823
611,722
189,52
1531,58
93,1159
1865,1722
498,559
1883,344
2197,63
447,51
1986,614
161,786
921,1193
412,1109
1971,1882
1145,1114
1091,1549
1981,448
1525,1096
1853,1240
1408,1636
1382,153
2324,622
1517,1513
1799,1289
889,1754
646,871
2190,226
1906,1419
2446,388
22,1564
537,1169
1560,1195
544,731
1993,1047
2538,305
115,1824
456,1554
1261,1424
814,1066
1881,1858
442,1686
567,781
2354,230
1026,333
1591,426
873,895
37,1131
673,1434
198,357
1557,641
291,1100
2175,1863
2024,663
1472,1492
1863,117
1306,60
409,1157
1708,99
882,699
431,978
1783,424
1962,29
1138,1713
54,258
1713,1273
1749,361
1057,1318
1937,1069
849,248
1870,1157
934,414
1324,270
2323,1132
2297,1864
41,110
1829,1090
380,532
1629,542
549,103
2119,317
1290,1457
1909,780
360,194
2543,1888
2289,182
1789,1053
470,306
1939,1691
126,608
308,281
717,597
2318,531
1324,198
2226,1210
349,306
1839,458
267,1219
31,1281
2502,1736
721,340
2345,864
1769,1453
2175,1447
2032,126
1729,1812
1312,989
220,1696
2483,222
204,1463
2401,130
1342,935
12,1629
2168,498
416,840
2089,1713
1397,1909
610,642
804,402
1398,406
1546,140
396,368
1124,524
2084,817
2518,588
1044,486
297,632
220,1612
76,767
909,1254
1486,519
1080,131
2036,1791
1092,1523
152,1363
1839,207
760,195
1996,156
2094,1648
1311,412
1075,582
1292,477
2053,880
252,1643
1352,639
1051,394
1143,1042
1077,799
775,1530
1676,1040
1056,1057
73,1875
674,1100
395,901
467,427
650,1368
1994,1585
676,491
2208,561
2001,1060
1625,1390
1204,1687
1862,1467
123,243
290,975
1403,753
2278,1424
255,757
893,1130
1237,145
1238,1748
886,192
1611,1583
1072,1848
881,537
1292,708
235,837
1260,1237
2142,130
905,99
518,660
2058,539
2332,729
710,1011
1159,738
1398,1828
1138,1379
448,363
2047,1108
965,997
2090,448
2345,1899
1728,1520
2383,330
1014,55
59,116
1583,1294
1835,13
587,1625
2198,1133
1932,489
1408,978
419,1518
2462,1454
2333,364
1536,1828
1289,1427
288,345
496,908
1971,818
986,840
445,696
909,1855
159,937
1870,1095
1782,1737
428,949
1741,895
1088,1585
57,571
1265,936
1722,1157
1479,841
1755,527
360,605
20,618
704,125
2278,741
1985,426
2538,1087
1537,1186
1708,997
1526,794
2049,1149
213,674
328,137
1983,1029
968,203
850,794
1766,768
1406,1491
2425,764
1836,1537
316,1230
1481,726
1360,1488
758,1243
1711,1365
672,1483
2303,1027
724,385
185,1791
660,1203
2437,856
1270,484
317,918
370,1142
1980,1547
2395,947
1806,636
1710,949
2156,1347
1070,1643
121,971
1535,1235
334,697
1882,675
623,1725
387,303
969,752
2145,1598
1767,133
1291,1882
2391,970
180,24
9,1311
326,1072
12,946
1293,1501
131,231
541,31
12,970
9,99
119,1883
2275,682
1810,900
188,1599
8,1079
114,255
2375,1155
54,1912
2402,1911
2032,1910
2040,1229
1174,172
1271,1879
2554,597
2552,793
1272,1492
1174,359
118,953
4,260
548,38
2022,5
297,955
533,23
500,1864
384,1914
