x,y
653,1020
612,1434
879,490
2342,242
1984,1844
952,1440
2029,83
1741,1551
1300,1867
764,99
1217,214
932,1554
2342,1177
596,1302
2054,1074
2168,1323
1237,686
1635,1592
1787,635
791,556
966,708
704,141
378,224
592,128
624,1849
1815,1260
1594,140
1245,1239
320,577
2453,663
1078,869
174,409
663,836
1423,1681
219,533
870,1193
1251,1638
838,1652
1460,828
464,788
29,1420
2021,212
1973,1801
2178,843
763,1469
2247,658
1474,1099
1420,378
484,1490
1692,1468
2436,60
1206,811
153,1904
426,1611
1784,1892
1166,1476
948,1834
2064,1094
1128,1606
1150,1381
192,1709
741,1242
2313,1834
293,1212
1557,736
906,642
919,1535
220,78
1368,599
1034,1634
2366,249
83,1814
1529,534
2441,1061
613,1456
1753,792
1646,1156
1323,1023
1536,1390
1999,1900
261,1522
873,831
1953,833
615,406
1613,150
797,582
267,721
542,693
177,1239
331,115
906,500
1305,920
44,1555
980,695
747,651
1125,501
1640,20
1963,541
1373,483
2319,874
153,812
612,1029
830,362
2488,178
1872,277
1583,1898
245,1021
955,274
16,1080
1154,1888
1930,986
562,580
1448,988
1029,1480
2081,824
1398,1101
1694,206
987,583
1540,1185
336,800
1947,1378
473,801
28,900
1680,376
951,1580
1646,747
177,657
2141,567
159,983
2482,391
1842,1270
933,354
1211,1525
1833,326
2151,1022
397,1122
458,166
1379,1662
569,120
39,150
973,945
1100,1361
1983,1134
2200,379
638,1417
2373,1603
1612,836
2155,1155
2193,829
1122,659
2373,657
1297,1900
1337,37
1688,1898
1579,245
227,1355
412,225
916,1684
2321,1454
1786,1249
945,728
1025,1838
708,1019
1063,253
1313,1603
183,1732
94,38
1186,347
2301,252
1599,912
124,402
781,509
1375,837
373,489
2282,607
1153,1746
729,853
2536,1707
1082,934
710,399
271,354
1361,582
1852,685
1860,1471
699,507
1472,1356
2341,217
2258,114
1587,1608
1059,417
2255,1102
1758,1713
735,199
1295,1225
903,125
1234,1427
2445,1090
901,1471
2031,1030
578,1413
172,145
1747,433
340,530
783,1343
1642,630
451,767
2489,1763
2241,1697
2370,460
1134,1138
423,1591
1028,1114
83,493
784,922
1041,720
2437,937
2081,1547
1985,643
2159,860
952,1263
2085,906
2132,53
2219,203
339,23
1537,1044
1222,1142
859,460
2449,723
1416,18
2416,1423
353,1673
1699,702
68,701
933,966
1661,854
743,67
2367,1336
991,225
1051,316
443,1253
675,459
639,853
1942,236
1829,909
220,1144
11,1406
1075,1220
574,1560
160,791
103,1060
337,1503
1037,1544
30,1568
364,1812
2469,886
685,211
103,1815
102,887
1892,467
935,219
784,1019
1556,117
336,223
203,1678
1819,579
1743,1100
218,1605
2023,1311
2461,1665
375,104
2435,1023
2387,865
233,1010
2386,583
1266,36
1986,1185
416,124
757,641
1074,561
2018,735
1767,1760
244,25
854,505
297,149
1239,448
324,790
105,434
145,834
486,725
985,625
2018,125
431,842
626,1178
297,1319
1659,788
2512,733
371,1433
1827,1396
323,347
181,1525
62,1538
258,1035
1180,502
1296,1339
2377,1192
1770,1150
349,812
2525,1756
2067,970
92,1475
1713,321
2155,1250
256,227
1828,1640
286,546
1440,1748
1380,627
2456,490
1150,1907
1267,745
1232,583
1757,929
1987,325
1269,1901
1452,970
265,749
569,8
1868,717
739,666
1938,1303
2316,514
1325,811
185,1274
767,471
901,951
1455,950
1287,1629
852,1216
7,335
901,967
2028,1218
2007,1602
1511,1301
971,964
1287,748
1878,375
170,954
1612,1166
1829,1550
1285,36
647,1322
1211,3
1766,4
1523,1914
4,1300
1597,1189
824,1526
414,1332
