x,y
1508,275
1418,1866
1172,779
2447,1288
1850,870
1144,648
1125,1023
2078,1057
1586,384
1393,592
2049,513
648,831
697,387
575,1904
1760,500
766,1076
1159,472
1682,567
1441,1352
1475,882
647,1117
1366,428
537,740
989,344
705,607
1544,1275
1410,1224
1351,609
675,450
778,1705
1165,1115
1607,921
1849,640
1193,1301
1354,1136
1040,539
1056,1845
1526,742
1048,1352
2071,793
1154,1163
989,448
1588,532
1208,663
862,1033
940,1187
2243,86
1621,446
2046,428
2001,526
1468,449
312,195
1506,410
2293,712
1346,793
1842,400
608,182
1479,583
1070,1428
1814,1055
1507,438
1331,905
2286,887
482,228
1772,341
1828,1258
856,1333
1768,647
1342,1345
589,413
394,1438
1092,423
1142,725
361,971
1109,851
923,470
1049,100
1777,18
1991,1046
858,359
611,800
1306,891
684,872
1528,389
806,411
855,710
746,1504
951,353
2097,299
823,792
311,816
816,519
1779,420
1976,537
1581,841
220,179
716,1725
773,513
1748,324
1893,1139
966,976
1441,1288
2135,680
907,1481
1321,1026
688,654
1181,1585
2154,720
1264,393
687,1327
1070,453
1113,1787
119,904
1048,410
1210,1127
1295,1278
999,487
52,987
1074,645
486,795
1920,618
1861,1207
1457,1465
2334,762
1341,680
2216,356
1834,435
95,627
1361,1681
943,1854
2217,291
1109,1224
1666,1116
1085,665
443,825
425,29
753,1572
1480,1060
420,188
1453,399
48,256
1497,744
23,717
466,801
2181,584
616,483
231,1831
713,573
941,143
492,699
792,59
688,22
337,864
1812,1634
992,1537
341,268
1320,506
1852,20
327,323
547,1686
1371,1613
1069,834
369,498
676,1676
432,452
600,1766
542,1137
2458,90
160,305
568,478
1455,804
456,184
831,1835
466,533
1674,1734
1976,642
223,833
1807,998
2194,316
125,767
2085,680
1555,475
199,586
579,661
451,870
2040,668
1100,1347
1286,555
1832,538
1160,995
1225,1825
2103,13
1466,474
282,652
504,56
2416,698
726,1072
1665,924
2375,1300
1288,853
180,965
282,118
2382,821
1005,1216
737,69
1067,755
625,549
292,874
272,1000
865,1237
445,260
217,702
985,25
1972,430
1645,630
1407,769
240,1267
494,1058
282,432
267,785
2512,121
328,1472
252,324
1885,320
596,972
638,119
587,1832
1254,1105
241,1404
1681,346
862,172
1816,751
1849,1084
2034,967
513,226
1321,730
492,1170
492,6
1818,689
278,1561
295,1156
430,1311
633,8
797,618
679,711
1882,657
2198,214
1085,1201
822,594
203,486
648,1361
878,924
600,677
259,1154
22,625
2311,145
927,916
2427,225
241,1789
2242,795
317,1792
1068,1617
2222,236
1375,967
2401,1005
150,249
2450,871
490,773
2074,930
541,1281
2286,468
407,479
1452,953
485,52
1632,1257
901,665
1089,761
650,770
454,463
263,607
370,846
2302,310
2258,449
87,1689
1450,1402
834,545
1097,92
52,421
1059,807
109,1840
457,559
1127,487
491,1868
292,257
1474,1433
2217,126
764,434
710,908
366,531
759,1913
888,953
814,1416
1271,637
398,333
1053,702
24,359
500,911
2396,486
767,1528
69,702
77,1452
334,1497
128,812
1983,785
158,1781
1274,553
504,1702
346,154
157,356
478,117
1190,985
937,14
93,1572
1475,1222
250,7
2417,392
1647,896
2154,320
632,1051
2267,269
847,1006
853,658
180,68
1056,1161
30,805
692,763
2442,1415
228,365
50,811
831,1177
506,1089
476,1805
326,162
486,443
1532,849
512,954
172,954
889,963
2467,17
270,732
409,222
374,1072
357,1021
401,1370
484,869
185,519
600,763
425,529
2202,241
227,328
2543,304
616,606
2376,221
1804,563
1025,1148
72,1883
206,396
364,92
2391,322
383,25
32,506
124,279
448,1330
743,497
164,276
2229,476
426,653
38,1385
277,15
1139,530
1695,441
102,773
1918,372
1826,292
806,127
390,256
206,41
169,154
104,323
935,1223
635,1294
2251,163
201,1008
1153,109
2385,82
665,55
971,636
390,1480
722,771
42,76
301,1048
1042,448
2328,543
164,739
678,104
2081,1648
735,427
1921,563
214,427
592,542
81,334
461,206
2346,127
2465,334
2434,859
188,812
386,450
984,131
238,127
2410,363
2347,302
2347,87
363,200
231,550
430,918
1003,104
2249,48
1603,1168
2067,105
84,65
2034,559
79,168
1018,743
394,204
400,1685
54,510
1564,710
587,3
317,782
1082,821
2374,177
1816,1120
414,358
925,783
514,963
410,578
716,947
1908,921
702,1394
1072,925
2246,237
50,1225
796,1109
389,190
461,158
189,212
14,1609
393,584
764,977
887,486
226,65
141,515
148,128
13,269
1014,1650
471,491
849,93
1024,60
634,523
576,1018
32,1037
226,1055
641,51
1036,1017
898,1250
876,604
95,189
1149,83
241,68
545,43
175,13
2137,3
773,113
436,623
88,270
1967,53
746,1238
214,13
565,534
2313,33
66,1765
62,763
438,308
2411,95
133,413
720,997
1314,1120
1452,962
710,193
285,1097
1052,51
402,705
269,952
2290,227
1133,928
513,86
2194,275
837,36
1624,1318
302,926
195,358
2003,62
125,1035
633,704
306,167
243,155
933,895
2286,123
827,473
286,1697
1011,121
252,452
1094,1648
551,4
1747,1248
169,36
564,881
672,563
430,219
508,1747
122,561
505,1461
945,755
926,1375
1552,1003
2185,102
112,478
317,123
385,83
470,18
1164,1345
892,132
1692,371
29,1777
1025,956
165,95
