x,y
2013,1650
1982,1624
2055,1716
2051,1741
2119,1718
2161,1662
2278,1640
2180,1578
2360,1591
2108,1548
2065,1524
2029,1564
1984,1504
1941,1486
1936,1576
1927,1552
2073,1472
2105,1491
2137,1458
2014,1467
1362,1740
1353,1786
1330,1713
1315,1812
1316,1839
1287,1802
1288,1834
1361,1865
1372,1889
1488,1886
1481,1909
1509,1893
1554,1880
1453,1816
1452,1763
1536,1780
1694,1824
1723,1852
1713,1906
1822,1822
1804,1734
1767,1699
1828,1707
1876,1728
1819,1665
1784,1640
1801,1627
1781,1607
1761,1626
1730,1617
1690,1623
1660,1749
1851,1910
1543,1695
1491,1686
1479,1650
1523,1624
1580,1637
1525,1611
1414,1606
1396,1588
1396,1568
1368,1669
1445,1572
1517,1565
1529,1587
1634,1580
1671,1585
1737,1543
1739,1502
1566,1484
1497,1518
1514,1470
1435,1497
1323,1452
1326,1468
1308,1508
1474,1447
1721,1447
1676,1446
1749,1474
1655,1510
1853,1544
1881,1571
1904,1552
1890,1518
1898,1469
657,1617
706,1674
726,1651
741,1682
781,1725
769,1747
672,1795
778,1807
780,1851
837,1849
847,1816
924,1826
968,1770
884,1771
1005,1878
1034,1902
1098,1886
1129,1866
1149,1907
1198,1888
1213,1881
1109,1808
1173,1830
1013,1801
685,1889
1144,1787
1097,1760
1027,1716
981,1666
939,1688
841,1712
750,1719
809,1798
730,1789
861,1658
822,1637
862,1625
862,1587
851,1559
804,1567
799,1546
766,1537
787,1508
785,1477
883,1550
846,1540
916,1580
938,1579
944,1600
978,1556
931,1556
922,1468
873,1483
874,1457
845,1448
772,1450
737,1470
671,1516
654,1472
956,1479
962,1492
988,1465
969,1449
933,1449
1032,1497
1096,1526
1126,1608
1114,1617
1108,1630
1122,1638
1096,1653
1085,1641
1149,1683
1166,1693
1182,1693
1193,1660
1170,1628
1179,1572
1148,1565
1146,1530
1124,1511
1058,1472
1142,1466
1205,1464
1258,1471
1271,1511
1272,1568
1265,1601
1217,1591
1271,1683
1241,1719
1229,1714
1218,1768
140,1693
352,1740
346,1760
325,1708
256,1672
412,1700
404,1714
461,1707
431,1841
498,1913
527,1917
533,1863
550,1850
583,1879
597,1872
628,1887
584,1840
592,1799
569,1767
551,1792
547,1711
489,1658
537,1673
549,1682
560,1677
619,1701
632,1755
636,1691
541,1588
533,1576
459,1588
451,1573
377,1605
317,1643
297,1616
254,1619
188,1513
207,1482
313,1542
318,1588
339,1518
324,1509
267,1580
446,1513
479,1523
369,1501
395,1458
470,1460
504,1484
546,1519
597,1518
631,1532
616,1570
637,1486
570,1444
545,1453
292,1459
285,1445
1998,1211
2004,1190
1966,1172
1962,1203
1970,1237
2036,1332
2019,1374
2052,1323
2064,1344
2086,1328
2106,1406
2098,1433
2133,1434
2035,1191
2050,1203
2109,1280
2075,1181
2041,1150
2031,1105
1991,1052
1973,1072
1951,1076
2157,1169
2232,1298
2237,1339
2279,1391
2281,1427
2288,1289
2341,1284
2352,1290
2396,1333
2418,1345
2411,1374
2451,1430
2303,1219
2442,1125
2080,1060
2044,1046
2010,1017
1999,1015
1997,979
1952,967
2041,964
2116,991
2134,979
2143,1090
2191,1056
2226,1065
2231,1005
2180,992
2301,1014
2327,987
2312,983
2321,1037
2356,1073
2466,1008
2531,1239
2520,1349
2526,1156
2523,1079
1323,1120
1327,1138
1363,1144
1356,1172
1321,1178
1297,1201
1294,1217
1322,1237
1302,1240
1301,1262
1305,1274
1289,1300
1302,1320
1311,1330
1364,1325
1358,1350
1369,1431
1292,1398
1415,1344
1348,1250
1348,1202
1296,1095
1311,1076
1353,1055
1290,1019
1295,1006
1409,974
1314,999
1429,1053
1286,1127
1448,1080
1463,1109
1469,1129
1453,1132
1445,1149
1421,1146
1416,1233
1391,1256
1390,1276
1463,1298
1479,1300
1465,1253
1455,1209
1468,1218
1496,1229
1519,1244
1467,1338
1467,1402
1435,1421
1506,1408
1527,1419
1525,1381
1505,1366
1601,1323
1631,1334
1647,1425
1573,1299
1547,1278
1628,1239
1663,1306
1680,1331
1692,1305
1687,1273
1586,1176
1658,1201
1639,1192
1495,1153
1540,1088
1522,1073
1551,1073
1599,1121
1611,1096
1491,1049
1540,1026
1493,987
1514,990
1478,969
1588,993
1598,1001
1619,1017
1608,1043
1602,1059
1519,968
1640,1083
1701,1178
1707,1161
1710,1187
1719,1205
1702,1218
1733,1203
1751,1245
1761,1346
1766,1383
1736,1417
1722,1434
1811,1403
1816,1385
1884,1389
1906,1360
1872,1339
1901,1328
1877,1290
1814,1266
1837,1221
1814,1196
1720,1088
1693,1088
1687,1053
1673,1019
1646,1013
1530,1112
1733,978
1773,981
1781,1027
1800,1023
1823,1021
1788,1087
1868,1088
1858,1054
1882,1142
1861,1174
1868,997
1856,1011
1835,987
1824,975
1901,991
1687,1410
1544,1436
1173,1419
1168,1385
1250,1404
1122,1416
1142,1390
1102,1391
1079,1374
1070,1355
1092,1353
1176,1349
1132,1361
1196,1347
1211,1363
1245,1346
1249,1316
1146,1316
1124,1308
1044,1422
1064,1427
1025,1426
964,1348
888,1391
880,1423
839,1413
828,1396
817,1424
760,1427
747,1417
736,1406
718,1424
676,1434
674,1416
686,1393
840,1341
817,1332
775,1384
759,1346
767,1333
730,1332
743,1314
674,1289
645,1301
777,1317
828,1312
928,1343
1025,1312
1212,1266
1199,1249
1251,1244
1272,1218
1179,1206
1169,1193
1195,1187
1269,1194
1277,1170
1221,1165
1250,1147
1160,1153
1119,1174
1103,1194
1070,1209
1066,1248
1022,1270
984,1244
991,1228
940,1273
913,1272
922,1296
845,1292
852,1265
798,1286
790,1248
726,1274
739,1273
679,1262
674,1236
665,1223
710,1233
730,1215
730,1202
861,1228
920,1245
909,1215
946,1205
978,1196
857,1169
879,1199
799,1194
775,1179
702,1165
701,1152
718,1142
651,1181
774,1147
772,1137
855,1145
932,1151
994,1171
998,1212
1032,1187
964,1150
