x,y
396,1101
861,359
346,1374
710,716
869,802
2339,1567
1247,1013
2114,689
993,1590
260,1204
1591,1835
1507,890
211,1709
1026,1729
1757,1556
1664,1623
772,193
926,1251
345,1741
1781,1811
771,1552
422,1731
1788,853
1149,1254
1776,355
1326,48
1151,1498
191,1779
1030,904
478,656
1157,620
1320,1729
2239,1212
2309,472
1015,1581
1964,451
1237,770
2263,668
623,1832
285,1850
771,1768
1793,1406
1101,1011
943,1450
250,234
1716,461
712,1353
1568,1817
37,1545
2211,998
525,1561
2172,1770
803,1396
1560,536
865,1663
1784,869
1362,1579
765,1686
417,1598
1607,713
1045,1747
356,1486
591,324
1864,1870
113,1789
1214,470
2358,1540
383,1124
2504,1355
1000,837
2056,796
1892,1485
986,749
385,1892
1299,594
837,365
1551,347
1779,1536
1109,234
209,1095
569,1396
202,639
521,1817
1150,821
276,1733
1253,1043
968,571
435,1303
1394,1156
2315,1601
390,181
1654,1595
1393,1427
917,1221
935,1277
1828,733
904,1697
1798,1792
972,174
1763,1830
689,708
1299,691
1986,1123
62,1327
2217,1886
1239,979
1730,1580
2497,163
2415,720
701,893
2274,1734
1674,1653
33,708
2470,1830
2508,718
1593,1310
300,148
2543,1629
891,344
1777,1075
323,1582
743,180
1211,1635
843,548
1253,1111
1124,439
1901,187
231,542
860,1380
540,610
848,1795
1173,640
450,800
994,1699
689,76
2154,1756
295,703
1088,1844
186,89
74,1111
1011,1271
1399,485
812,1310
2119,721
1586,1576
2001,1642
1139,597
527,1901
459,639
2258,547
1162,1042
148,331
1470,1835
1295,1422
1637,1868
1084,1411
1815,1905
639,1198
2287,933
51,430
372,549
1181,87
1689,448
1502,754
2381,277
707,1225
2239,994
1977,465
2411,1897
552,897
308,1226
2428,1603
1744,473
2146,159
1958,123
1437,58
1958,13
842,610
854,1905
486,520
2151,43
965,920
547,1721
495,186
625,758
1264,1750
102,783
534,978
1170,1388
2544,1082
42,326
1059,672
662,979
2472,562
2178,1003
2344,588
1483,873
2407,191
1620,1735
1139,693
167,1471
57,1218
471,225
610,1859
922,1454
2504,178
1357,449
1231,946
754,443
2307,87
733,690
1695,1045
2404,633
2455,927
1232,947
1803,1273
1303,1598
200,1179
1306,1849
342,113
1942,944
2205,207
437,462
1456,219
831,344
1268,1428
928,1620
2138,1370
660,945
1443,623
631,402
1154,379
1614,37
2098,1290
2201,1792
1442,1867
10,852
485,1474
1706,230
2170,1453
271,39
1248,1558
724,573
275,755
1800,809
1724,335
724,752
1139,919
219,465
1203,1343
2098,1184
1972,1315
1706,589
395,364
1435,749
1907,654
1270,591
503,634
1737,765
2537,1698
1354,157
1255,1482
1978,209
173,1694
1538,975
1759,1881
402,230
2078,346
65,224
1968,432
1873,1907
347,947
828,62
1478,708
1876,1122
1165,1144
1063,1522
1630,411
1945,970
1260,11
2311,683
947,456
2014,845
2485,135
1827,781
2380,1158
8,496
165,223
1920,1642
578,259
1931,447
2401,110
667,1096
1386,1046
1570,1398
1929,1912
1224,344
325,1911
1441,396
1170,981
2445,588
678,270
749,7
580,1677
527,295
353,968
446,1085
1502,916
227,1824
1269,1256
532,949
510,1516
1290,1256
1205,1016
2551,1411
874,939
1274,688
2271,1287
332,1678
1414,1914
228,1623
912,1055
867,993
471,4
2555,183
2266,1915
2460,295
