x,y
690,1868
1676,1478
204,1648
457,1587
1555,286
2323,1738
2170,1895
1312,819
672,40
253,1595
2528,1307
1881,1063
798,817
610,651
856,1536
1320,1828
2053,737
2267,1233
1797,916
2117,1039
901,1852
1396,1394
2541,642
934,230
2160,1595
1869,255
2514,1422
2033,524
1379,1607
327,20
378,1108
1746,1295
14,533
263,1350
348,836
452,1124
1585,687
2344,19
1423,1077
996,1825
1326,51
1523,1572
2501,221
1763,438
1795,1224
1041,1647
2532,1794
2003,945
996,784
151,1842
2283,1654
1360,1331
1745,1903
959,1681
1917,1112
1707,1279
1827,132
1932,948
2547,980
2543,1487
1192,1434
2483,300
466,1524
1476,993
411,1028
586,94
1525,694
9,246
1431,1285
1969,906
896,1496
2199,1151
1159,1131
550,1699
2052,593
1383,980
1491,897
1362,751
2353,1286
2444,1078
1206,1233
1930,968
1294,492
2006,1464
1064,863
523,1357
1886,1423
2099,59
454,1164
1122,388
560,1563
1884,895
1623,1040
1745,1742
1650,648
2005,967
1629,1723
1856,1860
630,750
2065,701
1190,1384
2219,1370
2547,477
2204,1463
1946,166
696,1416
1099,637
2122,703
1083,701
498,1672
922,1160
532,938
2095,644
1793,1785
2078,1792
1541,882
668,866
422,1674
1376,1867
930,1627
1864,1578
130,1900
1442,1478
2308,767
702,220
2080,1407
1012,870
2130,1770
192,198
2143,931
1651,529
1877,1246
1678,36
562,1272
1635,909
1743,1705
1608,752
2080,1911
1871,1141
1323,1489
1773,1438
1803,1678
2550,1906
667,392
20,1010
2366,1617
2528,1849
1015,451
1437,301
1191,1618
2018,1036
121,938
431,1727
886,1811
1630,1785
1930,1398
1733,1214
2387,1369
2473,590
1522,1699
322,1750
1080,1410
1272,1510
1880,1534
2553,268
267,670
779,1656
2267,1855
2055,790
685,1455
2290,1057
2249,1572
1195,1914
1915,138
1285,1507
1456,396
1995,665
1301,1582
2514,1672
1693,1748
1072,1446
284,1105
2030,1911
420,920
65,1870
1614,1330
830,1791
1771,1632
455,547
1912,638
1871,1493
1223,551
85,1867
947,1811
1656,29
297,983
211,764
1129,1914
