x,y
131,1304
1529,1761
145,1859
561,469
270,1412
82,1112
685,116
2462,266
1828,889
1765,1889
1234,1857
1492,290
1004,123
1682,896
1339,508
1203,1113
1590,924
251,511
2117,215
1549,89
387,1591
577,862
1159,404
827,1497
1559,1754
1938,852
2125,741
101,1283
1718,659
1087,752
268,1821
470,1477
1497,1410
396,29
826,428
158,1889
1652,1520
1573,1642
1298,342
266,1821
62,1097
1879,262
379,876
923,1779
2418,1189
325,653
595,1086
1418,1185
409,1791
2225,566
1848,700
1618,1322
131,1823
560,1890
169,1330
30,1853
1217,1119
709,127
1898,1665
1556,847
839,880
933,1685
1308,1451
2352,773
1251,639
1491,1770
750,1436
1648,180
275,1377
2035,441
858,1004
1851,1542
859,1285
414,545
510,342
536,1538
869,1145
846,262
1446,1445
264,1450
400,291
2427,879
2286,96
1797,1899
1134,501
1821,1640
250,1637
151,562
939,580
565,495
1211,1878
2221,741
1007,86
1257,1836
655,100
1819,786
2142,1417
1728,1878
2226,211
2116,752
566,442
1130,788
2005,1510
226,1102
2129,231
1944,1513
714,301
1648,1645
1629,1863
1147,388
2539,456
405,1002
209,242
1809,871
1001,165
626,216
1402,234
1015,1354
2440,238
1380,13
115,1138
675,1855
1796,1168
1938,498
644,1371
2473,527
1968,1277
507,162
274,69
1056,1298
1015,1356
465,1769
1466,820
485,879
2218,584
1015,717
531,1281
2516,1355
1192,1494
530,1109
1478,577
818,316
988,494
814,416
2187,1705
484,1458
456,1495
1858,250
129,1055
2189,777
899,435
2515,631
2399,40
373,905
385,846
989,1486
2179,105
2208,1608
2331,828
1349,1567
1038,1051
566,1874
2056,822
1547,653
1545,988
1293,340
1175,425
18,1028
1684,359
249,813
1124,259
1264,1732
1949,55
1708,1498
2098,191
2033,1573
1744,540
470,1866
599,1110
1757,716
2004,888
73,1277
1370,510
1225,219
2448,1111
1048,860
214,910
1697,981
2292,883
1309,696
1544,110
553,1908
1903,275
745,1361
2126,928
1574,1099
67,505
1079,580
563,649
1474,1626
2259,19
1881,328
1753,1819
864,629
1699,1262
1369,746
2216,827
2005,449
2210,1085
1354,1314
951,1263
2066,432
1287,1765
10,1687
557,757
214,1478
185,761
1170,1789
2423,1650
2138,719
2320,1041
331,572
1265,345
297,364
940,1609
2235,537
1389,1907
1157,1350
1035,1732
1353,649
1188,929
2345,1654
771,1659
2242,663
2141,1060
337,1552
717,1071
613,1205
1170,1102
1428,1399
1879,1238
744,1261
1785,1786
1314,1248
426,940
2127,832
76,24
1715,89
2123,1249
74,1357
1792,244
1504,264
1511,1206
108,150
1367,924
661,784
1470,1278
1028,262
1858,184
2543,1165
367,158
11,540
2135,1538
2135,118
1919,1039
2369,1228
192,228
1826,1389
2017,1082
933,112
1844,722
401,1180
345,1049
2212,1408
173,1773
1673,417
594,1300
408,270
2387,565
1213,482
1200,1032
1859,880
471,1194
699,1321
906,9
2335,1161
1072,669
415,124
1213,880
645,1161
1151,891
2439,753
772,356
1099,1752
2291,157
1660,623
2060,875
525,464
1836,87
1079,47
1602,1708
2093,1424
1217,110
1685,482
2369,1508
2208,200
1682,523
1289,1730
229,259
1211,260
850,429
1291,1178
1585,567
2509,973
54,442
2412,907
1212,1402
1538,387
1105,1025
2472,308
498,1091
2417,497
2218,13
536,605
1806,765
11,1712
1261,1668
965,1441
53,1864
515,147
1448,814
1478,1740
1143,130
1171,1177
1269,744
1522,301
1134,19
2194,1815
1565,1258
887,1776
1935,1908
2167,305
1476,591
1398,1163
2322,1608
1288,394
2549,566
1613,512
1599,967
1271,393
76,494
1376,722
1872,7
1845,1450
1722,1184
2257,1906
105,1009
823,457
1540,1034
608,821
2550,1762
716,1456
880,696
7,1642
904,212
1613,1914
1285,745
1283,1840
1273,1178
1063,1911
2263,1547
650,1543
2070,3
2554,186
