x,y
937,368
2220,1194
979,9
2526,1295
1254,313
1245,1019
1371,298
2513,1206
126,574
416,1263
2552,1233
1565,488
878,51
1621,445
236,1193
1763,313
1470,429
522,849
359,705
273,855
1508,1103
1671,865
524,495
1813,523
2538,1362
1574,729
1454,958
961,909
315,890
828,389
1900,981
1583,1065
2130,128
434,952
1897,905
1304,1903
155,1299
1729,876
555,106
996,602
2094,171
1516,425
1124,888
363,60
1968,863
491,1111
1552,926
1409,784
212,196
500,1396
1039,598
1180,962
1231,1119
1007,787
1670,462
1176,447
2043,652
1407,463
560,522
124,978
809,994
1732,584
1562,609
2116,414
2173,82
702,1067
1436,30
696,679
1774,1518
1862,478
825,811
1673,1483
999,836
266,682
1049,1007
619,1410
1622,568
1748,1318
1354,23
1285,1383
422,496
604,1476
1208,1012
749,529
1373,116
864,203
701,1172
1370,734
966,724
1917,1049
2464,1189
2096,1435
770,1213
1045,1182
1173,1600
1271,473
1678,337
671,1199
1995,1338
1393,440
1212,412
575,1026
1139,371
1697,817
1255,925
869,1590
617,939
1645,52
836,1592
1476,43
1534,32
1783,617
662,647
1021,1321
1990,507
914,968
1462,1155
60,217
1685,267
1149,620
1063,1624
368,1365
2151,1740
1985,1775
996,574
40,762
1268,654
1218,1547
907,693
390,1197
142,1227
166,849
744,613
1684,1867
307,621
1190,1851
672,1645
628,848
85,1193
1357,799
593,237
523,277
285,341
1890,205
477,869
201,1374
234,50
496,1249
1225,671
858,897
2176,1147
1014,899
1766,724
972,539
650,535
824,1469
2022,232
1541,656
1959,809
642,1745
2372,507
1110,865
64,1407
835,1733
717,487
442,982
54,471
2025,566
1115,1292
30,581
587,1193
1885,616
833,1051
1483,584
2053,404
1287,519
827,1098
439,1083
22,442
638,146
2321,180
2125,296
204,1693
1657,552
2147,1657
397,584
290,225
1390,630
422,313
163,177
1612,1531
1417,8
1061,703
1760,35
500,657
1822,678
511,730
533,184
115,1493
2079,294
274,1375
1593,40
782,735
1553,57
1934,437
2040,355
2122,704
613,451
1070,596
1926,483
296,529
883,1070
308,1446
627,814
287,180
888,1093
2031,38
514,1184
2064,742
318,134
5,438
1169,644
1365,1218
383,893
1360,1302
35,361
219,1050
724,1774
2304,566
642,29
1725,544
789,792
1890,765
394,515
1283,441
2204,130
313,767
1563,431
1884,421
2228,409
2015,12
141,708
571,862
594,1002
1247,681
507,220
237,1080
387,917
1359,924
504,962
42,1514
1745,45
1144,1029
859,1258
1181,541
1720,54
546,898
1568,800
1249,1305
1529,288
1907,311
2350,58
213,730
1063,947
1238,1033
1457,1098
1825,628
302,792
1805,935
435,1134
825,927
1519,757
348,1740
1413,58
1265,529
1964,81
933,843
938,1006
1346,1547
1239,1649
44,598
1223,573
1802,353
1836,837
157,369
738,135
1495,53
1652,481
1146,830
472,204
747,8
354,235
1947,154
1173,729
51,618
253,788
733,782
1607,488
298,1215
1635,721
35,1437
324,1524
740,1171
779,1286
550,597
1636,766
1388,694
381,295
210,380
1865,325
2553,1303
218,910
671,1485
459,816
1497,778
2067,209
477,1083
577,1112
1071,1525
409,14
2392,325
942,781
1930,910
119,1336
1228,761
2332,1613
759,878
690,845
1734,1080
1222,1703
240,107
395,606
874,837
1320,1438
1635,436
174,608
890,517
444,210
146,233
526,771
1658,901
1544,727
1020,660
432,173
88,349
671,897
1070,676
616,963
768,588
721,620
1620,446
249,1236
1159,967
1177,1094
146,948
40,915
1660,644
300,1399
88,305
1537,442
1851,182
1378,1162
1111,1202
2322,1650
374,206
1681,1050
352,287
1143,433
1712,335
1339,1261
1002,1236
2175,131
313,995
1250,1228
119,1209
74,735
936,880
1956,1341
13,219
1606,454
595,504
32,473
227,234
1299,620
612,1008
1085,434
1060,1501
325,22
116,571
1506,523
764,820
461,135
454,84
340,611
1145,1256
321,1678
604,805
651,1509
315,258
473,563
1297,581
442,700
1055,796
1414,645
943,1412
1130,510
865,140
868,797
1943,1445
1990,1489
343,751
285,766
131,333
1695,69
2070,277
44,1076
1404,1077
403,1298
374,7
1168,635
1755,100
1168,1549
931,733
913,766
1317,75
736,835
639,618
1099,464
272,924
1316,718
233,142
1695,870
221,1463
1281,1537
372,540
1418,32
1440,759
429,133
1586,332
1956,275
621,53
1724,25
1532,796
495,172
217,357
224,777
600,702
1845,720
568,160
41,94
2521,1247
215,406
829,588
1002,716
1539,1050
1284,417
2114,497
400,944
142,1783
1486,616
2132,358
1688,1082
528,616
483,35
672,453
1717,667
1514,1544
214,267
613,544
1272,15
1067,836
1552,1157
1013,815
861,1366
477,255
33,131
1589,661
139,1372
216,1724
2506,1403
619,107
562,227
950,1052
1089,1445
2482,1594
669,501
775,1762
1258,516
1518,846
1871,1424
1237,630
223,1372
1479,383
482,896
666,727
382,674
947,745
532,75
1090,707
1353,741
755,427
1423,1015
2205,723
1627,50
355,1291
327,354
68,800
541,241
34,413
450,713
1095,741
1052,1324
121,434
47,178
1886,551
1212,1261
1715,1712
172,633
1133,573
2265,36
2353,594
1135,852
1277,837
1606,942
671,1545
1785,1036
395,1531
1733,1389
449,501
597,1037
1323,846
394,138
193,563
2091,724
2153,1629
1661,634
1459,577
1556,845
170,225
1181,613
805,1025
148,768
365,789
692,1192
1085,1020
440,1434
841,50
467,307
2283,30
57,1616
1121,1471
262,582
374,623
323,528
781,472
897,548
562,613
16,1032
201,426
1960,59
1207,812
1513,972
382,1872
2463,1368
179,260
400,326
438,64
331,729
505,788
1421,897
2445,1322
546,632
98,231
129,10
847,599
1011,624
1309,107
1736,81
563,1230
960,878
46,1181
65,854
517,747
252,166
1725,421
1783,825
2511,1298
195,173
1659,288
1182,527
1111,665
577,581
106,112
45,868
83,1289
236,1130
238,667
333,1160
970,776
942,815
9,1349
785,1531
1784,1524
878,167
1799,294
466,1035
825,1076
1155,1109
666,235
1225,717
1261,761
839,1392
736,84
632,71
111,895
103,739
282,1452
569,557
325,284
305,373
1923,1317
326,220
858,567
150,528
163,532
1342,690
1393,655
276,452
64,254
189,289
127,198
1081,496
1910,183
1185,1222
996,806
138,443
43,713
1086,755
1547,1435
21,26
824,675
904,738
1709,815
77,487
2048,616
216,995
2488,1400
527,43
229,432
611,470
1110,528
686,929
564,675
1366,1265
1094,993
460,556
899,409
2440,240
2422,1351
8,325
360,526
267,423
46,693
203,85
514,492
867,544
1306,376
1605,831
120,1401
665,636
651,199
231,166
359,1058
1031,1084
1343,1284
785,532
1849,291
158,1167
1324,439
939,587
90,787
131,779
32,550
548,42
119,620
1351,643
370,106
1298,812
1791,790
210,4
352,631
267,192
1478,325
11,1187
1414,736
797,49
1632,373
1294,749
1434,910
114,44
174,446
798,1083
977,1314
142,75
1149,472
1393,379
77,689
1399,1135
888,736
2419,1304
98,151
424,282
178,351
1613,98
1861,387
614,683
344,1170
233,980
1191,865
1087,883
912,1016
934,1441
2461,1342
582,93
1350,635
1449,353
1148,1375
233,614
1359,869
1549,1068
315,4
96,79
1420,1118
1189,1364
2407,1915
195,117
162,504
1478,482
1794,1505
312,301
1357,57
1547,957
641,121
892,624
2000,328
1867,218
144,1029
255,1460
283,203
7,300
106,351
1699,42
867,467
2153,2
132,652
1404,1180
137,398
1375,353
771,757
465,692
2273,1236
1421,1692
1343,443
1038,566
941,1105
1345,962
999,1080
1341,985
169,58
443,800
1056,932
2481,1371
762,71
74,36
373,29
1512,575
180,1164
287,133
1180,8
638,958
404,923
1702,957
1984,708
2512,1373
163,159
1333,589
1372,512
74,149
208,307
17,178
1202,541
2231,363
557,767
1243,833
154,319
298,315
1198,1189
281,399
