x,y
412,820
944,613
2286,1393
2266,1570
1681,1580
1976,771
2024,1481
1613,1234
10,1890
1385,888
523,299
375,1589
1548,1072
2194,1028
873,11
684,1635
1594,372
1250,629
1304,1687
1311,976
1576,1650
1370,1307
828,1045
1758,275
1554,157
1888,1465
862,1704
836,492
2394,1508
474,1074
2276,896
228,976
701,1328
1624,1008
614,869
888,1375
1181,633
1500,513
1092,1427
778,1059
925,1121
1616,196
702,980
1124,1095
2304,1888
1856,902
1034,893
1231,1638
1910,646
1078,1336
1748,824
1496,288
1500,25
406,802
1199,1259
1545,1457
1968,898
2180,1158
1147,1177
1208,1188
1354,1270
747,979
727,1689
1675,761
1465,1358
1444,1539
1351,1119
2110,884
1628,1407
1387,1721
1265,882
1521,919
1991,1012
679,1792
2549,1849
385,732
2120,1882
1042,1123
865,875
2149,851
1903,1397
1387,1436
1038,1876
1716,755
2136,1350
643,1868
220,1740
997,1450
2242,1821
878,608
1408,1259
321,231
898,1185
1656,1719
1592,243
408,1434
2359,1798
328,1195
867,650
721,1271
555,276
1179,1367
795,490
1861,1435
403,1021
1230,916
2187,1807
542,1677
1749,755
1005,931
2021,1854
1497,369
945,1311
2262,279
1547,1392
1230,1130
2543,12
2549,353
1346,359
438,1623
1575,1877
1445,441
1563,1559
1358,255
1419,344
30,1126
1036,1255
1864,749
746,1852
1249,1327
396,769
218,1670
941,1639
417,770
1876,1707
1310,434
1928,1066
2031,681
922,1230
742,1248
442,1562
1172,1734
1151,1902
1567,824
2016,1058
1940,1539
1265,178
1628,1167
1767,1152
301,913
1647,1483
454,1841
2518,1527
1886,274
1300,1047
2325,711
353,1560
746,1167
1522,1195
2144,29
1606,1288
918,932
522,533
962,1519
1197,950
1423,1708
1687,1724
1113,885
1354,1546
1596,990
2344,1802
1671,1290
1308,152
2310,191
1912,1166
2192,864
230,623
742,924
1588,1310
1289,1727
1353,30
630,158
636,1131
738,859
1316,1832
1557,1229
1445,411
1777,1267
614,1606
921,1785
203,890
2119,1473
768,1867
1986,1830
1974,566
1829,1339
657,862
1403,845
616,1260
1367,1032
663,530
380,678
1661,1889
1151,806
1430,821
2263,1868
2102,699
1484,1144
807,1812
958,1804
448,711
1799,385
1845,1170
1357,1357
251,480
1236,984
670,7
726,400
2311,1807
1965,1640
1440,201
546,455
414,422
341,447
1192,1613
2054,514
1464,1164
1021,1409
1416,914
163,1297
1622,1511
1142,1695
1347,1069
1313,213
887,1883
1449,261
2535,1855
1565,281
490,1839
236,1152
622,1230
1482,156
1609,844
1829,780
22,951
473,910
1245,1559
332,309
574,1904
1451,1314
724,1826
1140,214
454,411
324,994
613,462
366,1142
1735,1347
1491,1360
2439,1375
1240,311
536,1158
1793,306
198,922
371,1217
232,518
717,525
1962,1193
1137,111
962,1354
1938,1377
641,1816
886,232
2227,305
839,1434
1380,386
1747,1881
1758,1024
2328,1806
1873,344
1296,790
977,1660
484,628
1651,1643
1070,1535
840,55
2087,1645
129,1586
711,445
827,124
1233,854
180,1691
1308,354
1966,521
1192,1488
1833,1497
1689,358
1227,1701
734,1561
785,1896
1343,814
621,1289
520,396
2271,696
1287,1774
1971,396
1000,966
1490,1005
1642,1102
1578,1367
1522,1901
475,154
602,974
753,1356
1188,1798
1151,90
529,1292
2487,1373
736,1629
1389,1683
498,918
277,1742
2086,1724
1000,176
1950,1576
1437,1240
1080,892
280,1272
986,1059
199,1878
1015,1802
1214,178
681,1377
1850,1561
15,435
1828,480
1127,1426
1203,246
1178,576
1259,975
271,517
613,579
1814,417
594,391
641,579
1328,846
1556,768
507,1343
1478,601
1328,54
728,553
738,1884
83,761
53,1162
629,1361
1018,1657
1834,1640
1071,1564
1664,1548
367,1681
2140,74
1514,1290
1090,1209
374,777
1421,943
1515,774
442,158
522,1059
1356,968
1362,1762
1473,572
2029,1169
1879,101
1473,335
1784,1216
326,482
761,373
1928,1447
1229,213
955,889
397,1530
1776,187
555,926
145,1528
1563,34
439,735
830,1771
1843,209
1192,1039
1458,1251
669,1225
921,840
787,1531
1373,1844
1628,902
110,1475
1262,1580
1022,1756
463,503
1590,420
1989,358
514,1853
1536,494
1824,1188
1039,1565
840,1879
947,1700
1033,1695
1967,1082
284,1495
