x,y
2459,1410
173,1306
1137,706
69,1865
461,904
1312,819
2108,170
956,1209
359,758
1782,893
1011,1746
1841,1832
1441,1593
1919,1297
82,872
1790,690
649,185
2026,799
1817,328
1815,510
1536,321
1154,495
2428,1851
2385,1199
1024,542
847,30
1787,1211
630,1565
317,1752
2081,1150
2475,893
2540,1837
1893,1364
1963,1380
913,238
498,1131
1310,1398
1519,1675
2468,1386
1680,1356
896,1411
428,493
693,56
2100,355
673,1413
1860,1045
2189,1299
1600,1826
1453,1612
2037,1415
1189,1568
1732,777
64,1084
57,1887
2008,493
979,311
303,1818
370,183
1077,1642
463,1329
1234,167
46,1736
657,786
788,558
2156,530
1709,1031
81,1841
553,1716
566,544
1443,1412
331,396
1694,211
480,926
1588,1430
68,1495
2310,1209
215,992
2310,163
1824,116
945,1243
239,1157
1416,1144
336,1272
2545,1341
355,1041
440,881
883,749
2179,729
1416,1145
430,1585
517,1270
573,1876
984,1758
2236,39
1113,728
457,1067
104,62
313,1139
1014,700
969,1171
1613,813
1837,327
408,367
1579,474
1040,1733
1297,132
713,1568
1884,570
2504,1165
444,1683
1902,423
939,1031
1985,1723
1064,491
2133,1625
780,182
1596,689
1170,921
2400,1837
319,1895
1158,384
2032,401
2536,1893
2313,19
1429,1719
720,364
1484,1106
2034,1287
2358,345
927,251
1790,576
1697,1175
953,494
874,933
813,1827
2531,885
2083,1884
1663,886
645,157
771,250
731,919
2420,1425
767,1023
245,413
553,926
1789,408
2086,1040
2168,1169
416,594
439,422
770,250
29,742
542,715
701,32
1307,1067
833,812
1301,156
687,1056
2331,642
2503,528
123,836
2463,1868
990,849
1960,1356
71,459
657,670
1561,1002
130,1449
1966,1402
524,586
1606,1804
248,1607
1831,91
794,829
718,1875
2486,1440
252,1649
160,327
1975,1464
682,1338
2279,454
150,140
1771,1473
2438,766
1787,332
314,793
887,464
1336,690
366,1810
184,759
2292,1791
1416,1551
1838,489
1392,481
329,264
1100,875
685,260
1111,1163
1139,1786
2543,1294
1540,500
1134,125
246,1476
2546,1754
2106,143
2080,359
927,1336
584,409
893,218
1371,1496
682,88
1221,672
1067,1346
713,1761
2033,825
1871,864
410,1331
464,1379
1024,1283
367,1546
380,1670
322,15
934,606
898,1702
2075,35
1018,1467
1223,1093
1604,1421
954,1043
2501,259
144,1135
232,1175
613,339
1591,1852
1265,1215
836,361
2271,753
488,355
84,340
1325,511
246,1138
1239,1162
2411,187
473,699
1857,284
2059,625
1868,926
584,154
1198,771
748,1530
513,1708
930,16
51,578
548,867
205,911
2329,406
1123,1104
1594,342
1832,1662
561,1018
2547,220
1446,769
1570,1441
2183,867
2050,295
2084,1710
1387,635
61,1062
97,1686
567,1187
1529,1792
111,189
380,157
1176,1733
1949,999
2206,106
2547,1402
607,1306
175,1741
658,909
1291,1215
394,1284
2471,455
2316,256
146,568
423,1516
127,626
1482,1040
91,1163
107,907
15,456
431,743
1811,161
2138,1348
1685,187
2158,1773
183,1108
1328,405
1515,1893
1473,707
2461,1098
1044,358
1886,1453
1938,771
1588,780
1227,1899
1479,603
601,506
1028,1155
183,82
611,1784
331,595
844,1220
250,801
1374,1072
1273,838
1018,125
1567,312
304,1573
485,1603
205,1279
2442,999
1987,1747
1643,1309
1218,1419
1598,423
1266,339
2365,915
457,1727
916,1013
2467,612
1268,74
1216,1366
289,1358
1609,1620
1916,405
332,1050
1870,1692
715,1440
1110,591
2302,1390
803,1637
1271,1385
1267,65
606,1028
382,722
1982,1697
2295,1761
1535,371
1264,1845
16,313
268,1707
624,1399
1288,63
2183,488
7,1197
1080,1251
880,1376
12,753
585,1909
1394,1912
1285,345
2543,418
494,1458
497,1866
267,1515
812,1694
1876,690
