x,y
230,1545
1291,359
24,1901
1109,1019
1407,505
197,1439
75,1634
1317,407
403,1613
1126,432
1675,877
1389,360
1120,474
1373,661
95,846
310,1348
356,391
1588,440
1180,364
1229,478
1152,702
2350,766
1493,1335
1838,36
1325,509
891,528
603,979
1460,245
1576,774
1062,993
1565,1124
1149,257
291,1160
1843,538
1515,679
42,266
926,1321
601,1574
1568,1192
881,1151
41,61
1291,303
166,132
892,783
1171,459
513,1219
1223,894
552,667
51,344
2480,244
2361,351
1002,484
437,119
443,193
898,272
935,1083
698,900
2380,251
2218,831
1986,488
1790,307
405,659
1165,1232
1618,409
1477,1084
1921,830
837,690
1415,712
1636,1229
1757,406
2285,458
823,306
13,1546
2113,172
1879,611
807,525
284,195
745,421
1964,352
1296,891
1311,617
1287,782
574,147
1475,648
2033,483
567,568
50,530
2052,1202
2264,377
1871,1024
2530,1286
2263,719
2105,1008
635,793
415,301
515,898
2002,275
1463,703
2086,815
1614,907
709,1402
311,357
1852,686
1224,846
1604,701
1752,781
1535,1443
1314,1513
187,624
2091,607
1138,608
640,879
1865,22
2148,666
1617,1071
1411,1310
1567,1319
1331,1207
2486,853
2118,406
1236,1071
930,1622
1302,1011
564,925
1145,874
2233,363
1118,950
1229,1159
837,1147
975,444
1414,391
2045,399
2351,576
1414,744
2279,522
1503,1105
2424,686
1718,587
1375,333
1522,781
669,701
1092,741
479,424
354,626
1210,662
1032,1153
1305,979
773,789
1728,723
2241,243
1120,1072
934,623
1810,221
577,1372
1832,1126
626,109
899,456
933,572
1457,468
2001,542
1923,447
2119,238
697,1313
665,997
257,330
1005,809
1497,976
1033,617
767,1064
999,864
714,619
436,740
706,1021
259,874
1427,1061
1532,559
1461,513
2053,623
785,1199
1319,660
1038,887
1029,850
1364,1298
2040,298
1668,408
1881,567
1686,673
1038,807
439,941
869,1495
486,499
1532,736
1752,689
997,1130
1606,259
1141,919
2056,365
814,603
1939,283
1720,935
396,405
1483,535
1223,748
325,1478
2148,545
835,356
1154,1086
2015,620
952,1360
943,904
654,393
1429,374
1472,283
1354,265
1671,603
883,293
1925,517
660,1182
833,1911
545,135
1676,1307
1398,443
1930,1009
1936,393
