x,y
841,1639
1606,1829
90,1580
1504,406
1826,1367
891,1504
1404,343
385,1203
2458,1712
1141,1463
1893,704
562,1591
675,499
961,786
1776,66
1618,1871
1241,766
910,31
576,1086
2347,1467
1691,1214
1025,1167
2075,1100
602,408
449,647
826,543
266,1170
1033,675
1808,1391
801,1171
2029,1825
854,1516
361,1749
1569,487
31,1392
2316,374
227,268
1922,719
1693,1098
896,1840
701,317
316,103
1412,1469
1475,1781
1245,549
2390,819
2362,906
1206,473
568,1109
810,1621
649,1673
937,1489
1027,375
2472,1726
1716,163
555,1893
1130,1430
339,1470
592,1318
2402,1046
539,1576
1846,1338
2269,1498
1151,1498
354,934
1543,394
1584,1755
2529,235
1073,1753
871,1242
913,245
284,550
866,1667
1350,1031
623,811
1032,1144
2329,1455
835,466
860,1314
2172,583
2222,1806
2501,1539
2100,1353
1387,1660
1313,679
2021,481
213,646
1670,465
588,1608
1852,683
1707,1368
1476,1184
544,1239
1369,353
991,793
1786,248
499,433
1440,343
1982,625
1791,87
429,660
931,778
2368,247
2204,1860
1296,1704
398,1058
160,1362
2488,677
2149,1651
2300,1873
379,1169
1548,1204
676,1263
2168,87
534,588
2004,205
125,1116
2546,1293
146,651
1759,40
2093,714
269,1661
773,937
575,414
622,654
2357,1177
1309,1279
1097,975
1918,297
2418,1124
1173,147
613,879
862,844
719,1190
969,916
1235,1148
2388,1858
475,630
48,144
897,1761
863,1301
2171,397
299,1867
208,1087
13,1649
2073,1259
185,1802
2429,720
1630,755
319,1034
1899,1851
452,1071
2157,1137
220,1617
1839,383
1406,791
1991,1088
2198,277
1012,1209
1190,393
135,1510
2136,810
1247,344
2378,1486
1726,1283
2453,1668
17,1289
1014,350
1521,120
1437,945
1263,187
1133,260
162,584
1386,559
861,1622
1734,449
157,75
983,1340
452,1516
1057,272
1593,181
371,675
1266,1699
1161,929
2109,1376
1188,204
2454,1253
2245,1648
43,345
786,1289
2545,692
101,853
1873,855
1043,404
2284,60
1972,142
1856,1194
113,1877
1968,1713
564,861
2118,527
1458,1789
413,408
2427,1733
923,230
1510,1277
2247,774
1337,1656
1399,1762
2134,450
1188,206
399,170
473,794
82,1272
397,1682
837,312
1528,268
1764,1658
1081,1725
1138,303
2390,598
302,477
1066,1779
902,261
1616,1330
595,1024
2125,1470
1118,1897
1439,970
1238,1071
1295,683
921,1880
235,367
1055,31
325,1406
1341,196
1901,640
307,248
969,488
1392,689
1582,683
1220,986
676,468
320,25
448,1311
1442,402
2052,294
1959,569
893,1019
10,1128
1784,1039
2222,223
261,921
15,17
28,695
836,23
2058,388
1860,973
526,836
2413,947
225,1657
2086,1317
415,526
884,1387
201,976
734,794
2086,66
2013,1357
1226,872
1755,692
1991,1146
2476,904
1451,810
713,297
1992,263
1204,1660
50,1178
1350,1055
1757,643
1407,316
526,946
56,1687
855,1337
2416,968
775,758
2258,879
1985,494
2032,1297
813,514
2083,730
1766,1151
1484,109
644,1742
379,872
1338,674
878,1124
545,59
578,709
2104,696
1869,921
1514,1512
1530,559
1266,1795
402,589
1928,1692
625,10
2456,450
1625,32
633,640
1049,1053
1578,949
2013,1725
2033,792
837,823
345,968
1646,1641
2453,838
1450,1295
967,927
1606,1062
398,7
2292,182
1698,969
191,226
1518,8
1096,951
1695,952
1578,966
339,128
1286,188
6,1531
1747,1122
771,964
1699,4
1275,686
2449,291
50,1505
1989,52
534,1306
1683,1914
