x,y
571,467
584,443
611,429
631,428
622,450
612,474
634,471
633,404
562,439
546,430
546,417
532,435
524,447
501,460
493,452
511,470
532,469
471,470
456,458
441,472
397,470
380,469
333,472
316,474
328,457
309,448
334,433
291,450
269,448
260,467
263,435
248,436
238,430
231,457
252,450
287,465
221,477
194,478
189,470
179,474
136,471
135,457
125,461
106,472
98,461
90,450
81,453
67,473
60,471
31,475
48,471
24,459
21,447
13,432
16,407
10,451
30,423
34,436
32,411
49,447
58,438
64,449
124,439
120,427
113,417
106,422
101,411
97,427
84,421
77,410
59,406
70,399
43,391
36,382
33,370
6,379
19,344
9,344
18,332
9,316
4,325
20,307
30,321
37,313
45,327
35,341
49,351
51,358
53,371
63,357
70,352
59,381
71,375
60,343
55,337
65,330
146,455
154,438
145,434
139,414
145,401
160,400
166,456
169,446
180,442
192,445
204,428
206,418
194,420
202,405
207,410
215,438
226,418
234,417
246,413
261,411
237,392
213,392
280,421
291,403
309,390
317,378
320,407
89,382
101,386
86,364
84,349
59,307
47,310
36,286
42,292
22,274
7,281
4,267
6,252
6,242
19,245
27,247
22,258
16,258
142,383
158,370
139,366
126,370
114,363
106,366
100,330
87,330
94,317
83,314
90,299
77,285
64,298
50,269
45,260
44,243
34,222
12,222
36,212
19,206
11,200
22,197
36,181
28,172
24,174
7,167
4,184
37,164
35,153
28,159
22,154
22,142
9,138
11,132
8,127
9,115
14,108
22,109
35,108
41,89
29,83
38,64
31,63
15,80
7,93
7,62
7,42
11,38
31,24
23,5
37,7
41,17
52,38
64,32
69,11
64,6
49,13
61,18
52,70
54,84
55,110
50,125
59,136
48,146
67,148
63,159
56,179
59,210
45,204
51,190
52,215
74,203
77,219
72,236
78,254
66,267
89,270
98,258
95,244
85,227
413,458
259,376
245,377
241,372
237,360
221,356
211,339
203,355
214,359
220,373
200,375
192,379
185,376
178,361
171,352
171,338
158,343
146,333
141,354
129,341
119,330
121,319
132,305
144,311
151,324
174,327
171,311
182,302
166,290
113,293
116,280
129,262
