x,y
1242,1639
827,1789
462,714
360,322
331,100
2281,1580
474,431
219,219
2221,1007
455,1183
2445,1527
517,46
1820,1223
627,880
721,355
524,158
996,105
899,300
726,1131
1122,1750
598,1789
969,1064
1098,1483
1855,1547
1957,1586
1304,1159
1396,300
1615,720
923,1867
802,1359
2132,214
1869,1385
116,1261
2095,1271
1347,450
1981,923
1227,492
2216,1710
774,691
690,1578
1461,1488
860,1632
1428,1645
2045,1544
1236,1778
610,1135
1403,1371
249,1206
1071,251
2525,571
1689,908
287,1048
1840,1239
1717,1481
1918,847
1033,909
1909,1748
648,1877
2264,1613
306,670
748,1685
529,1814
1191,1429
984,1089
768,1765
2382,324
32,1010
1712,181
1817,1845
1328,759
120,741
1328,1019
1644,1791
1573,1110
371,1475
1917,457
1719,1080
1005,1779
2252,65
1338,1812
2306,1081
1647,1690
855,1155
2300,1540
115,1423
2465,1554
1636,136
917,1331
2395,465
1351,1473
443,425
1244,1035
256,1294
2036,727
224,800
2066,320
2237,989
678,1499
1082,1264
2424,1495
2186,720
293,1592
34,71
1085,1507
2094,611
1367,913
1250,146
653,904
1155,182
1326,614
2531,82
1628,513
1567,1808
1037,631
260,480
670,1256
600,742
1244,508
282,1761
2156,228
56,1730
486,56
889,1484
652,300
1474,217
352,1411
1002,133
536,1052
1016,1622
731,1161
1820,621
2108,200
2198,1173
1467,1693
458,1152
1091,342
374,588
1581,794
2510,1640
2002,331
1022,939
2325,220
592,856
2450,1094
498,345
2207,1783
1207,473
1201,1328
1413,1010
2060,682
1670,887
213,1803
2446,377
646,173
1321,737
2181,501
429,1394
288,659
1576,1583
1859,455
750,370
41,1225
1383,1309
1358,1634
1427,917
2255,1851
1776,1187
2103,794
2272,1266
1869,1783
558,296
2202,646
1509,1904
1661,51
138,525
1301,1392
522,1151
1262,66
1310,548
835,1750
164,1691
2241,1035
1102,431
1925,55
1510,716
684,936
2410,475
2030,805
446,623
1712,931
1732,399
1048,867
1307,1346
688,444
181,1862
784,1461
1483,1424
277,528
1001,537
476,758
1734,767
2531,708
1495,579
1479,781
312,1041
931,1001
1309,1193
2170,1009
592,285
207,890
899,259
1602,188
1697,1070
133,1597
30,418
1709,1714
1342,1903
951,475
2056,162
260,1057
13,1527
541,543
1253,1820
303,370
1939,288
401,322
1426,1451
14,906
1741,1091
935,714
2073,304
1762,1296
328,685
404,1716
419,1324
648,243
941,164
263,1369
1378,87
156,1260
2018,719
78,1262
1496,532
1424,325
824,446
1815,934
1830,803
1165,70
860,214
1249,1473
273,1303
2434,613
905,868
1691,340
2201,709
2153,1112
1137,1124
934,402
1542,52
574,1662
765,863
61,624
54,870
236,1283
258,116
2472,1000
1612,1424
375,1008
1657,1602
2058,338
1755,548
2055,736
756,799
1616,466
223,257
780,655
1794,382
1382,650
1851,1358
1338,793
1536,1239
628,870
1867,393
513,863
763,438
2414,147
626,620
503,1370
2169,943
241,620
184,212
2168,733
732,132
468,1276
1544,1778
703,172
783,141
953,1172
613,735
2249,894
599,361
2281,802
2371,449
232,311
666,1317
1453,1185
2548,864
1318,202
1040,551
2017,391
743,223
2007,1848
2298,249
68,1369
1773,1909
1287,1747
2532,1910
1446,980
1270,1142
1463,28
1458,387
65,1075
1262,799
716,649
415,1522
139,1366
1147,444
1107,972
2495,1744
293,1385
96,862
1172,1746
2447,1331
1075,1907
1128,1663
2133,16
762,1312
961,325
1972,1294
349,1593
1290,1256
1726,1816
1290,1285
1974,1419
2551,446
764,1612
1047,1638
2166,1604
2149,875
2063,1576
154,924
1025,966
1285,74
1732,1150
1184,26
1431,424
1274,1392
2170,963
58,1884
1142,731
