x,y
1922,1050
1670,976
1817,1103
667,441
1192,371
439,281
524,255
1453,1017
1190,657
2284,468
606,74
1216,731
1365,305
2099,1908
1773,480
305,389
1356,364
1860,823
1076,404
2031,419
1669,1172
1552,491
1333,1535
1252,893
829,180
17,1904
385,14
1552,447
60,1218
1225,1364
1461,724
529,690
1611,799
1296,432
210,344
1357,1440
1682,897
1496,975
1460,837
935,711
1389,404
491,536
1366,450
355,1012
380,1366
1518,658
1068,1303
643,896
1473,1102
437,385
840,1086
817,878
1205,1563
1182,1381
555,836
955,947
973,527
1381,1196
218,1139
1258,935
2149,339
310,1478
2049,1146
1821,447
542,1642
783,1025
2276,1767
477,849
1497,505
388,179
969,692
1303,1290
1300,628
1305,860
1560,1364
1312,1038
679,164
697,946
1022,1454
1438,1072
561,1032
1660,1367
878,504
1304,806
631,623
1390,906
573,1694
833,544
1927,918
705,1340
344,1297
516,871
1498,1315
1414,819
49,84
469,1005
1774,1267
666,124
1169,612
569,1181
406,73
2035,896
1327,1350
684,1067
448,745
1538,1171
970,483
1176,780
1845,346
1884,1353
1870,249
1222,553
7,1515
997,1720
2534,852
2072,930
1202,1198
1385,1053
693,1030
1191,580
1520,622
2160,1561
576,1144
414,1059
997,624
1027,435
1110,479
1486,798
1044,580
481,802
523,112
1017,669
438,1304
247,725
1288,1203
1627,530
1685,307
757,26
1011,971
773,793
2101,504
1093,1406
1570,842
1198,1125
276,1033
2177,1168
269,767
2351,1239
909,1529
1132,665
619,1568
1507,1465
1459,1355
566,164
2460,216
936,1316
268,600
351,1071
1830,1666
1092,601
1461,1801
1763,1159
1161,577
1714,621
953,857
1599,620
2073,417
744,945
842,799
376,1104
1120,774
899,730
673,627
902,587
544,900
1625,1296
1619,473
776,840
186,1369
1655,307
229,685
786,417
1584,369
1351,1142
2479,524
922,1380
2239,18
1937,418
2195,224
34,1063
1359,707
997,1027
7,293
2466,1698
1869,629
1945,813
1469,360
232,899
1015,736
1749,875
1296,1116
1498,1214
1619,1495
1203,1715
1245,952
698,121
864,775
1770,1000
1978,442
1091,1107
456,1210
604,586
1137,905
1470,389
2415,1305
952,1139
1681,1407
1383,1157
1922,1105
796,495
959,1538
1902,74
1950,32
1096,554
1303,976
1865,9
1413,471
2052,1352
2283,1363
796,745
1575,1054
1502,551
580,940
1070,1431
146,207
1147,515
10,929
600,1207
1011,1410
2021,618
1850,1181
1296,1481
596,618
1970,630
1949,1335
382,486
866,815
1878,756
337,504
1599,577
557,594
598,496
10,1612
1741,53
1063,895
1343,883
306,999
1957,1021
638,569
1150,1358
1533,1637
2035,136
384,409
360,750
622,514
769,754
525,37
795,689
1085,849
2116,1149
1292,1645
1226,610
1014,541
495,106
2274,129
2418,191
506,932
1582,1006
2160,831
148,1054
1363,1106
1564,544
798,567
1510,866
1721,1106
2199,1032
31,1588
1524,687
180,950
709,1889
1615,306
1523,909
2460,1372
1870,379
473,706
1135,1792
833,632
1811,900
752,1554
1599,748
1617,650
1229,1240
138,950
2007,388
2018,239
2074,1188
1113,1648
1646,377
1814,761
2322,822
1231,1475
1439,770
449,1061
1773,1128
1734,941
1563,1100
808,593
1058,472
2024,1116
1073,1608
878,415
975,1296
775,989
1420,1247
114,58
1211,487
1402,536
929,814
403,1395
1305,1439
911,69
1514,328
1509,433
679,1703
1338,646
1635,576
215,843
980,1265
1175,1840
2279,1025
2450,1240
1873,310
905,1449
1016,1643
2165,941
1264,1162
1880,660
797,18
212,1539
650,662
1126,695
2222,701
387,271
1290,472
261,1115
1386,572
2119,818
1167,491
1464,443
2463,459
246,1222
403,558
1684,671
1352,1010
2155,1204
569,1521
622,1517
910,628
987,1377
1295,498
2427,577
7,1583
669,1480
583,274
1966,310
563,785
827,996
433,73
132,597
1144,749
1338,1092
1433,344
1741,1493
1817,600
650,595
2412,369
1552,751
1928,684
1993,551
1716,821
496,1327
1130,430
1572,612
508,17
827,930
701,1218
530,1578
1796,626
1383,813
2193,1236
835,77
667,1020
1539,1089
630,1333
625,706
1842,1080
1695,285
956,632
288,719
1692,81
818,728
2438,948
1657,1110
1663,1062
2012,35
1048,1037
2078,278
1896,1576
991,949
1818,1364
1742,1229
2465,1100
631,271
457,593
2299,612
894,660
2483,1563
1450,648
1378,951
232,621
1236,334
18,692
416,976
139,1268
803,1407
1469,574
2222,383
2352,694
1189,1346
1365,1772
685,50
1497,914
1358,860
1394,1664
893,894
795,628
1685,823
1328,708
1797,49
1260,993
742,146
2149,149
1682,449
418,854
1457,1211
640,480
1453,512
1469,329
626,741
762,1637
739,830
865,743
1168,1548
1717,472
438,677
955,1695
937,421
122,888
717,1301
681,1394
756,598
839,1378
1148,1611
918,506
1214,941
987,1343
510,771
1886,885
809,1158
1863,1045
1180,455
1778,758
1397,877
974,1057
1871,350
433,1615
1628,338
865,550
1073,952
614,1114
1914,344
2502,732
836,470
2080,665
641,1405
533,550
815,1086
720,1446
1105,1703
2340,98
1313,542
1785,879
449,715
1574,930
1034,1006
1798,1135
1104,1767
1547,332
734,764
2025,1163
1762,1300
518,173
1954,858
2522,396
620,1052
1531,1256
768,184
1416,408
2198,1639
1185,421
1103,1025
699,1531
1409,1525
1921,1408
684,546
2054,339
957,436
1414,784
764,1240
1050,1466
540,175
1536,383
624,1191
1672,7
2430,535
1148,771
1079,625
957,1214
1180,1440
1371,1499
1553,863
1708,762
1541,1131
2019,167
790,1325
865,570
1576,761
755,1394
1024,1195
911,966
1175,1414
1268,1476
100,626
1215,1015
2111,1025
407,1519
2108,547
