x,y
727,45
1210,406
2039,1818
551,394
1159,666
898,1740
1969,1132
1886,580
2186,767
1307,49
808,519
1809,946
2071,1547
1850,746
2340,1198
2520,1578
632,1139
2508,1888
748,615
2444,1478
1066,1220
1537,1634
1579,1744
1311,1028
369,453
271,1397
1079,415
624,49
2122,489
544,1376
763,1684
2471,1246
803,1238
1471,1498
2106,850
2178,1403
2187,298
1457,1165
890,1472
707,1398
201,967
2354,667
464,1256
116,1232
876,1850
1130,1546
2157,1901
1054,157
1421,664
2184,1557
2020,1670
833,1484
1479,1037
1762,1797
2219,1793
2371,833
2483,409
1952,1508
940,846
1582,993
1240,1674
271,693
1592,1605
2004,1896
1675,343
1032,598
1882,327
335,232
17,1656
1488,623
1369,808
2080,701
1427,502
701,1297
1582,1692
1093,564
986,1751
1431,1445
1253,1086
569,849
1978,897
2118,1437
1921,976
1868,1171
2536,1429
1378,1484
1226,115
2245,813
697,836
893,1421
2532,1151
2077,1202
232,168
1137,1442
1561,577
1603,869
1439,71
2314,1796
106,1021
2424,745
698,1105
294,1226
1183,748
281,1796
1340,112
1263,1476
1779,1740
941,1865
2483,1749
100,341
638,1807
2521,1472
737,1037
260,1611
2087,963
1499,1411
1273,87
1116,1294
598,949
1444,906
785,1801
1548,32
2103,61
2428,654
1314,771
1322,938
441,955
2473,772
2395,1239
1225,559
1676,951
1858,1760
1410,437
1483,1262
1125,37
598,1441
2200,988
1742,582
1746,709
1048,539
1749,1307
2501,1625
800,1078
648,1561
567,1741
1026,1343
37,1897
1762,1139
2387,556
1612,1244
1199,305
893,1185
374,717
905,766
1551,433
2247,1027
561,473
866,1788
41,1326
614,800
2522,996
430,1816
1769,1857
2198,917
2273,1680
59,1241
1253,600
827,1474
2429,620
1611,238
1375,1814
428,549
1953,76
1636,1637
2127,679
2536,692
531,762
2154,878
1168,1029
2230,1884
1451,1113
2064,1098
2261,270
2278,1891
2488,1788
2177,1667
983,453
1489,116
928,665
412,1692
1884,1489
1823,323
533,1175
1648,660
2281,791
2135,1743
1030,305
657,999
1416,1344
789,192
2164,95
1631,749
277,1654
1985,528
1693,1529
527,158
1892,1390
2359,1631
876,391
1820,1684
1096,532
1415,1803
210,1319
312,1523
1404,1187
1500,1870
1355,983
1528,1708
1087,1151
1859,650
554,1060
1231,699
1392,593
998,1456
526,331
2385,1532
1276,1753
2384,239
60,1563
2340,222
1897,1304
1628,1437
1391,160
1080,1027
1180,1810
1798,1838
2452,1844
1767,450
1685,18
1044,1098
1376,925
949,1393
752,392
1943,339
800,1296
1247,867
353,1379
739,112
1317,529
955,1179
1308,1654
839,1359
1593,595
2218,940
184,1603
652,563
1692,818
1732,1071
308,1844
2057,177
1610,1173
901,262
1522,919
2119,1661
833,1617
1597,1508
1907,1267
1044,1618
1621,1904
2374,1366
965,1721
